34	0	2.396519939960873e-13
33	0	1.986312640667619e-13
32	0	1.993411961577761e-13
31	0	1.562593760816671e-13
30	0	1.793908023282454e-13
29	0	7.173441181498163e-14
28	0	8.052206608262437e-14
27	0	3.396532453338555e-14
26	0	8.281478765331888e-15
25	0	1.266412192079774e-13
24	0	1.335758996656025e-13
23	0	1.494027890789656e-13
22	0	2.567013273741851e-13
21	0	2.65538753322624e-13
20	0	2.556487689761805e-13
19	0	2.715364070432727e-13
18	0	2.495070221199782e-13
17	0	3.42742086011599e-13
16	0	3.182903122729729e-13
15	0	3.063382160189562e-13
14	0	3.25170472488801e-13
13	0	3.308141994679923e-13
12	0	2.644867464290948e-13
11	0	2.730418114299373e-13
10	0	2.990852530449376e-13
9	0	4.06577501865816e-13
8	0	2.975595353192727e-13
7	0	3.946314331015607e-13
6	0	3.535111987534793e-13
5	0	3.751974987899507e-13
4	0	2.852129850530554e-13
