20g -324.882g 2g
21g -320.735g 2g
22g -317.509g 2g
23g -315.206g 2g
24g -313.823g 2g
25g -313.363g 2g
  
26g -313.823g 3g
27g -315.206g 3g
28g -317.509g 3g
29g -320.735g 3g
30g -324.881g 3g
31g -329.95g 3g
32g -335.939g 3g
33g -342.851g 3g
34g -350.684g 3g
35g -359.438g 3g
36g -369.114g 3g
37g -379.711g 3g
38g -391.23g 3g
39g -403.67g 3g
40g -417.032g 3g
41g -431.315g 3g
42g -446.52g 3g
43g -462.647g 3g
44g -479.695g 3g
45g -497.664g 3g
  
46g -516.559g 3g
45g -497.664g 3g
44g -479.694g 3g
43g -462.646g 3g
42g -446.52g 3g
41g -431.315g 3g
40g -417.032g 3g
39g -403.67g 3g
38g -391.229g 3g
37g -379.71g 3g
36g -369.113g 3g
35g -359.437g 3g
34g -350.683g 3g
33g -342.85g 3g
32g -335.939g 3g
31g -329.949g 3g
30g -324.88g 3g
29g -320.734g 3g
28g -317.508g 3g
27g -315.204g 3g
26g -313.822g 3g
25g -313.361g 3g
24g -313.822g 3g
23g -315.204g 3g
22g -317.508g 3g
21g -320.733g 3g
20g -324.88g 3g
19g -329.948g 3g
18g -335.938g 3g
17g -342.849g 3g
16g -350.682g 3g
15g -359.436g 3g
14g -369.112g 3g
13g -379.71g 3g
12g -391.228g 3g
11g -403.669g 3g
10g -417.031g 3g
9g -431.314g 3g
8g -446.519g 3g
7g -462.645g 3g
6g -479.693g 3g
5g -497.663g 3g
  
4g -516.557g 3g
5g -497.663g 3g
6g -479.693g 3g
7g -462.645g 3g
8g -446.519g 3g
9g -431.314g 3g
10g -417.03g 3g
11g -403.669g 3g
12g -391.228g 3g
13g -379.709g 3g
14g -369.112g 3g
15g -359.436g 3g
16g -350.682g 3g
17g -342.849g 3g
18g -335.938g 3g
19g -329.948g 3g
20g -324.88g 3g
21g -320.733g 3g
22g -317.508g 3g
23g -315.204g 3g
24g -313.822g 3g
25g -313.361g 3g
  
26g -313.822g 4g
27g -315.204g 4g
28g -317.508g 4g
29g -320.733g 4g
30g -324.88g 4g
31g -329.948g 4g
32g -335.938g 4g
33g -342.849g 4g
34g -350.682g 4g
35g -359.436g 4g
36g -369.112g 4g
37g -379.71g 4g
38g -391.229g 4g
39g -403.669g 4g
40g -417.031g 4g
41g -431.314g 4g
42g -446.519g 4g
43g -462.646g 4g
44g -479.694g 4g
45g -497.663g 4g
  
46g -516.558g 4g
45g -497.663g 4g
44g -479.694g 4g
43g -462.646g 4g
42g -446.519g 4g
41g -431.315g 4g
40g -417.031g 4g
39g -403.669g 4g
38g -391.229g 4g
37g -379.71g 4g
36g -369.113g 4g
35g -359.437g 4g
34g -350.683g 4g
33g -342.85g 4g
32g -335.939g 4g
31g -329.949g 4g
30g -324.881g 4g
29g -320.734g 4g
28g -317.509g 4g
27g -315.205g 4g
26g -313.823g 4g
25g -313.362g 4g
24g -313.823g 4g
23g -315.205g 4g
22g -317.509g 4g
21g -320.734g 4g
20g -324.881g 4g
19g -329.95g 4g
18g -335.939g 4g
17g -342.851g 4g
16g -350.684g 4g
15g -359.438g 4g
14g -369.114g 4g
13g -379.711g 4g
12g -391.23g 4g
11g -403.671g 4g
10g -417.033g 4g
9g -431.316g 4g
8g -446.521g 4g
7g -462.647g 4g
6g -479.696g 4g
5g -497.665g 4g
  
4g -516.56g 4g
5g -497.665g 4g
6g -479.696g 4g
7g -462.648g 4g
8g -446.521g 4g
9g -431.316g 4g
10g -417.033g 4g
11g -403.671g 4g
12g -391.231g 4g
13g -379.712g 4g
14g -369.115g 4g
15g -359.439g 4g
16g -350.685g 4g
17g -342.852g 4g
18g -335.94g 4g
19g -329.951g 4g
20g -324.882g 4g
21g -320.736g 4g
22g -317.51g 4g
23g -315.207g 4g
24g -313.824g 4g
25g -313.364g 4g
  
26g -313.824g 5g
27g -315.207g 5g
28g -317.511g 5g
29g -320.736g 5g
30g -324.883g 5g
31g -329.951g 5g
32g -335.941g 5g
33g -342.852g 5g
34g -350.685g 5g
35g -359.439g 5g
36g -369.115g 5g
37g -379.713g 5g
38g -391.232g 5g
39g -403.672g 5g
40g -417.034g 5g
41g -431.317g 5g
42g -446.522g 5g
43g -462.649g 5g
44g -479.697g 5g
45g -497.667g 5g
  
46g -516.561g 5g
45g -497.667g 5g
44g -479.697g 5g
43g -462.649g 5g
42g -446.522g 5g
41g -431.317g 5g
40g -417.034g 5g
39g -403.672g 5g
38g -391.231g 5g
37g -379.712g 5g
36g -369.115g 5g
35g -359.439g 5g
34g -350.685g 5g
33g -342.852g 5g
32g -335.94g 5g
31g -329.95g 5g
30g -324.882g 5g
29g -320.735g 5g
28g -317.51g 5g
27g -315.206g 5g
26g -313.823g 5g
25g -313.363g 5g
24g -313.823g 5g
23g -315.206g 5g
22g -317.509g 5g
21g -320.734g 5g
20g -324.881g 5g
19g -329.949g 5g
18g -335.939g 5g
17g -342.85g 5g
16g -350.683g 5g
15g -359.437g 5g
14g -369.113g 5g
13g -379.71g 5g
12g -391.229g 5g
11g -403.669g 5g
10g -417.031g 5g
9g -431.315g 5g
8g -446.519g 5g
7g -462.646g 5g
6g -479.694g 5g
5g -497.663g 5g
  
4g -516.558g 5g
5g -497.663g 5g
6g -479.694g 5g
7g -462.646g 5g
8g -446.519g 5g
9g -431.314g 5g
10g -417.031g 5g
11g -403.669g 5g
12g -391.229g 5g
13g -379.71g 5g
14g -369.113g 5g
15g -359.437g 5g
16g -350.682g 5g
17g -342.85g 5g
18g -335.938g 5g
19g -329.949g 5g
20g -324.88g 5g
21g -320.734g 5g
22g -317.508g 5g
23g -315.205g 5g
24g -313.822g 5g
25g -313.362g 5g
  
26g -313.822g 6g
27g -315.205g 6g
28g -317.508g 6g
29g -320.734g 6g
30g -324.881g 6g
31g -329.949g 6g
32g -335.939g 6g
33g -342.85g 6g
34g -350.683g 6g
35g -359.437g 6g
36g -369.113g 6g
37g -379.711g 6g
38g -391.229g 6g
39g -403.67g 6g
40g -417.032g 6g
41g -431.315g 6g
42g -446.52g 6g
43g -462.646g 6g
44g -479.694g 6g
45g -497.664g 6g
  
46g -516.559g 6g
45g -497.664g 6g
44g -479.694g 6g
43g -462.646g 6g
42g -446.52g 6g
41g -431.315g 6g
40g -417.032g 6g
39g -403.67g 6g
38g -391.229g 6g
37g -379.71g 6g
36g -369.113g 6g
35g -359.437g 6g
34g -350.683g 6g
33g -342.85g 6g
32g -335.939g 6g
31g -329.949g 6g
30g -324.88g 6g
29g -320.734g 6g
28g -317.508g 6g
27g -315.205g 6g
26g -313.822g 6g
25g -313.361g 6g
24g -313.822g 6g
23g -315.204g 6g
22g -317.508g 6g
21g -320.733g 6g
20g -324.88g 6g
19g -329.948g 6g
18g -335.938g 6g
17g -342.85g 6g
16g -350.682g 6g
15g -359.437g 6g
14g -369.112g 6g
13g -379.71g 6g
12g -391.229g 6g
11g -403.669g 6g
10g -417.031g 6g
9g -431.314g 6g
8g -446.519g 6g
7g -462.646g 6g
6g -479.693g 6g
5g -497.663g 6g
  
4g -516.558g 6g
5g -497.663g 6g
6g -479.693g 6g
7g -462.646g 6g
8g -446.519g 6g
9g -431.314g 6g
10g -417.031g 6g
11g -403.669g 6g
12g -391.229g 6g
13g -379.71g 6g
14g -369.112g 6g
15g -359.437g 6g
16g -350.682g 6g
17g -342.849g 6g
18g -335.938g 6g
19g -329.948g 6g
20g -324.88g 6g
21g -320.733g 6g
22g -317.508g 6g
23g -315.204g 6g
24g -313.822g 6g
25g -313.361g 6g
  
26g -313.822g 7g
27g -315.204g 7g
28g -317.508g 7g
29g -320.733g 7g
30g -324.88g 7g
31g -329.949g 7g
32g -335.938g 7g
33g -342.85g 7g
34g -350.683g 7g
35g -359.437g 7g
36g -369.113g 7g
37g -379.71g 7g
38g -391.229g 7g
39g -403.67g 7g
40g -417.031g 7g
41g -431.315g 7g
42g -446.52g 7g
43g -462.646g 7g
44g -479.694g 7g
45g -497.664g 7g
  
46g -516.558g 7g
45g -497.664g 7g
44g -479.694g 7g
43g -462.646g 7g
42g -446.52g 7g
41g -431.315g 7g
40g -417.032g 7g
39g -403.67g 7g
38g -391.229g 7g
37g -379.711g 7g
36g -369.113g 7g
35g -359.437g 7g
34g -350.683g 7g
33g -342.85g 7g
32g -335.939g 7g
31g -329.949g 7g
30g -324.881g 7g
29g -320.734g 7g
28g -317.509g 7g
27g -315.205g 7g
26g -313.823g 7g
25g -313.362g 7g
24g -313.823g 7g
23g -315.205g 7g
22g -317.509g 7g
21g -320.734g 7g
20g -324.881g 7g
19g -329.949g 7g
18g -335.939g 7g
17g -342.851g 7g
16g -350.683g 7g
15g -359.438g 7g
14g -369.114g 7g
13g -379.711g 7g
12g -391.23g 7g
11g -403.67g 7g
10g -417.032g 7g
9g -431.316g 7g
8g -446.521g 7g
7g -462.647g 7g
6g -479.695g 7g
5g -497.665g 7g
  
4g -516.559g 7g
5g -497.665g 7g
6g -479.695g 7g
7g -462.647g 7g
8g -446.521g 7g
9g -431.316g 7g
10g -417.032g 7g
11g -403.671g 7g
12g -391.23g 7g
13g -379.711g 7g
14g -369.114g 7g
15g -359.438g 7g
16g -350.684g 7g
17g -342.851g 7g
18g -335.94g 7g
19g -329.95g 7g
20g -324.882g 7g
21g -320.735g 7g
22g -317.51g 7g
23g -315.206g 7g
24g -313.824g 7g
25g -313.363g 7g
  
26g -313.824g 8g
27g -315.206g 8g
28g -317.51g 8g
29g -320.735g 8g
30g -324.882g 8g
31g -329.95g 8g
32g -335.94g 8g
33g -342.852g 8g
34g -350.685g 8g
35g -359.439g 8g
36g -369.115g 8g
37g -379.712g 8g
38g -391.231g 8g
39g -403.672g 8g
40g -417.033g 8g
41g -431.317g 8g
42g -446.522g 8g
43g -462.648g 8g
44g -479.696g 8g
45g -497.666g 8g
  
46g -516.56g 8g
45g -497.666g 8g
44g -479.696g 8g
43g -462.648g 8g
42g -446.522g 8g
41g -431.317g 8g
40g -417.034g 8g
39g -403.672g 8g
38g -391.231g 8g
37g -379.712g 8g
36g -369.115g 8g
35g -359.439g 8g
34g -350.685g 8g
33g -342.852g 8g
32g -335.941g 8g
31g -329.951g 8g
30g -324.883g 8g
29g -320.736g 8g
28g -317.51g 8g
27g -315.207g 8g
26g -313.824g 8g
25g -313.364g 8g
24g -313.824g 8g
23g -315.207g 8g
22g -317.51g 8g
21g -320.736g 8g
20g -324.882g 8g
19g -329.951g 8g
18g -335.941g 8g
17g -342.852g 8g
16g -350.685g 8g
15g -359.439g 8g
14g -369.115g 8g
13g -379.712g 8g
12g -391.231g 8g
11g -403.672g 8g
10g -417.033g 8g
9g -431.317g 8g
8g -446.522g 8g
7g -462.648g 8g
6g -479.696g 8g
5g -497.666g 8g
  
4g -516.56g 8g
5g -497.666g 8g
6g -479.696g 8g
7g -462.648g 8g
8g -446.522g 8g
9g -431.317g 8g
10g -417.033g 8g
11g -403.671g 8g
12g -391.231g 8g
13g -379.712g 8g
14g -369.114g 8g
15g -359.438g 8g
16g -350.684g 8g
17g -342.851g 8g
18g -335.94g 8g
19g -329.95g 8g
20g -324.881g 8g
21g -320.734g 8g
22g -317.509g 8g
23g -315.205g 8g
24g -313.823g 8g
25g -313.362g 8g
  
26g -313.823g 9g
27g -315.205g 9g
28g -317.509g 9g
29g -320.734g 9g
30g -324.88g 9g
31g -329.949g 9g
32g -335.938g 9g
33g -342.85g 9g
34g -350.682g 9g
35g -359.437g 9g
36g -369.112g 9g
37g -379.71g 9g
38g -391.228g 9g
39g -403.669g 9g
40g -417.031g 9g
41g -431.314g 9g
42g -446.519g 9g
43g -462.645g 9g
44g -479.693g 9g
45g -497.663g 9g
  
46g -516.557g 9g
45g -497.663g 9g
44g -479.693g 9g
43g -462.645g 9g
42g -446.519g 9g
41g -431.314g 9g
40g -417.03g 9g
39g -403.668g 9g
38g -391.228g 9g
37g -379.709g 9g
36g -369.112g 9g
35g -359.436g 9g
34g -350.682g 9g
33g -342.849g 9g
32g -335.938g 9g
31g -329.948g 9g
30g -324.88g 9g
29g -320.733g 9g
28g -317.508g 9g
27g -315.204g 9g
26g -313.822g 9g
25g -313.361g 9g
24g -313.822g 9g
23g -315.204g 9g
22g -317.508g 9g
21g -320.733g 9g
20g -324.88g 9g
19g -329.949g 9g
18g -335.939g 9g
17g -342.85g 9g
16g -350.683g 9g
15g -359.437g 9g
14g -369.113g 9g
13g -379.71g 9g
12g -391.229g 9g
11g -403.67g 9g
10g -417.032g 9g
9g -431.315g 9g
8g -446.52g 9g
7g -462.647g 9g
6g -479.695g 9g
5g -497.664g 9g
  
4g -516.559g 9g
5g -497.664g 9g
6g -479.695g 9g
7g -462.647g 9g
8g -446.52g 9g
9g -431.315g 9g
10g -417.032g 9g
11g -403.67g 9g
12g -391.23g 9g
13g -379.711g 9g
14g -369.114g 9g
15g -359.438g 9g
16g -350.683g 9g
17g -342.851g 9g
18g -335.939g 9g
19g -329.95g 9g
20g -324.881g 9g
21g -320.734g 9g
22g -317.509g 9g
23g -315.205g 9g
24g -313.823g 9g
25g -313.362g 9g
  
26g -313.823g 10g
27g -315.205g 10g
28g -317.509g 10g
29g -320.735g 10g
30g -324.881g 10g
31g -329.95g 10g
32g -335.94g 10g
33g -342.851g 10g
34g -350.684g 10g
35g -359.438g 10g
36g -369.114g 10g
37g -379.711g 10g
38g -391.23g 10g
39g -403.671g 10g
40g -417.032g 10g
41g -431.316g 10g
42g -446.521g 10g
43g -462.647g 10g
44g -479.695g 10g
45g -497.665g 10g
  
46g -516.559g 10g
45g -497.665g 10g
44g -479.695g 10g
43g -462.647g 10g
42g -446.521g 10g
41g -431.316g 10g
40g -417.033g 10g
39g -403.671g 10g
38g -391.23g 10g
37g -379.711g 10g
36g -369.114g 10g
35g -359.438g 10g
34g -350.684g 10g
33g -342.851g 10g
32g -335.94g 10g
31g -329.95g 10g
30g -324.882g 10g
29g -320.735g 10g
28g -317.51g 10g
27g -315.206g 10g
26g -313.824g 10g
25g -313.363g 10g
24g -313.824g 10g
23g -315.206g 10g
22g -317.51g 10g
21g -320.735g 10g
20g -324.882g 10g
19g -329.95g 10g
18g -335.94g 10g
17g -342.851g 10g
16g -350.684g 10g
15g -359.438g 10g
14g -369.114g 10g
13g -379.712g 10g
12g -391.23g 10g
11g -403.671g 10g
10g -417.033g 10g
9g -431.316g 10g
8g -446.521g 10g
7g -462.647g 10g
6g -479.695g 10g
5g -497.665g 10g
  
4g -516.559g 10g
5g -497.665g 10g
6g -479.695g 10g
7g -462.647g 10g
8g -446.521g 10g
9g -431.316g 10g
10g -417.032g 10g
11g -403.671g 10g
12g -391.23g 10g
13g -379.711g 10g
14g -369.114g 10g
15g -359.438g 10g
16g -350.684g 10g
17g -342.851g 10g
18g -335.939g 10g
19g -329.949g 10g
20g -324.881g 10g
21g -320.734g 10g
22g -317.509g 10g
23g -315.205g 10g
24g -313.823g 10g
25g -313.362g 10g
  
26g -313.823g 10g
27g -315.205g 10g
28g -317.509g 10g
29g -320.734g 10g
30g -324.881g 10g
31g -329.949g 10g
32g -335.939g 10g
33g -342.85g 10g
34g -350.683g 10g
35g -359.437g 10g
36g -369.113g 10g
37g -379.71g 10g
38g -391.229g 10g
39g -403.669g 10g
40g -417.031g 10g
41g -431.315g 10g
42g -446.519g 10g
43g -462.646g 10g
44g -479.694g 10g
45g -497.663g 10g
