4 -13.4997303948 0
5 -17.0320899566 0
6 -20.5682293493 0
7 -24.1065132344 0
8 -27.6462831857 0
  
9 -27.64622361842459 1
10 -27.6462633292227 1
11 -27.64622054480056 1
  
12 -27.64623411510435 1
11 -27.64622172656077 1
10 -27.64629510719936 1
9 -27.64625557348451 1
8 -27.64631880738671 1
7 -27.64625883937699 1
6 -27.64629801269653 1
5 -27.64625513111028 1
  
4 -27.64626863799907 1
5 -27.64625631736801 1
6 -27.64633010435795 1
7 -27.64629112710692 1
8 -27.64635506411676 1
  
9 -27.64629093803903 2
10 -27.64632973911815 2
11 -27.64625588618215 2
  
12 -27.64626819935639 2
11 -27.64625588491721 2
10 -27.6463297030539 2
9 -27.64629089660388 2
8 -27.64635485141897 2
7 -27.64629089258171 2
6 -27.64632969770513 2
5 -27.6462558768071 2
  
4 -27.64626819094712 2
5 -27.64625587657903 2
6 -27.64632969494787 2
7 -27.64629088956934 2
8 -27.64635484440965 2
  
9 -27.64629088946986 3
10 -27.64632969479027 3
11 -27.64625587638719 3
  
12 -27.64626819075244 3
11 -27.64625587638644 3
10 -27.64632969476502 3
9 -27.64629088944449 3
8 -27.64635484428837 3
7 -27.64629088944251 3
6 -27.64632969476236 3
5 -27.64625587638286 3
  
4 -27.64626819074875 3
5 -27.64625587638278 3
6 -27.64632969476147 3
7 -27.64629088944159 3
8 -27.64635484428532 3
  
9 -27.6462908894415 4
10 -27.64632969476132 4
11 -27.64625587638269 4
  
12 -27.64626819074864 4
11 -27.64625587638275 4
10 -27.64632969476137 4
9 -27.64629088944159 4
8 -27.64635484428533 4
7 -27.64629088944157 4
6 -27.64632969476138 4
5 -27.64625587638271 4
  
4 -27.6462681907487 4
5 -27.64625587638271 4
6 -27.64632969476142 4
7 -27.64629088944158 4
8 -27.64635484428537 4
  
9 -27.64629088944158 5
10 -27.64632969476138 5
11 -27.64625587638277 5
  
12 -27.64626819074867 5
11 -27.64625587638272 5
10 -27.64632969476133 5
9 -27.64629088944162 5
8 -27.64635484428533 5
7 -27.64629088944163 5
6 -27.64632969476138 5
5 -27.64625587638277 5
  
4 -27.64626819074869 5
5 -27.6462558763827 5
6 -27.64632969476135 5
7 -27.64629088944156 5
8 -27.64635484428531 5
  
9 -27.64629088944159 6
10 -27.64632969476128 6
11 -27.64625587638265 6
  
12 -27.64626819074857 6
11 -27.64625587638265 6
10 -27.64632969476133 6
9 -27.64629088944158 6
8 -27.64635484428529 6
7 -27.64629088944158 6
6 -27.64632969476128 6
5 -27.64625587638267 6
  
4 -27.64626819074867 6
5 -27.64625587638269 6
6 -27.64632969476134 6
7 -27.64629088944154 6
8 -27.64635484428531 6
  
9 -27.64629088944155 7
10 -27.64632969476134 7
11 -27.64625587638274 7
  
12 -27.64626819074867 7
11 -27.64625587638274 7
10 -27.64632969476139 7
9 -27.64629088944159 7
8 -27.64635484428531 7
7 -27.64629088944161 7
6 -27.64632969476134 7
5 -27.64625587638271 7
  
4 -27.64626819074865 7
5 -27.64625587638279 7
6 -27.64632969476137 7
7 -27.64629088944154 7
8 -27.64635484428527 7
  
9 -27.64629088944157 8
10 -27.64632969476136 8
11 -27.64625587638269 8
  
12 -27.6462681907486 8
11 -27.64625587638267 8
10 -27.64632969476137 8
9 -27.64629088944159 8
8 -27.64635484428533 8
7 -27.64629088944156 8
6 -27.64632969476136 8
5 -27.6462558763827 8
  
4 -27.64626819074865 8
5 -27.64625587638274 8
6 -27.64632969476138 8
7 -27.64629088944158 8
8 -27.64635484428535 8
  
9 -27.64629088944163 9
10 -27.64632969476138 9
11 -27.64625587638273 9
  
12 -27.64626819074869 9
11 -27.6462558763827 9
10 -27.64632969476133 9
9 -27.64629088944158 9
8 -27.64635484428529 9
7 -27.64629088944151 9
6 -27.64632969476136 9
5 -27.64625587638269 9
  
4 -27.64626819074864 9
5 -27.64625587638272 9
6 -27.64632969476136 9
7 -27.64629088944156 9
8 -27.64635484428528 9
  
9 -27.6462908894416 10
10 -27.64632969476135 10
11 -27.64625587638271 10
  
12 -27.64626819074863 10
11 -27.64625587638274 10
10 -27.64632969476137 10
9 -27.64629088944158 10
8 -27.64635484428534 10
7 -27.64629088944167 10
6 -27.64632969476142 10
5 -27.64625587638273 10
  
4 -27.64626819074866 10
5 -27.64625587638273 10
6 -27.64632969476138 10
7 -27.64629088944163 10
8 -27.64635484428534 10
  
9 -27.64629088944168 10
10 -27.64632969476132 10
11 -27.64625587638273 10
