4 -13.4997303948 0
5 -17.0320899566 0
6 -20.5682293493 0
7 -24.1065132344 0
8 -27.6462831857 0
9 -31.1868438783 0
10 -34.7281694014 0
  
11 -34.72808146417231 1
12 -34.72814842049436 1
13 -34.72807738904721 1
14 -34.72811647677296 1
15 -34.72807054653383 1
  
16 -34.72808321500982 1
15 -34.72807198254282 1
14 -34.72816459153271 1
13 -34.72812642157193 1
12 -34.72822456362794 1
11 -34.72815629473561 1
10 -34.72824360351283 1
9 -34.72815458658288 1
8 -34.72822070488428 1
7 -34.7281495493922 1
6 -34.72818850342486 1
5 -34.72814250827597 1
  
4 -34.72815514509577 1
5 -34.72814395032118 1
6 -34.72823704684966 1
7 -34.72819903276104 1
8 -34.72829811591244 1
9 -34.728230713477 1
10 -34.72831943097069 1
  
11 -34.72823020044829 2
12 -34.72829698570253 2
13 -34.72819763381654 2
14 -34.72823531385179 2
15 -34.72814208693223 2
  
16 -34.72815326312561 2
15 -34.72814208507474 2
14 -34.72823526897044 2
13 -34.7281975807158 2
12 -34.72829674978733 2
11 -34.7282299388551 2
10 -34.72831870248492 2
9 -34.72822991790697 2
8 -34.72829671983474 2
7 -34.72819752755785 2
6 -34.7282352132413 2
5 -34.72814202090122 2
  
4 -34.7281531983658 2
5 -34.728142020481 2
6 -34.72823520547055 2
7 -34.72819751908644 2
8 -34.72829668974133 2
9 -34.72822988698641 2
10 -34.72831865127958 2
  
11 -34.72822988608626 3
12 -34.72829668800617 3
13 -34.72819751684705 3
14 -34.72823520295413 3
15 -34.72814201779238 3
  
16 -34.72815319565707 3
15 -34.728142017789 3
14 -34.72823520285318 3
13 -34.7281975167346 3
12 -34.72829668744905 3
11 -34.72822988551438 3
10 -34.72831864981382 3
9 -34.72822988547972 3
8 -34.72829668739728 3
7 -34.72819751665208 3
6 -34.72823520276628 3
5 -34.728142017693 3
  
4 -34.72815319556054 3
5 -34.7281420176928 3
6 -34.72823520275879 3
7 -34.72819751664458 3
