1  18.463662  28.290000  0.000000
2  19.173802  29.520000  0.000000
3  20.594084  29.520000  0.000000
4  16.333239  24.600000  0.000000
5  17.043380  25.830000  0.000000
6  18.463662  25.830000  0.000000
7  19.173802  27.060000  0.000000
8  20.594084  27.060000  0.000000
9  21.304225  28.290000  0.000000
10  22.724507  28.290000  0.000000
11  23.434647  29.520000  0.000000
12  24.854929  29.520000  0.000000
13  14.202817  20.910000  0.000000
14  14.912957  22.140000  0.000000
15  16.333239  22.140000  0.000000
16  17.043380  23.370000  0.000000
17  18.463662  23.370000  0.000000
18  19.173802  24.600000  0.000000
19  20.594084  24.600000  0.000000
20  21.304225  25.830000  0.000000
21  22.724507  25.830000  0.000000
22  23.434647  27.060000  0.000000
23  24.854929  27.060000  0.000000
24  25.565070  28.290000  0.000000
25  26.985352  28.290000  0.000000
26  27.695492  29.520000  0.000000
27  29.115774  29.520000  0.000000
28  12.072394  17.220000  0.000000
29  12.782535  18.450000  0.000000
30  14.202817  18.450000  0.000000
31  14.912957  19.680000  0.000000
32  16.333239  19.680000  0.000000
33  17.043380  20.910000  0.000000
34  18.463662  20.910000  0.000000
35  19.173802  22.140000  0.000000
36  20.594084  22.140000  0.000000
37  21.304225  23.370000  0.000000
38  22.724507  23.370000  0.000000
39  23.434647  24.600000  0.000000
40  24.854929  24.600000  0.000000
41  25.565070  25.830000  0.000000
42  26.985352  25.830000  0.000000
43  27.695492  27.060000  0.000000
44  29.115774  27.060000  0.000000
45  29.825915  28.290000  0.000000
46  31.246197  28.290000  0.000000
47  31.956337  29.520000  0.000000
48  33.376619  29.520000  0.000000
49  7.811549  12.300000  0.000000
50  8.521690  13.530000  0.000000
51  9.941972  13.530000  0.000000
52  10.652112  14.760000  0.000000
53  12.072394  14.760000  0.000000
54  12.782535  15.990000  0.000000
55  14.202817  15.990000  0.000000
56  14.912957  17.220000  0.000000
57  16.333239  17.220000  0.000000
58  17.043380  18.450000  0.000000
59  18.463662  18.450000  0.000000
60  19.173802  19.680000  0.000000
61  20.594084  19.680000  0.000000
62  21.304225  20.910000  0.000000
63  22.724507  20.910000  0.000000
64  23.434647  22.140000  0.000000
65  24.854929  22.140000  0.000000
66  25.565070  23.370000  0.000000
67  26.985352  23.370000  0.000000
68  27.695492  24.600000  0.000000
69  29.115774  24.600000  0.000000
70  29.825915  25.830000  0.000000
71  31.246197  25.830000  0.000000
72  31.956337  27.060000  0.000000
73  33.376619  27.060000  0.000000
74  34.086760  28.290000  0.000000
75  35.507042  28.290000  0.000000
76  36.217182  29.520000  0.000000
77  37.637464  29.520000  0.000000
78  5.681127  8.610000  0.000000
79  6.391267  9.840000  0.000000
80  7.811549  9.840000  0.000000
81  8.521690  11.070000  0.000000
82  9.941972  11.070000  0.000000
