#T	β	c		e		chi		s
0.0606061	16.5	0.00351447	-1.37729	0.496661	-0.377256
0.060241	16.6	0.00340298	-1.37729	0.499581	-0.377276
0.0598802	16.7	0.00329541	-1.37729	0.502503	-0.377295
0.0595238	16.8	0.00319163	-1.37729	0.505429	-0.377313
0.0591716	16.9	0.00309152	-1.3773	0.508358	-0.37733
0.0588235	17	0.00299497	-1.3773	0.511289	-0.377347
0.0584795	17.1	0.00290184	-1.3773	0.514223	-0.377363
0.0581395	17.2	0.00281204	-1.3773	0.517159	-0.377378
0.0578035	17.3	0.00272546	-1.3773	0.520098	-0.377393
0.0574713	17.4	0.00264198	-1.3773	0.523039	-0.377407
0.0571429	17.5	0.00256152	-1.3773	0.525982	-0.37742
0.0568182	17.6	0.00248396	-1.3773	0.528928	-0.377433
0.0564972	17.7	0.00240921	-1.3773	0.531875	-0.377446
0.0561798	17.8	0.00233718	-1.3773	0.534825	-0.377458
0.0558659	17.9	0.00226778	-1.3773	0.537776	-0.377469
0.0555556	18	0.00220093	-1.3773	0.540729	-0.37748
0.0552486	18.1	0.00213653	-1.37731	0.543684	-0.37749
0.0549451	18.2	0.00207451	-1.37731	0.546641	-0.377501
0.0546448	18.3	0.00201479	-1.37731	0.549599	-0.37751
0.0543478	18.4	0.00195728	-1.37731	0.552558	-0.377519
0.0540541	18.5	0.00190193	-1.37731	0.55552	-0.377528
0.0537634	18.6	0.00184864	-1.37731	0.558482	-0.377537
0.0534759	18.7	0.00179737	-1.37731	0.561446	-0.377545
0.0531915	18.8	0.00174803	-1.37731	0.564412	-0.377553
0.0529101	18.9	0.00170056	-1.37731	0.567379	-0.377561
0.0526316	19	0.0016549	-1.37731	0.570346	-0.377568
0.052356	19.1	0.00161099	-1.37731	0.573316	-0.377575
0.0520833	19.2	0.00156877	-1.37731	0.576286	-0.377581
0.0518135	19.3	0.00152818	-1.37731	0.579257	-0.377588
0.0515464	19.4	0.00148917	-1.37731	0.58223	-0.377594
0.0512821	19.5	0.00145168	-1.37731	0.585203	-0.3776
0.0510204	19.6	0.00141566	-1.37731	0.588177	-0.377605
0.0507614	19.7	0.00138106	-1.37731	0.591153	-0.377611
0.0505051	19.8	0.00134783	-1.37731	0.594129	-0.377616
0.0502513	19.9	0.00131593	-1.37731	0.597106	-0.377621
0.05	20	0.00128531	-1.37731	0.600084	-0.377626
0.0497512	20.1	0.00125592	-1.37731	0.603062	-0.37763
0.049505	20.2	0.00122773	-1.37731	0.606042	-0.377635
0.0492611	20.3	0.00120069	-1.37731	0.609022	-0.377639
0.0490196	20.4	0.00117476	-1.37731	0.612003	-0.377643
0.0487805	20.5	0.00114991	-1.37731	0.614985	-0.377647
0.0485437	20.6	0.0011261	-1.37731	0.617967	-0.377651
0.0483092	20.7	0.00110328	-1.37731	0.62095	-0.377654
0.0480769	20.8	0.00108144	-1.37731	0.623933	-0.377658
0.0478469	20.9	0.00106053	-1.37731	0.626917	-0.377661
0.047619	21	0.00104051	-1.37731	0.629902	-0.377664
0.0473934	21.1	0.00102137	-1.37731	0.632887	-0.377667
0.0471698	21.2	0.00100307	-1.37731	0.635873	-0.37767
0.0469484	21.3	0.000985574	-1.37731	0.638859	-0.377673
0.046729	21.4	0.000968863	-1.37731	0.641846	-0.377676
0.0465116	21.5	0.000952907	-1.37731	0.644833	-0.377678
0.0462963	21.6	0.000937679	-1.37732	0.64782	-0.377681
0.0460829	21.7	0.000923155	-1.37732	0.650808	-0.377683
0.0458716	21.8	0.000909309	-1.37732	0.653797	-0.377685
0.0456621	21.9	0.000896118	-1.37732	0.656785	-0.377687
0.0454545	22	0.000883559	-1.37732	0.659774	-0.37769
0.0452489	22.1	0.00087161	-1.37732	0.662764	-0.377692
0.045045	22.2	0.000860251	-1.37732	0.665754	-0.377693
0.044843	22.3	0.000849459	-1.37732	0.668744	-0.377695
0.0446429	22.4	0.000839215	-1.37732	0.671735	-0.377697
0.0444444	22.5	0.000829501	-1.37732	0.674725	-0.377699
0.0442478	22.6	0.000820298	-1.37732	0.677717	-0.3777
0.0440529	22.7	0.000811587	-1.37732	0.680708	-0.377702
0.0438596	22.8	0.000803353	-1.37732	0.6837	-0.377703
0.0436681	22.9	0.000795578	-1.37732	0.686692	-0.377705
0.0434783	23	0.000788245	-1.37732	0.689684	-0.377706
0.04329	23.1	0.000781341	-1.37732	0.692676	-0.377708
0.0431034	23.2	0.000774849	-1.37732	0.695669	-0.377709
0.0429185	23.3	0.000768757	-1.37732	0.698662	-0.37771
0.042735	23.4	0.000763049	-1.37732	0.701655	-0.377711
0.0425532	23.5	0.000757713	-1.37732	0.704649	-0.377712
0.0423729	23.6	0.000752736	-1.37732	0.707642	-0.377714
