0.000000  -12.415562
0.100000  -12.416337
0.200000  -12.416552
0.300000  -12.416488
0.400000  -12.416329
0.500000  -12.416287
0.600000  -12.416152
0.700000  -12.416245
0.800000  -12.414874
0.900000  -12.411104
