0.000000  0.000000
0.100000  0.000867
0.200000  0.001724
0.300000  0.002567
0.400000  0.003403
0.500000  0.004229
0.600000  0.005047
0.700000  0.005855
0.800000  0.006656
0.900000  0.007448
