1  0.498301   0.498103
2  0.500470   0.500285
3  0.500385   0.500259
4  0.498350   0.498094
5  0.502487   0.502442
6  0.495777   0.495492
7  0.503592   0.503491
8  0.497414   0.497179
9  0.501601   0.501378
10  0.499332   0.499175
11  0.499486   0.499161
12  0.501359   0.501286
13  0.497487   0.497112
14  0.503302   0.503303
15  0.495795   0.495423
16  0.504947   0.505004
17  0.494518   0.494147
18  0.505620   0.505622
19  0.495450   0.495074
20  0.504319   0.504196
21  0.496807   0.496475
22  0.502591   0.502303
23  0.498484   0.498242
24  0.500618   0.500171
25  0.500348   0.500209
26  0.498631   0.498089
27  0.502212   0.502157
28  0.496859   0.496314
29  0.503884   0.503889
30  0.495458   0.494975
31  0.505174   0.505216
32  0.494521   0.494115
33  0.505972   0.506033
34  0.494780   0.494363
35  0.505822   0.505884
36  0.494923   0.494436
37  0.505482   0.505472
38  0.495516   0.494979
39  0.504639   0.504483
40  0.496546   0.496019
41  0.503321   0.502940
42  0.497953   0.497516
43  0.501644   0.501006
44  0.499588   0.499286
45  0.499815   0.498989
46  0.501283   0.501099
47  0.498053   0.497187
48  0.502859   0.502748
49  0.496572   0.495802
50  0.504136   0.504065
51  0.495521   0.494905
52  0.504981   0.504935
53  0.494934   0.494460
54  0.505305   0.505275
55  0.494791   0.494418
56  0.505120   0.505097
57  0.496557   0.496171
58  0.504259   0.504284
59  0.496000   0.495503
60  0.504719   0.504747
61  0.495800   0.495165
62  0.504816   0.504782
63  0.496025   0.495250
64  0.504477   0.504279
65  0.496715   0.495856
66  0.503669   0.503173
67  0.497809   0.496984
68  0.502449   0.501552
69  0.499185   0.498507
70  0.500931   0.499670
71  0.500660   0.500155
72  0.499334   0.497918
73  0.502059   0.501667
74  0.497865   0.496565
75  0.503215   0.502881
76  0.496724   0.495702
77  0.503994   0.503701
78  0.496031   0.495299
79  0.504305   0.504057
80  0.495799   0.495288
81  0.504136   0.503932
82  0.495976   0.495605
83  0.503528   0.503358
84  0.496508   0.496209
85  0.502610   0.502460
86  0.499403   0.499157
87  0.501499   0.501377
88  0.498448   0.498082
89  0.502421   0.502363
90  0.497653   0.497117
91  0.503176   0.503142
92  0.497139   0.496369
93  0.503670   0.503593
94  0.497017   0.495963
95  0.503825   0.503579
96  0.497349   0.496022
97  0.503580   0.502967
98  0.498124   0.496647
99  0.502920   0.501724
