1  0.498573   0.498239
2  0.500464   0.500191
3  0.500365   0.500191
4  0.498634   0.498206
5  0.502172   0.502172
6  0.496388   0.495900
7  0.503171   0.503098
8  0.497810   0.497414
9  0.501466   0.501163
10  0.499456   0.499219
11  0.499649   0.499140
12  0.501189   0.501134
13  0.497913   0.497292
14  0.502861   0.502962
15  0.496423   0.495794
16  0.504294   0.504495
17  0.495299   0.494687
18  0.504919   0.505038
19  0.496129   0.495512
20  0.503811   0.503732
21  0.497311   0.496771
22  0.502348   0.501983
23  0.498746   0.498373
24  0.500673   0.500015
25  0.500326   0.500164
26  0.498964   0.498116
27  0.501913   0.501934
28  0.497411   0.496535
29  0.503358   0.503499
30  0.496159   0.495370
31  0.504492   0.504689
32  0.495308   0.494639
33  0.505205   0.505418
34  0.495539   0.494856
35  0.505067   0.505284
36  0.495689   0.494910
37  0.504786   0.504908
38  0.496232   0.495387
39  0.504087   0.503992
40  0.497139   0.496324
41  0.503001   0.502546
42  0.498342   0.497690
43  0.501613   0.500728
44  0.499713   0.499315
45  0.500074   0.498854
46  0.501134   0.500976
47  0.498546   0.497227
48  0.502477   0.502472
49  0.497222   0.496026
50  0.503590   0.503654
51  0.496256   0.495283
52  0.504345   0.504430
53  0.495700   0.494934
54  0.504644   0.504727
55  0.495544   0.494925
56  0.504490   0.504563
57  0.497097   0.496464
58  0.503701   0.503845
59  0.496638   0.495839
60  0.504093   0.504267
61  0.496502   0.495508
62  0.504187   0.504295
63  0.496742   0.495560
64  0.503932   0.503814
65  0.497372   0.496096
66  0.503310   0.502750
67  0.498318   0.497130
68  0.502360   0.501181
69  0.499464   0.498548
70  0.501144   0.499376
71  0.500675   0.500083
72  0.499799   0.497752
73  0.501838   0.501474
74  0.498492   0.496576
75  0.502830   0.502567
76  0.497425   0.495891
77  0.503521   0.503293
78  0.496743   0.495618
79  0.503808   0.503603
80  0.496480   0.495669
81  0.503669   0.503487
82  0.496593   0.495983
83  0.503135   0.502969
84  0.497034   0.496530
85  0.502325   0.502161
86  0.499551   0.499173
87  0.501338   0.501201
88  0.498753   0.498173
89  0.502112   0.502108
90  0.498105   0.497262
91  0.502750   0.502822
92  0.497716   0.496536
93  0.503179   0.503230
94  0.497682   0.496113
95  0.503348   0.503196
96  0.498040   0.496121
97  0.503226   0.502569
98  0.498748   0.496674
99  0.502806   0.501307
100  0.499680   0.497754
101  0.502098   0.499625
102  0.500684   0.499120
103  0.501112   0.497989
104  0.501631   0.500409
105  0.499961   0.496851
106  0.502425   0.501392
107  0.498846   0.496316
108  0.502957   0.502021
109  0.498018   0.496240
110  0.503130   0.502295
111  0.497594   0.496442
112  0.502916   0.502210
113  0.497589   0.496846
114  0.502338   0.501762
115  0.497948   0.497440
116  0.501504   0.501031
117  0.498603   0.498218
118  0.500526   0.500118
119  0.499471   0.499140
120  0.499513   0.499132
121  0.501397   0.501215
122  0.499508   0.499180
123  0.500569   0.500160
124  0.500371   0.500174
125  0.499803   0.499067
126  0.501175   0.501074
127  0.499228   0.498021
128  0.501874   0.501796
129  0.498964   0.497125
130  0.502412   0.502179
131  0.499092   0.496520
132  0.502761   0.502014
133  0.499617   0.496398
134  0.502904   0.501121
135  0.500408   0.496882
136  0.502818   0.499586
137  0.501275   0.497884
138  0.502406   0.497891
139  0.502039   0.499023
140  0.501608   0.496710
141  0.502610   0.499932
142  0.500548   0.496350
143  0.502904   0.500493
144  0.499557   0.496609
145  0.502850   0.500749
146  0.498905   0.497121
147  0.502448   0.500734
148  0.498707   0.497713
149  0.501726   0.500410
150  0.498929   0.498383
151  0.500800   0.499818
152  0.499500   0.499184
153  0.499765   0.499025
154  0.500332   0.500133
155  0.498723   0.498136
156  0.501297   0.501162
157  0.497763   0.497253
158  0.502286   0.502187
159  0.496971   0.496473
160  0.503834   0.503967
161  0.497008   0.496454
162  0.503157   0.503175
163  0.497765   0.497304
164  0.502365   0.502194
165  0.498633   0.498253
166  0.501551   0.501069
167  0.499535   0.499221
168  0.500846   0.499859
169  0.500422   0.500130
170  0.500400   0.498626
171  0.501245   0.500833
172  0.500347   0.497467
173  0.501986   0.501096
174  0.500745   0.496559
175  0.502659   0.500636
176  0.501503   0.496145
177  0.503221   0.499312
178  0.502389   0.496376
179  0.503530   0.497504
180  0.503128   0.497091
181  0.503330   0.496098
182  0.503547   0.497882
183  0.502522   0.495781
184  0.503584   0.498476
185  0.501409   0.496450
186  0.503214   0.498844
187  0.500452   0.497472
188  0.502483   0.499016
189  0.499950   0.498424
190  0.501489   0.498939
191  0.499952   0.499255
192  0.500365   0.498586
193  0.500387   0.500096
194  0.499203   0.497982
195  0.501137   0.501038
196  0.498089   0.497228
197  0.502076   0.502075
198  0.497089   0.496439
199  0.503058   0.503114
200  0.496255   0.495709
201  0.503944   0.504036
202  0.495645   0.495127
203  0.504599   0.504716
204  0.495317   0.494765
205  0.505353   0.505596
206  0.495308   0.494714
207  0.505148   0.505376
208  0.495649   0.495109
209  0.504660   0.504826
210  0.496254   0.495744
211  0.503965   0.504010
212  0.497050   0.496551
213  0.503172   0.502993
214  0.497971   0.497466
215  0.502386   0.501790
216  0.498959   0.498411
217  0.501780   0.500440
218  0.499982   0.499279
219  0.501537   0.498968
220  0.501027   0.499856
221  0.501808   0.497455
222  0.502116   0.499805
223  0.502588   0.496083
224  0.503264   0.498805
225  0.503649   0.495156
226  0.504319   0.496954
227  0.504612   0.494893
228  0.504902   0.495140
229  0.505125   0.495215
230  0.504622   0.494538
231  0.505022   0.495825
232  0.503559   0.495455
233  0.504325   0.496493
234  0.502284   0.497120
235  0.503174   0.497075
236  0.501349   0.498669
237  0.501781   0.497424
238  0.501005   0.499842
239  0.500336   0.497426
240  0.501217   0.500809
241  0.498963   0.497085
242  0.501842   0.501770
243  0.497720   0.496504
244  0.502721   0.502799
245  0.496644   0.495817
246  0.503678   0.503828
247  0.495757   0.495140
248  0.504579   0.504768
249  0.495094   0.494577
250  0.505274   0.505486
251  0.494692   0.494203
252  0.505647   0.505874
253  0.494598   0.494085
254  0.505600   0.505835
255  0.494866   0.494289
256  0.505447   0.505643
257  0.494857   0.494307
258  0.505951   0.506207
259  0.494585   0.494073
260  0.506045   0.506312
261  0.494683   0.494192
262  0.505784   0.506030
263  0.495090   0.494594
264  0.505235   0.505422
265  0.495748   0.495214
266  0.504509   0.504570
267  0.496606   0.495994
268  0.503701   0.503498
269  0.497610   0.496859
270  0.502963   0.502222
271  0.498735   0.497724
272  0.502507   0.500743
273  0.499980   0.498427
274  0.502545   0.499019
275  0.501373   0.498661
276  0.503222   0.497077
277  0.502946   0.498014
278  0.504439   0.495094
279  0.504618   0.496304
280  0.505793   0.493480
281  0.506009   0.494143
282  0.506725   0.492707
283  0.506492   0.492907
284  0.506795   0.492930
285  0.505799   0.493600
286  0.505944   0.493889
287  0.504358   0.495727
288  0.504420   0.495080
289  0.502946   0.498025
290  0.502595   0.496043
291  0.502117   0.499799
292  0.500770   0.496508
293  0.501978   0.501084
294  0.499123   0.496473
295  0.502395   0.502166
296  0.497711   0.496076
297  0.503160   0.503220
298  0.496526   0.495484
299  0.504079   0.504261
300  0.495557   0.494842
301  0.504976   0.505210
302  0.494814   0.494268
303  0.505714   0.505970
304  0.494329   0.493860
305  0.506171   0.506437
306  0.494131   0.493682
307  0.506236   0.506506
308  0.494273   0.493803
309  0.505846   0.506110
310  0.494797   0.494283
311  0.504984   0.505217
312  0.495733   0.495169
313  0.503949   0.504001
314  0.495720   0.495233
315  0.505229   0.505413
316  0.494796   0.494315
317  0.506079   0.506331
318  0.494268   0.493810
319  0.506469   0.506746
320  0.494124   0.493679
321  0.506453   0.506730
322  0.494325   0.493866
323  0.506081   0.506337
324  0.494816   0.494302
325  0.505452   0.505654
326  0.495553   0.494926
327  0.504656   0.504726
328  0.496496   0.495669
329  0.503834   0.503599
330  0.497621   0.496437
331  0.503173   0.502283
332  0.498942   0.497106
333  0.502912   0.500725
334  0.500498   0.497442
335  0.503287   0.498811
336  0.502326   0.497077
337  0.504393   0.496463
338  0.504378   0.495687
339  0.505987   0.493876
340  0.506356   0.493482
341  0.507462   0.491745
342  0.507629   0.491637
343  0.508072   0.490941
344  0.507614   0.491555
345  0.507450   0.491741
346  0.506370   0.493496
347  0.505804   0.493452
348  0.504657   0.496297
349  0.503691   0.495099
350  0.503306   0.498793
351  0.501563   0.496076
352  0.502687   0.500629
353  0.499679   0.496335
354  0.502771   0.502013
355  0.498094   0.496072
356  0.503347   0.503198
357  0.496783   0.495527
358  0.504183   0.504299
359  0.495719   0.494889
360  0.505065   0.505290
361  0.494879   0.494279
362  0.505842   0.506108
363  0.494281   0.493798
364  0.506390   0.506670
365  0.493954   0.493521
366  0.506596   0.506879
367  0.493950   0.493523
368  0.506392   0.506668
369  0.494316   0.493869
370  0.505718   0.505969
371  0.495074   0.494597
372  0.504588   0.504774
373  0.496232   0.495744
374  0.503071   0.503136
375  0.497747   0.497302
376  0.501363   0.501216
377  0.497727   0.497323
378  0.503137   0.503170
379  0.496225   0.495763
380  0.504653   0.504820
381  0.495072   0.494608
382  0.505784   0.506027
383  0.494315   0.493873
384  0.506454   0.506729
385  0.493949   0.493524
386  0.506651   0.506936
