3 -10.287099603 0
4 -13.1673800293 0
5 -17.4727313595 0
  
6 -20.22752458951737 1
  
7 -25.16500115364394 1
6 -19.54403634736704 1
5 -17.22180674250472 1
4 -13.27042325480225 1
  
3 -11.18498648840621 1
4 -13.35668952579731 1
5 -17.52078262664455 1
  
6 -20.23266704919243 2
  
7 -25.01551816423748 2
6 -20.28325927676926 2
5 -17.68304554836575 2
4 -13.22117483656778 2
  
3 -10.65104873240633 2
4 -12.80259508278397 2
5 -17.57306975007005 2
  
6 -20.4395633652967 3
  
7 -25.19606331197628 3
6 -19.77804986125146 3
5 -17.48353551374215 3
4 -13.23476997996314 3
  
3 -10.64634340391832 3
4 -13.06353755770136 3
5 -17.31105661967265 3
  
6 -19.45052893066912 4
  
7 -24.91822653068445 4
6 -19.97350162421841 4
5 -17.33919995629707 4
4 -13.15918095882393 4
  
3 -11.11007620633772 4
4 -13.4187916054852 4
5 -17.57697091135981 4
  
6 -19.50822671748424 5
  
7 -24.8269499029173 5
6 -19.66420750449769 5
5 -17.58919539682448 5
4 -12.98885632906391 5
  
3 -10.27525669552191 5
4 -12.94353028191687 5
5 -17.55827583363428 5
  
6 -20.36500546725532 6
  
7 -24.6749142274369 6
6 -20.18053027719842 6
5 -17.81232493477608 6
4 -13.38082114580836 6
  
3 -10.59661147812975 6
4 -13.21359719354825 6
5 -17.71927202171972 6
