# time       return_probability   rate_function_DMRG     rate_function_Exact
0		1.00000000000013	-3.25850457727441e-16	1.249000902703301e-17
0.02		0.918936385075943	0.0002113459523004327	0.0002863782053369315
0.04		0.7132078969175603	0.0008449558013491118	0.001145364679849298
0.06		0.4677512008400128	0.001899546866405915	0.002576513424856549
0.08		0.2594574394011636	0.003372906499605227	0.004579075859893571
0.1		0.1218710296901738	0.005261979817739756	0.007151992941855184
0.12		0.04855167308076574	0.007562816559636806	0.01029388411918649
0.14		0.01643682066773626	0.01027057824524186	0.01400303311111348
0.16		0.004739555135174927	0.01337953000254569	0.01827737050284004
0.18		0.001167123001438928	0.01688303382885319	0.02311445315152337
0.2		0.0002461875049659007	0.02077354274265484	0.02851144040546197
0.22		4.463293919085295e-05	0.02504259606162421	0.03446506715112723
0.24		6.980942715181283e-06	0.02968081647707036	0.04097161372036053
0.26		9.458669863152871e-07	0.03467790971053147	0.04802687271422573
0.28		1.115194256109427e-07	0.0400226676012374	0.05562611283169782
0.3		1.149687925897343e-08	0.04570297551797324	0.06376403983167908
0.32		1.041785251684843e-09	0.05170582501822043	0.0724347548068886
0.34		8.343668172471879e-11	0.05801733268606659	0.08163171000905793
0.36		5.941221137813662e-12	0.06462276606231476	0.09134766253761986
0.38		3.784732446655679e-13	0.07150657753084329	0.1015746262895764
0.4		2.171053482805428e-14	0.07865244694055598	0.1123038226670958
0.42		1.129124944616354e-15	0.08604333361868217	0.1235256306518719
0.44		5.361969084770586e-17	0.09366153826679241	0.1352295369811231
0.46		2.342038405253077e-18	0.1014887750259156	0.1474040872983492
0.48		9.48015207734234e-20	0.1095062537545723	0.1600368393007151
0.5		3.583636390573097e-21	0.1176947722910804	0.1731143190612762
0.52		1.27499820848697e-22	0.1260348181809197	0.1866219818638698
0.54		4.303250251761157e-24	0.1345066790554569	0.2005441790456002
0.5600000000000001		1.388748652738128e-25	0.1430905605825137	0.2148641324889846
0.58		4.319385895285739e-27	0.1517667106813927	0.2295639185337429
0.6		1.304948085020431e-28	0.1605155483636087	0.2446244631760916
0.62		3.859103065038412e-30	0.1693177949997907	0.260025550478718
0.64		1.125576867748215e-31	0.178154605518124	0.275745846113964
0.66		3.26163623358406e-33	0.1870076977179958	0.2917629378921195
0.68		9.456354305697119e-35	0.195859478314883	0.3080533949727003
0.7000000000000001		2.761567017088047e-36	0.2046931626733917	0.3245928472073682
0.72		8.174991757244412e-38	0.2134928845631977	0.3413560857100174
0.74		2.467734776781085e-39	0.2222437949783422	0.358317185288523
0.76		7.637945388067517e-41	0.2309321504350214	0.3754496488059319
0.78		2.436154817634413e-42	0.2395453825097116	0.3927265728763322
0.8		8.043642764493386e-44	0.2480721550774902	0.4101208335610048
0.8200000000000001		2.760375485431112e-45	0.2565024061720257	0.4276052899410971
0.84		9.880376759126971e-47	0.2648273718154314	0.4451530026403511
0.86		3.699667228780836e-48	0.2730396039656901	0.4627374635985021
0.88		1.452774733323053e-49	0.2811329855492626	0.4803328327066009
0.9		5.993867203665267e-51	0.2891027573223115	0.4979141763797481
0.92		2.602026657598734e-52	0.2969453355265269	0.5154577019306031
0.9400000000000001		1.189687982540184e-53	0.3046582971387184	0.5236148154010521
0.96		5.731900562501058e-55	0.3122403323816031	0.4941288702112832
0.98		2.910367042045074e-56	0.3196912150078752	0.4658451588380192
1		1.556817702542458e-57	0.3270117662429167	0.4386787802498682
1.02		8.767384807907189e-59	0.3342037048055909	0.4125975052503822
1.04		5.192543134185944e-60	0.3412697049897302	0.3875710037488395
1.06		3.229602615525309e-61	0.3482133289305501	0.363570694260915
1.08		2.105909250008825e-62	0.3550388211100285	0.3405696064887862
1.1		1.436912309110448e-63	0.3617509106924339	0.3185422557988041
1.12		1.0237861032341e-64	0.3683548458259531	0.2974645282443036
1.14		7.600035021727716e-66	0.3748561582055082	0.2773135749424542
1.16		5.864447799309364e-67	0.381260732261984	0.2580677147627595
1.18		4.692066708182704e-68	0.3875747829386867	0.2397063444101565
1.2		3.887655611925653e-69	0.3938014127777344	0.2222098550924826
1.22		3.318182175950308e-70	0.3999538485349312	0.205559555054124
1.24		2.90804012162383e-71	0.4060401556150477	0.1897375973376602
1.26		3.930402270365888e-72	0.4110434622901418	0.1747269122052725
1.28		2.784591806566264e-70	0.4003921380387602	0.1605111437131791
1.3		3.574806302557518e-68	0.3882546883250494	0.1470745899867746
1.32		2.347425039343528e-66	0.3777932428453465	0.1344021467925947
1.34		3.579793302545872e-64	0.3652253522239804	0.1224792540466222
1.36		7.019611725606854e-62	0.3520289196471634	0.1112918449376867
1.38		7.77771182272143e-60	0.3402596084872534	0.1008262973804967
1.4		5.863994012773607e-58	0.3294527611252122	0.09106938754580074
1.42		3.239591247192514e-56	0.3194232951102371	0.08200824524593871
1.44		1.360450725177966e-54	0.3100794474031612	0.0736303109830522
1.46		4.439870440816121e-53	0.301365961831656	0.06592329449500874
1.48		1.14163460765494e-51	0.2932484466023268	0.0588751346610034
1.5		2.35149848628393e-50	0.2856855046775578	0.05247396065526341
1.52		3.913351849765192e-49	0.2786556882484026	0.04670805426356828
1.54		5.316650526700997e-48	0.2721331023972157	0.04156581330373073
1.56		5.864751874910746e-47	0.2661313479889443	0.03703571611798015
1.58		5.325987971405873e-46	0.2606157901220092	0.03310628713253496
1.6		4.115558455263009e-45	0.255503886619295	0.02976606350768128
1.62		2.792341818730841e-44	0.2507171587160484	0.02700356293044042
1.64		1.709532875422208e-43	0.2461873470945387	0.02480725263140011
1.66		9.807046635836821e-43	0.2418201445674573	0.02316551973739877
