2.000000  0.000013
2.100000  0.000015
2.200000  0.000017
2.300000  0.000019
2.400000  0.000018
2.500000  0.000021
2.600000  0.000020
2.700000  0.000024
2.800000  0.000024
2.900000  0.000030
