Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.104811   -12.951295   -6509082078904697005284197048944539370682514025675227136.000000    91679020225227449307589037422407575983768100108089950208.000000    0.463271   0.125267     -62102857666737285067751668691567156349654586028441206784.000000
0.114600   -12.831180   -59476489517998693541639459310533514713583272853504.000000    837255918704786538224250936690181067057278809538560.000000    0.688260   0.201636     -518993183427735496014035290745103298683154781437952.000000
0.125302   -12.713896   -1637903786006465458145635384911609266138251264.000000    23045668033439131200208555677402757911940169728.000000    0.797345   0.263531     -13071613647480115734884629866169334668508266496.000000
0.137004   -12.600749   -123453710818143838883876837177848034754560.000000    1736028699916935969692314800873970975375360.000000    0.877942   0.291277     -901092665576082823267113839309551151611904.000000
0.149799   -12.465176   -19335603168173747034001601070842773504.000000    271684586419704844791394036942104428544.000000    0.980773   0.366270     -129076600911513606828348726117421547520.000000
0.163789   -12.319333   -6492657767262311263384205206224896.000000    91132641143714549431760925851910144.000000    1.085437   0.441226     -39640287643185651710631811055878144.000000
0.179086   -12.159498   -4308988615337508380217836568576.000000    60433153301450582198675587465216.000000    1.102565   0.492623     -24061024878860977330699223695360.000000
0.195811   -11.981164   -5242651304591105875106594816.000000    73423985505903353539409739776.000000    1.209430   0.562969     -26774060382558636464972759040.000000
0.214098   -11.774981   -10725870776412348591636480.000000    149838269173612867355672576.000000    1.412160   0.735457     -50097991582961693039263744.000000
0.234093   -11.598991   -46064823908754901696512.000000    642947258650222946942976.000000    1.409519   0.769695     -196780318982324690616320.000000
0.255955   -11.394018   -299817751839875530752.000000    4178234991780840341504.000000    1.496569   0.697979     -1171369948501135458304.000000
0.279859   -11.145284   -2741314230973211648.000000    38070331084582715392.000000    1.759749   0.883579     -9795351954129045504.000000
0.305995   -10.909375   -42152118524591672.000000    584138186482637696.000000    1.902964   0.839813     -137754286290450800.000000
0.334572   -10.583165   -750805785974704.125000    10330024895913824.000000    2.415512   1.135064     -2244077311480056.750000
0.365818   -10.316496   -24197154717897.062500    331708153731157.375000    2.689692   1.166388     -66145300723019.085938
0.399982   -10.008545   -1000202930334.390381    13621712408927.542969    3.122308   1.146508     -2500617730828.859375
0.437337   -9.684942   -55806913629.346397    754096883850.398193    3.527131   1.204960     -127606171264.582611
0.478180   -9.346402   -4102117357.816657    54899861805.434082    3.887654   1.275572     -8578596544.964951
0.522838   -8.975685   -374676785.300944    4951107899.990082    4.399971   1.308056     -716620830.620956
0.571667   -8.585577   -42890344.495728    557690412.310908    4.846146   1.427059     -75026828.827243
0.625055   -8.190345   -6179880.202250    78835372.599929    5.169147   1.484489     -9886922.124296
0.683430   -7.803819   -1121587.100797    14055262.582213    5.446893   1.551788     -1641104.009679
0.747256   -7.416250   -244746.409072    2995279.863764    5.517941   1.573629     -327516.949787
0.817043   -7.002003   -61101.012605    728045.024240    5.609227   1.596203     -74774.537929
0.893347   -6.591506   -17889.233208    207071.023952    5.627507   1.653766     -20017.565900
0.976778   -6.191772   -6069.660693    68024.266432    5.477959   1.675084     -6207.621627
1.068000   -5.781287   -2288.688926    24691.779447    5.250013   1.715806     -2137.553104
1.167742   -5.388359   -977.536696    10156.207520    4.996802   1.734783     -832.502601
1.276799   -5.014528   -465.252058    4648.383719    4.655352   1.744325     -360.462078
1.396040   -4.653683   -242.160470    2327.069045    4.308356   1.740924     -170.128889
1.526418   -4.304437   -135.830157    1253.108392    3.923092   1.729759     -86.166255
1.668972   -3.974544   -81.783862    724.171738    3.517746   1.710399     -46.621112
1.824839   -3.661944   -52.365611    446.678501    3.150931   1.679232     -26.689299
1.995262   -3.369297   -35.375666    291.257247    2.786120   1.642294     -16.041183
