Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -21.575836   -2328351005994755608578476879398259937732026533569374573280657726018992321988302002940252936766394581785789103029040181519566571322061683606606683815878247637218278506496.000000    51594902850086100810238045599844807274056451924959944813343306287390281714693440440954044208872996877823768458204094282515953462047715141630358771617896793572846975582208.000000    0.187401   0.406149     -41501984158529901161136358240133161345152688031385831368068332417575697735013156286966789281855327387461326785212765376188624052437992222047214994886813111323224837193728.000000
0.061342   -21.526397   -5636543280271548435505414253325079983865260274874811470803981096033572188929251388411342891322170365583984489796637594893788559416631423659492277514928128.000000    124898209486147897827192520892803354365582659685349505606134030099475494248729129027534703823355314395970779262519102897142788114508601790472274045518741504.000000    0.158502   0.319967     -91887776806340610792399280644579316577887753261862209821200677196979987914246001171888678414965211347529697742024823561711900885734858399906601287542636544.000000
0.067070   -21.463186   -210922410223312414211305450098774818864760132795665660076943453476825602072231617052859924159307740882048153847513088399666183260518767132672.000000    4673712317505293617335185301733595650678449154793138554353366562058506967325956823205046125358027112357260556334354533653998026336430440054784.000000    0.133205   0.293931     -3144793355079045000870867845498500333792086787358490640005478012981774941743613993931326064842493161902532760976589537198666062544584354824192.000000
0.073334   -21.405177   -128778224049648611802138831527436247696383356092107314024793370332839067105244011820984884244641103221907204909065070617600983040.000000    2853452102954948228410735892920687365194164161488161274725880696921732089803485481856137818898389954092031365640308009287834140672.000000    0.112414   0.232821     -1756047702044893139356602906213078457302614231382353514335023334301382707960461652122785946589807648568241064055797881297535238144.000000
0.080183   -21.321758   -676887581201706721237315462929664004074705299510790227826462680764579860375217471148236701368755618218508920568152064.000000    14997025531650155679419739541159410916509531229785611712198832356130916563536841843168294057608965044123601099301060608.000000    0.097942   0.240725     -8441797176782859831263323598940215364471147281773255187296336275887610080170782311947639551368002460292241192489320448.000000
0.087671   -21.252445   -41987597515948394622550558353214205413398225885885639945455528780258849136023505217219553239783312910712832.000000    930293114668606570846983463992061794905180714782723682932380918388705908502979742610251664193565258533568512.000000    0.081298   0.192510     -478921002193280282312127870867560766890421341802834743004802218588731967168475630354817441890521305883607040.000000
0.095859   -21.160357   -16356840338214498314612036055022949359692167037215264920112131760737351804696493596012265475145728.000000    362395582334902766478104163809108010334005590077922226696951586860864593849188926876648732639625216.000000    0.069354   0.185496     -170634467471800017251241132698113356438428900441599875929554599626648114831653919857392597296218112.000000
0.104811   -21.067913   -43864568164486729506755609506856536767560737646921631987744471075708000790034079725649920.000000    971765725718384778677901892297559197306597418171379035636651573971332717194237910653599744.000000    0.059951   0.165193     -418509860577823582004790213852747480369162382965779222189834794839846608230755415967662080.000000
0.114600   -20.973207   -671178306900537158253485818113522263497232547846938386676982018233681941293432832.000000    14868969779431978912743788870298908462902044543836452618779128050477817688718573568.000000    0.050718   0.139984     -5856716981262557015576475218455111729781046719211893966800802520972707660721815552.000000
0.125302   -20.855938   -42809859331945993825460889249913073694174244167068240545374857859992387584.000000    948372206673828865957469169420082917636579737158574805195913210704045277184.000000    0.043510   0.133821     -341652511137159258947017738275902984699485696097516396336906468805792759808.000000
0.137004   -20.735045   -11859290265671404001434997444088259236064186493206059684719249850368.000000    262714726564851083368920713538944758247066615459330599004531941441536.000000    0.037985   0.121407     -86561346811810712922758563741871486771854043730274338224032903593984.000000
0.149799   -20.602726   -11920454080731905391866498866351186391123731502029981997858816.000000    264072484827658548669278302222278673424797863718138024831221760.000000    0.034094   0.110878     -79576089800770454277290971916440166781569371619587240400781312.000000
0.163789   -20.467227   -41222586878045887131679457558691424022382723820121227264.000000    913163919929770226725450761608549367164202180126951079936.000000    0.033333   0.096370     -251680476596408087963294485260245661173324701666895724544.000000
0.179086   -20.310377   -397509258158139153642799390171524928530834283036672.000000    8805337678773453014298331736841974544929470787092480.000000    0.037553   0.088969     -2219657790711383737601584310375566738799342039072768.000000
0.195811   -20.131178   -9883231653149312969230142818716501738021453824.000000    218918609630024044413055250461674665683273646080.000000    0.051394   0.086331     -50473362747681870448293726784883272579668770816.000000
0.214098   -19.955507   -668098970541477047744761669617675168382976.000000    14798345658098209483612196789484992507936768.000000    0.072205   0.077217     -3120531404907310101195771158893500878028800.000000
0.234093   -19.738216   -92075214063116921287786684694891855872.000000    2039216861106069590451109327169814265856.000000    0.127647   0.079526     -393328107138653893458926852136274755584.000000
0.255955   -19.515034   -28682910368209320314842566398836736.000000    635156317763732050001705246333599744.000000    0.199660   0.078995     -112062408028514504780575029768224768.000000
0.279859   -19.261885   -17235357885296144598299289059328.000000    381589939651335345993607142178816.000000    0.324700   0.086617     -61585933722714041584449268744192.000000
0.305995   -19.001845   -20605570955706602132223295488.000000    455986916124714385122527281152.000000    0.510111   0.095571     -67339574378796955116561760256.000000
0.334572   -18.717709   -43778106741846027502878720.000000    968050758906213498330546176.000000    0.802665   0.108425     -130848027431477569128497152.000000
0.365818   -18.426864   -166037266839771476393984.000000    3667881463619418035585024.000000    1.102226   0.131678     -453879188457906876973056.000000
0.399982   -18.049770   -873138005946420953088.000000    19242760652066557788160.000000    1.782384   0.194403     -2182941394124957810688.000000
0.437337   -17.698278   -8253056720752587776.000000    181342959045241602048.000000    2.435826   0.241033     -18871155938529357824.000000
0.478180   -17.318202   -116992821569949536.000000    2559744270682915328.000000    3.207825   0.327663     -244662482724913056.000000
0.522838   -16.876461   -2259596243012833.500000    49062957000653904.000000    4.308169   0.453555     -4321788375616156.000000
0.571667   -16.443884   -66590086671364.960938    1432324962413803.750000    5.258225   0.598527     -116484119983311.640625
0.625055   -15.992283   -2731161976444.611816    57997810076308.460938    6.095671   0.748434     -4369473302645.835938
0.683430   -15.547750   -157655947849.978821    3299847754108.832031    6.617202   0.893606     -230683473596.469543
0.747256   -15.073445   -11713166722.600788    240403064187.634918    6.957374   1.065652     -15674905695.133684
0.817043   -14.598892   -1141345598.503423    22908827335.634521    6.997360   1.225941     -1396922346.607327
0.893347   -14.126071   -142008256.446307    2776998647.831674    6.734911   1.379094     -158961936.177350
0.976778   -13.682855   -22754175.208645    434501552.562849    6.457664   1.483733     -23295118.195990
1.068000   -13.212084   -4275871.517254    79145690.636039    6.017506   1.608059     -4003611.023923
1.167742   -12.796906   -1011237.923779    18240874.367789    5.630522   1.656849     -865966.145091
1.276799   -12.363671   -272189.384098    4750161.765022    5.104906   1.717417     -213171.433895
1.396040   -11.969018   -86855.112970    1475505.478380    4.793361   1.740064     -62206.759501
1.526418   -11.570416   -30937.293310    508244.126013    4.301360   1.768013     -20260.324209
1.668972   -11.214401   -12619.460330    201255.984243    3.895930   1.751537     -7554.499412
1.824839   -10.861311   -5635.954948    87072.967331    3.483827   1.741275     -3082.515481
1.995262   -10.534979   -2769.075875    41458.746559    3.084048   1.709809     -1382.545480
