Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.149799   -16.503777   -12472389086523898904826336986700643292680944615424.000000    221104783007155726915405992636485185098475255103488.000000    0.038088   0.000333     -83260582798070414753492882015966737717504885391360.000000
0.163789   -16.396921   -531748306148627569943351743755041173753823232.000000    9424955095636474288694674195114800530484887552.000000    0.036731   0.000553     -3246537329565169569984241837118082937662734336.000000
0.179086   -16.271282   -50986868980807526952252674312675195355136.000000    903711129587945360654275423606005370454016.000000    0.037728   0.000902     -284706327298185313116485742259241654157312.000000
0.195811   -16.131864   -10665549647526127585547245803410554880.000000    189079845101344143204552688057333055488.000000    0.044933   0.001767     -54468636894841776643491525680796008448.000000
0.214098   -15.985649   -4733797325568902668407194569932800.000000    83898640783458878638394943836520448.000000    0.063457   0.003351     -22110441521757920443756533474394112.000000
0.234093   -15.824391   -4039526156787028182611580157952.000000    71592068102343066147190778888192.000000    0.095786   0.005842     -17256100820976329535710518312960.000000
0.255955   -15.649461   -6336984000158985118772363264.000000    112295086861022910331385544704.000000    0.148307   0.010218     -24758215870697159601309089792.000000
0.279859   -15.447444   -16604352013358248170094592.000000    294162398769185778860818432.000000    0.246387   0.017692     -59331203297826034509938688.000000
0.305995   -15.243361   -76354387767973508022272.000000    1352132090500590344339456.000000    0.351166   0.028142     -249528245798255745564672.000000
0.334572   -15.016676   -550001411839772786688.000000    9733750022068856946688.000000    0.562174   0.045587     -1643894749677960036352.000000
0.365818   -14.777512   -6180728117080647680.000000    109285453687235198976.000000    0.797451   0.063698     -16895627802442043392.000000
0.399982   -14.520746   -103036695502151840.000000    1819027166103236352.000000    1.123205   0.095432     -257603112215571360.000000
0.437337   -14.217928   -2313384364063114.000000    40730894518034928.000000    1.638287   0.150204     -5289705203432719.000000
0.478180   -13.906259   -74692500030489.406250    1310070281742124.500000    2.237750   0.203864     -156201485297630.500000
0.522838   -13.559591   -3186893429007.385742    55549038357619.007812    3.025278   0.291284     -6095371692328.888672
0.571667   -13.203761   -184833776642.667786    3195181965154.105469    3.796707   0.401198     -323324399923.612549
0.625055   -12.847631   -14347816826.001991    245214766049.899536    4.494888   0.515826     -22954479835.835373
0.683430   -12.432842   -1326059892.331573    22301926128.418629    5.270966   0.673274     -1940301672.685448
0.747256   -12.092529   -174766940.710993    2896376683.326433    5.502179   0.777135     -233878266.494927
0.817043   -11.724851   -27352884.856776    444683277.812315    5.638460   0.890252     -33477888.082929
0.893347   -11.355272   -5177721.442849    82393222.276138    5.615318   1.004759     -5795852.459255
0.976778   -10.980452   -1154156.910170    17865659.043448    5.376492   1.115056     -1181584.556202
1.068000   -10.594794   -297604.075516    4473432.886202    5.107735   1.219336     -278645.468355
1.167742   -10.233662   -90283.549125    1314966.393707    4.679051   1.313088     -77305.866832
1.276799   -9.889315   -31432.938756    443530.127282    4.241990   1.358705     -24610.808422
1.396040   -9.565132   -12429.227862    170660.484666    3.936940   1.391604     -8896.349642
1.526418   -9.254988   -5437.916188    72334.979745    3.521029   1.404177     -3556.470978
1.668972   -8.959648   -2613.465891    33734.052736    3.168687   1.407677     -1560.545455
1.824839   -8.681043   -1363.254846    17049.339863    2.799162   1.389670     -742.297815
1.995262   -8.423171   -768.842349    9350.675309    2.491197   1.366933     -381.112384
