Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.683430   -12.479313   -1424461265.489717    24033455862.879829    5.070843   0.641805     -2084283367.431924
0.747256   -12.104389   -177794743.107860    2950002444.913202    5.449668   0.777459     -237930161.087871
0.817043   -11.709095   -26774648.486986    434446069.156082    5.676609   0.916182     -32770169.670590
0.893347   -11.327967   -4997189.148316    79147782.152979    5.630744   1.038022     -5593767.296646
0.976778   -10.946608   -1109932.046128    17108951.982182    5.381599   1.149066     -1136308.326380
1.068000   -10.595263   -297622.998846    4472224.097014    5.111899   1.227760     -278663.186383
1.167742   -10.241612   -91115.317080    1330561.204130    4.739955   1.309488     -78018.147399
1.276799   -9.886706   -31374.730135    442920.317666    4.277561   1.368539     -24565.220962
1.396040   -9.568420   -12448.701708    170730.886204    3.897145   1.385954     -8910.296629
1.526418   -9.259910   -5461.811561    72757.924655    3.549838   1.403347     -3572.122295
1.668972   -8.965806   -2625.336711    33914.695646    3.172149   1.399815     -1567.654420
1.824839   -8.683589   -1367.176999    17126.489231    2.814673   1.390206     -744.445736
1.995262   -8.413651   -763.161467    9252.097743    2.459641   1.377449     -378.269970
