Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.658214   -9.507489   -27677241.246333    413441580.686921    6.145393   1.922071     -42048964.351573
0.716312   -9.103453   -4799304.576339    70758038.810669    6.456557   1.864270     -6700009.981528
0.779537   -8.643467   -923603.589959    13315299.942991    6.734333   1.915128     -1184799.370000
0.848343   -8.215743   -220632.976949    3107076.244037    6.671723   1.869677     -260065.548030
0.923222   -7.714471   -56030.060412    761718.717704    6.628891   2.045359     -60681.340972
1.004710   -7.286686   -17968.180618    238173.676008    6.644423   1.970821     -17876.690963
1.093391   -6.833886   -6307.249984    80757.284470    6.416866   2.035027     -5762.271564
1.189899   -6.372263   -2432.956186    29715.964599    5.867060   2.091559     -2039.318742
1.294926   -5.942739   -1069.884630    12529.093696    5.446614   2.094623     -821.623801
1.409223   -5.535185   -521.896364    5873.478995    5.069400   2.096334     -366.415630
1.533608   -5.135143   -274.566045    2957.933807    4.614201   2.086746     -175.684367
1.668972   -4.771678   -158.440539    1644.997573    4.239226   2.054131     -92.073975
1.816284   -4.412142   -96.165258    956.968628    3.797464   2.022040     -50.516953
1.976598   -4.078688   -62.149561    593.725796    3.352988   1.977908     -29.379201
2.151063   -3.768298   -42.382861    391.165096    2.983412   1.926945     -17.951389
2.340926   -3.475301   -30.120628    268.934076    2.619693   1.864721     -11.382386
2.547548   -3.199063   -22.158284    191.650787    2.273003   1.806218     -7.442143
2.772408   -2.946052   -16.900929    142.618071    1.974306   1.734467     -5.033486
3.017115   -2.708932   -13.224210    109.211076    1.698955   1.663263     -3.485210
3.283421   -2.493388   -10.627780    86.512415    1.460925   1.586768     -2.477414
3.573232   -2.293345   -8.711395    70.304077    1.251585   1.511414     -1.796147
3.888624   -2.109339   -7.260752    58.401499    1.067006   1.434364     -1.324739
4.231853   -1.933460   -6.125728    49.475515    0.909219   1.360027     -0.990646
4.605378   -1.777715   -5.249322    42.820898    0.772076   1.283638     -0.753816
5.011872   -1.634533   -4.550027    37.783608    0.656298   1.209840     -0.581717
