Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -17.274260   -935980219469955625592399055057955241137778804139088905274034975615412010210667161779516945775852952574523636533811129555556919054172160.000000    16601029728047986649897628016322204635087315035945110481478866625472151642720628870336794009563656249850615532974575276612006520402477056.000000    0.236681   0.011884     -16683496664002101056074342561156622592308431391461903211124408144563363477118551377886221087016387170565935602456421038893859711416795136.000000
0.061342   -17.231677   -1770046008503025618192956765785140383296069312199948256950663234434266126050103083639017755877754503632485374418139285028864.000000    31392964014633027807789359219669084482369055472359889075890446668922002454747456438995257936723034783291452988623987721371648.000000    0.203496   0.010140     -28855556407338437095704272428847414774851780393099806083371241997406046368772865802117788236142546949914949922158046393401344.000000
0.067070   -17.188794   -35467912558787546265120854175083460652231400948619498102238116104782100184539420276056470931526021281082362560512.000000    629014167314663376157731820684213948661012605103189771569154958234780471303916303619683591363541205681998844133376.000000    0.175290   0.008265     -528816523646341779344542562845094767281532372494497640941891633465532045537787847736147156592931141853553211998208.000000
0.073334   -17.138231   -5542215984195020006181187131671589317653974633293080859602806599255107496893435350794179656405812772864.000000    98282823532645922534111969359931748759670716483055719182691566282784002669120833163138486418618959527936.000000    0.152106   0.007190     -75574855260699622897181900216744017151758839055966615513989977668154108855907615283337668522758010568704.000000
0.080183   -17.076370   -5488933855601716622382115132807635651596400359702692696280721480833724280795191127622828425216.000000    97328941458933891846053810357544456414378783170809392451724335690791119311902285214147627974656.000000    0.132785   0.006858     -68455187556408364641452109363537739752149509151793414016091922491483179662081722574218148708352.000000
0.087671   -17.013276   -33643468550545034394532716304386271048933713551540296201049324780917475771268466737152.000000    596527398280551724105988658368252448978261187819642528883359145253462568001103873441792.000000    0.113663   0.006209     -383745787535593265142075324303341866774282330713684176531599640216493854561854858199040.000000
0.095859   -16.946302   -1059090123478513768567162567646427401200006911181276563224076584697945783271424.000000    18778936201895013734633751817936557612116177492351138571930775592468527395635200.000000    0.094413   0.005538     -11048422280077480384511928613071887275248043534152205324113961541113763374039040.000000
0.104811   -16.875261   -148848384852260380659384945821348140704593792302280748490540547787718656.000000    2638924723625069245265944162141008624969778593072865305932413026680438784.000000    0.082742   0.004863     -1420155706495432715770735957870417142079080446397216473962378145334034432.000000
0.114600   -16.803043   -84448056017090144238769209004267795742987671298603350295748542464.000000    1497285147857335645656839078555323520356287584316649481103602614272.000000    0.067696   0.004113     -736895633581907750841178987280117243981886441612431543927192944640.000000
0.125302   -16.706434   -142130702788012763198223650001999298677192309300814447378432.000000    2519624953985425408002243544511103938023947478521126032769024.000000    0.059858   0.004061     -1134302057399600009960976977696792507163191856911970971156480.000000
0.137004   -16.612811   -812988801033000511480198121558005635163508264038039552.000000    14412186799297173680525138864634836248215160074369236992.000000    0.051008   0.003698     -5934031799866026901006311419538238961313453653239005184.000000
0.149799   -16.516399   -13568296914105796243827158083609054514929087807488.000000    240522798546127215168102343280501069737928427569152.000000    0.044940   0.003317     -90576416499572314708262596667119458187406980677632.000000
0.163789   -16.399437   -540076482349722631489099139403313492873183232.000000    9574325581024287187534189192477838562383888384.000000    0.041256   0.003356     -3297384195669702589430437781458550437835702272.000000
0.179086   -16.273984   -51767189703717561798372939347664966778880.000000    917634632602998268472574532689730111275008.000000    0.043238   0.003595     -289063571654923659015417940315851204853760.000000
0.195811   -16.135004   -10835684545893537416251048511324291072.000000    192056005592344445909444848345254199296.000000    0.049809   0.004331     -55337510633989839692244558859888230400.000000
0.214098   -15.986814   -4759742276535534273961287120584704.000000    84360635366207399069866806143352832.000000    0.067688   0.005854     -22231624217526090574188237880819712.000000
0.234093   -15.819698   -3958974442180321202833362780160.000000    70157804396855140088991872712704.000000    0.103185   0.008574     -16911998949963458643596597526528.000000
0.255955   -15.655097   -6478405822892727555114139648.000000    114807087439251963498159144960.000000    0.146069   0.012215     -25310742437906677201352261632.000000
0.279859   -15.449839   -16745456730915382222651392.000000    296633157081377143548542976.000000    0.240196   0.019932     -59835403201377187766730752.000000
0.305995   -15.248208   -77570775077313543405568.000000    1373632451144676632690688.000000    0.366771   0.030464     -253503433084587311366144.000000
0.334572   -15.004620   -530533285045814427648.000000    9389193799614702026752.000000    0.573305   0.049862     -1585706623731882786816.000000
0.365818   -14.765598   -5981664122726995968.000000    105749712285315481600.000000    0.841173   0.073225     -16351466808177936384.000000
0.399982   -14.492755   -96031132718569216.000000    1694693620664767488.000000    1.213126   0.108521     -240088431964254720.000000
0.437337   -14.201646   -2227876650307193.500000    39210402537887376.000000    1.718514   0.154814     -5094186203038891.000000
0.478180   -13.912928   -75738895959232.390625    1328361684307708.000000    2.222299   0.211344     -158389771915595.625000
0.522838   -13.581022   -3322462734469.493652    57945418984780.921875    2.924973   0.288546     -6354666621787.256836
0.571667   -13.221273   -190653058628.842194    3296785630622.726074    3.744721   0.401081     -333503902233.584473
0.625055   -12.848212   -14367486397.424337    245655550373.586731    4.488174   0.512953     -22985948371.185398
0.683430   -12.467930   -1399669064.478056    23595356496.615246    5.099685   0.653952     -2048007215.955214
0.747256   -12.110368   -179196828.554195    2972758277.932377    5.436653   0.761947     -239806473.241780
0.817043   -11.715477   -27004371.348168    438477057.888884    5.669399   0.924223     -33051333.407430
0.893347   -11.339764   -5073675.378723    80509543.448328    5.617152   1.031989     -5679384.843927
0.976778   -10.953731   -1118242.946980    17239318.641732    5.374509   1.138768     -1144816.803016
1.068000   -10.603125   -300285.081826    4519113.412166    5.124207   1.220781     -281155.765072
1.167742   -10.229032   -90016.279169    1312927.468397    4.750744   1.305431     -77076.993243
1.276799   -9.891969   -31551.157280    446095.477100    4.296172   1.364985     -24703.396130
1.396040   -9.577858   -12565.327082    172843.716485    3.955288   1.380209     -8993.829988
1.526418   -9.264870   -5483.816416    73101.213546    3.549176   1.394451     -3586.535054
1.668972   -8.962999   -2618.978860    33800.311929    3.155530   1.404296     -1563.846660
1.824839   -8.685632   -1368.623387    17142.018908    2.810410   1.387590     -745.237227
1.995262   -8.419925   -767.141417    9322.771038    2.481868   1.372388     -380.261525
