Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
============================================
0.025119   -11.116512   -17959747391033190346150498655774869111880982603024719174569020524274139343387868767312307243397619625150874280982373420746646810275438164702069976197015256103303831633705025922827690322811682816.000000    203631048833113665771696318891820226712809856227294984769398499774966263509227396580562287357045785418587511826860538773559885829400369748653731586970824745253914250991768954691010031136450543616.000000    0.056497   0.012226     -714990421769949507745607959464580355018489431525890566659942850436248698128780428405221446150118178774154325583508568969291613564382868316287878426236575277998201070311776554616180849236192002048.000000
0.027465   -11.093815   -301176202456724288272932592979725835881194647867566316188649306293983875654407216884644535934187564427708949039399630414317957272683716293008328771910908098300012936931684909056.000000    3414756977129996341751137154333933068621449978976823183673632572071406585500782202224542764090540372790690767184277379101378638238316887107282788263840967888365934035651587473408.000000    0.047072   0.010686     -10965921755169534267514274181078483608522059494498711979475405256693379834597966135884089096429230361298648950853193572956719418446541004571222794258323493929191980641196420628480.000000
0.030030   -11.074566   -164715472043013576717238459507907929423964423295540134618038775027457035194661959213757355743718454389921998844036748126092222617867621478383641486085705374367744.000000    1867537406464850538318668453858721698219959223116314380201583411959435282349601966033573033096936813626881396268609247253455061780649964089513167380995827887505408.000000    0.039253   0.007841     -5485085161173002280614243371132917793640411894164631580136608638163406771331382357572652636637688477209287752495958083915106971622457639680232319020991247479209984.000000
0.032834   -11.044748   -1387415792202604277955560685400944001633920757793248558077295403768568697252561275767274324924179521407193713215966280661522190342216019347958136832.000000    15730325374707523161819553056767312076291356532141542215826287763915357186991790751154372242836814397132481386874877707082832683508222769819948154880.000000    0.032810   0.007688     -42255194288041643809058253720499454318042580252201246642007110467443020612718875093833308105508271132534736251553588601833344352362035678515333955584.000000
0.035901   -11.021757   -243290441453082669807984220232288319207192782640498619079762979987635794112450235243584165531328115680911364580751595003140915878428672.000000    2758370411250492170119314858583666033925139734591940399167751316666246992964612834077319155983389829830915300623740673004497088400064512.000000    0.027456   0.005766     -6776774048515987520041170170288957596350130403926082642438933775457828853986690348507338175190227238378297540734867962345998780498706432.000000
0.039253   -10.995174   -505382371470119468609799836447652372245522770722465071720921148933012864526097697814591449280376915316564494168325139464192.000000    5729865048400502874369073692512769579157285035464794205078306942615938958923961150123685621769939080578454700399622692536320.000000    0.023094   0.004584     -12874860672737911641922754142314408410004691102145128675986591545012621517920816827518895313869559572919963212911182044200960.000000
0.042919   -10.963398   -9806780337862163774712508568046859964895474425195708041470267034859105722007366151090626194497718951825601724416.000000    111185399697171047190560177524268353519559979289116077964541901991441845491145769021954578230226479019080737095680.000000    0.019740   0.003977     -228493256035279654960528745220354867927619891995552128034737734974346553867622530202930501544204106349317896273920.000000
0.046928   -10.928000   -1542911641153666318662890505668530479322575401981650837708478718936700290837015046966121662357023227904.000000    17492808721906502439068578815708504744277491020770957591586199649217620339490791784654692788830419812352.000000    0.017472   0.003585     -32878536992211761573269814005445874707434450688350872442868538578409767314708554303839146014574513225728.000000
0.051310   -10.887286   -1605009469561732920798197045097807594889886589012474319671851172940566811488022353731987177472.000000    18196722135590439665132800812766764673801832193128619269974239919023111847101920747873290420224.000000    0.017461   0.003593     -31280487833018574293529200738164730552204539862673171327210502369630659976483546714769966759936.000000
0.056102   -10.842982   -9806435223990552778856983869275052673616526150204693410762555096247396931406682652672.000000    111179132337605856386286592115978813545524093100515207272814281361756291385722530693120.000000    0.020715   0.004010     -174796033016433542137697875262737293846649258537889866837785393331363162231926987685888.000000
0.061342   -10.800293   -331030665783369634390546099440448719146201315057433069210197693032454760169472.000000    3752977313794591269348410744930897039923154438406848134851858504670604385320960.000000    0.027349   0.004670     -5396511730872611315212972686431745425974657527701323512989939898330042396049408.000000
0.067070   -10.749043   -45371862730584412168085699121040384150771483191335917821256001724088320.000000    514383064795356488256477567782616916175446189006712452924863820934938624.000000    0.043589   0.006260     -676481613649463329616992351974529474733547896724658779465522482954371072.000000
0.073334   -10.688387   -22518441215223378875196535117433769918973657093467065885418061824.000000    255284742539531185748014244755062820465598035511221598523861499904.000000    0.071849   0.010778     -307066332382255954763041291344762517796611398557017326227906625536.000000
0.080183   -10.638699   -47516546875747622705172367254182846265382198891209298018304.000000    538658257897785883422450009733090156793341155579076380983296.000000    0.101678   0.015845     -592602172659192019961996462661781967560753812638785389723648.000000
0.087671   -10.564916   -245212692916193910944480383102060531990527719015186432.000000    2779533182563202439887263639674814148834897192105803776.000000    0.164833   0.030146     -2796957091849079770607094493704950860831900472608555008.000000
0.095859   -10.494524   -3984783447071140056291718755064899300641973731328.000000    45161842551866744003357225756976654478264575721472.000000    0.243975   0.044939     -41569238766296449651880777968330667540870363873280.000000
0.104811   -10.427062   -181841786870551944305624519985667063945363456.000000    2060592447468875381734288630432174512690692096.000000    0.302088   0.064938     -1734944262645917389230875384577958839297507328.000000
0.114600   -10.341295   -17545869454769436268933715410981371248640.000000    198765236700489333159398560080004334485504.000000    0.411658   0.091015     -153105650957804975536747284381013343469568.000000
0.125302   -10.238970   -3482471973148724162240113375864422400.000000    39429104757855962468148031548249079808.000000    0.577551   0.151517     -27792553237921495263893388271611281408.000000
0.137004   -10.133843   -1503753871660837500289373402300416.000000    17014902900954003712677085177708544.000000    0.707623   0.182755     -10975948601344699931674042303512576.000000
0.149799   -10.020911   -1275134490482451328945904156672.000000    14415251209748336496736315899904.000000    0.847350   0.265464     -8512277807160602179108312449024.000000
0.163789   -9.914508   -2196053171025865869394706432.000000    24809931500699990732954402816.000000    0.865856   0.281894     -13407788073804735658130931712.000000
0.179086   -9.759044   -5227250867281931035213824.000000    58934284817694366185291776.000000    1.110515   0.410978     -29188522967556462569586688.000000
0.195811   -9.656266   -29420971743459957276672.000000    331542906449275102691328.000000    1.023594   0.418159     -150252005751960926945280.000000
0.214098   -9.497262   -207007647513760563200.000000    2328536306253696598016.000000    1.113834   0.503345     -966883491227545632768.000000
0.234093   -9.326488   -2252500238625693952.000000    25282875338552074240.000000    1.212122   0.559566     -9622260064263147520.000000
0.255955   -9.176356   -41612220028026264.000000    466256485288554816.000000    1.230597   0.560267     -162576444296999136.000000
0.279859   -8.965980   -914577870376358.750000    10211887258574108.000000    1.412567   0.666419     -3267998986972647.500000
0.305995   -8.764942   -30615382762699.695312    340745920084766.375000    1.561026   0.750377     -100051915528824.859375
0.334572   -8.541807   -1355669560276.358398    15039501974014.667969    1.761667   0.843256     -4051949730397.646973
0.365818   -8.304912   -79718205274.727478    880226660106.309448    2.006860   0.846930     -217917549477.379181
0.399982   -8.057413   -6125437794.095149    67142845243.276985    2.301511   0.954832     -15314270606.953094
0.437337   -7.805417   -611424515.765165    6659027837.406839    2.609222   0.977505     -1398062272.531530
0.478180   -7.522752   -72953362.011070    787659020.710400    3.006381   0.986497     -152564478.680861
0.522838   -7.224054   -10585986.098921    112831160.400630    3.413200   1.087560     -20247139.544239
0.571667   -6.945378   -1973440.164320    20837587.364151    3.704870   1.039369     -3452069.870231
0.625055   -6.616114   -403762.603337    4187088.446587    4.089352   1.125130     -645952.536752
0.683430   -6.262047   -94752.466678    961432.874001    4.446767   1.205127     -138633.422300
0.747256   -5.956465   -28081.702523    279736.544041    4.603585   1.209928     -37571.792733
0.817043   -5.616502   -9051.642156    87730.876773    4.649310   1.299915     -11071.664500
0.893347   -5.292566   -3367.952728    31710.928530    4.645352   1.307940     -3764.112289
0.976778   -4.951049   -1366.896145    12436.714497    4.509424   1.362829     -1394.323933
1.068000   -4.632625   -627.938979    5530.849799    4.335173   1.372358     -583.619945
1.167742   -4.319735   -314.953387    2681.043621    4.112805   1.390405     -266.012205
1.276799   -4.006132   -169.259323    1386.305905    3.815715   1.403050     -129.427751
1.396040   -3.729947   -100.398982    796.108580    3.522395   1.384251     -69.245160
1.526418   -3.446510   -62.101109    474.286778    3.187000   1.377997     -38.426303
1.668972   -3.182071   -40.774341    300.341387    2.843888   1.370254     -22.524210
1.824839   -2.933772   -28.190895    201.576500    2.548140   1.338574     -13.840743
1.995262   -2.692243   -20.132582    139.302966    2.225680   1.317494     -8.740875
