Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.522838   -13.541038   -3073166169133.165527    53525701331826.851562    3.117137   0.308958     -5877852677046.912109
0.571667   -13.198012   -182899543247.392548    3160429581325.523926    3.835386   0.408638     -319940901175.483765
0.625055   -12.833186   -14014218643.876238    239438115644.986450    4.566791   0.538250     -22420769875.339867
0.683430   -12.478836   -1424124834.704287    24038387739.774467    5.063619   0.644757     -2083791099.153029
0.747256   -12.089463   -173826480.928467    2877120190.406644    5.496259   0.784953     -232619715.436857
0.817043   -11.702856   -26561252.503681    430807388.376158    5.655756   0.930414     -32508988.821211
0.893347   -11.337756   -5060956.195585    80287040.885390    5.615700   1.031990     -5665147.179790
0.976778   -10.944260   -1107256.505617    17069268.774274    5.406081   1.163925     -1133569.180062
1.068000   -10.589564   -295662.662894    4436218.241836    5.059958   1.228722     -276827.671908
1.167742   -10.243109   -91235.921317    1332285.790261    4.730009   1.296317     -78121.425973
1.276799   -9.899200   -31773.550603    449939.229451    4.330993   1.344256     -24877.570872
1.396040   -9.579411   -12583.918066    173148.943104    3.950731   1.371358     -9007.145815
1.526418   -9.261431   -5467.809849    72837.180846    3.542584   1.403077     -3576.050948
1.668972   -8.959310   -2611.249548    33678.490284    3.155928   1.405220     -1559.217688
1.824839   -8.683792   -1367.748194    17141.821360    2.823933   1.390353     -744.758635
1.995262   -8.424203   -768.900225    9344.355265    2.478342   1.365330     -381.140874
