Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
============================================
0.025119   -14.094913   -70990178816529813339986941311964681985164158125375271076688012009960466921330857020525374254738101462903264316455792023062614647147610383457683263889957018836133880310791890288949795705329047745129155903350952922428650191597988136687019050926080.000000    1017055039233816105291905730821049961419939692821815145022441308915413165426720748858198142259250313959369864990676909823638343686279203979506224978041882128419813220386065299891161866539358837223501105067955560584412175877612111499377359605202944.000000    0.690386   1.228967     -2826169922573438282360215299100028059989541745653081582014085771838624452631637212074466894774114981301639695447499638840219344165562769815678091651316095116257409491858327098488902578724356531550925011321028843980813362166500899190753759680528384.000000
0.027465   -14.075424   -53452801710741473011942964167175371112691732332539839052398547361106627274706346390789637116763219712210879643761256534973554626827082230162754571437453287680452464868684502850322386909310535391055792232048186418009638699008.000000    765721427208668173210642785113253106880854620406166386610453696849081442901116803546385976820920366958774706690487704542706287860050005436495273285561212322233323142728909490307146670782187108508171509963971496609100689571840.000000    0.640058   0.975533     -1946233588089709305785398069904686211758820112817732550620985373858521093615628875709205612705809222286534741966630610628157394412672712902986764200859249045993565590519212500998052640492857593686248066368158336848550846005248.000000
0.030030   -14.051534   -2353128747455716156772549964123806336334021469831221112513542395733286329953549235873067589232872142857628548727193196458886520445069256168989195910659848346946333742585321662830769566087914776441126912000.000000    33705272582108109987064020184858254063407335616350488151081246629719642626711562425356058390880526155413305413386449659672984529690267094360558487558290574323229935851490736913113865962408373707513807241216.000000    0.606839   0.858560     -78360043624975412637222292239511661782213271312269872482246785111693754089832401684184167530747000118460777033281803826595312966038751166977676625032589583059132670182518480472709939150412310858995840581632.000000
0.032834   -14.026318   -4792776334854769035185657519518375221271084526382448025145227968155491336478467563569204024709408215969572292987590591443715364571388938406801795524518697251695082686935279378065883398144.000000    68642448148506038636266437201324960047363902884600850430164728091862561378412841360226173711418805943097568838904046726614109274931614044494464312614890890233949398315163405181386005413888.000000    0.565412   0.741123     -145968999593773155759669749451210069861132602091986838575902129205433808771043601969817586547440574899446756081093901599440078599192035365003904668827826827403201124078686095502681153994752.000000
0.035901   -13.997341   -304488128241405417158062850025046561488169802497261880375115236465906925289716821679607021079966306233298135618907469957271818797180345944809418618222979509385672848834560.000000    4360327972139169909562223491522542847203092648290456469887199186458457139027911827387665018368975331726478923337080765133548931429905879376962944705566269529717603253092352.000000    0.564217   0.669955     -8481415189283090998870470644366925091183027302767098175535432940921793266041443774282506477925567976867572573553495316749740186733550265474744204348243286554955451358773248.000000
0.039253   -13.972431   -555830769476622320616203991653533604728202383390131670019552779090118274352651967185294132414940904208823190340768377678075559164372182665041824338168250368.000000    7958663003167850170596872877674229555673671979906652484237147747764104160071307030240687327807764509821588572763923661649627125704070928546974763403718950912.000000    0.535055   0.512808     -14160058044397630692761885198075151761031486392911881785532730062480107210426850387056249746304685615161614401162112851725140443266329547613555657664893026304.000000
0.042919   -13.935759   -14781322846138774476145776330070920462639834588922445598507421153679615147264653979266613381267262998251835181549375558346456669450045210230784.000000    211613943344355061773110898948750747051524372714123904781397768088959573899323955679615925815139317719031546626058703362926527220579632777527296.000000    0.547213   0.499045     -344397699271724632531026688654419880289433168151634399532739255633698643371746359920872962591103505767735052393970170162409436157271273294004224.000000
0.046928   -13.899025   -6096969574619132628864146379240975085570481470698664963634934315286075180562881275290994231609057293554830251713612570355736510464.000000    87272898085853425925586828836645314542089562439542686324749045613765728620375221957873094124340359670282846427512957698730161602560.000000    0.543549   0.450802     -129922825359990907896267967201628846478904981799442466106099501815576035533159749008396839200303488996237604510882623288317457727488.000000
0.051310   -13.863656   -31544306712147701184762488806449637605372210249250941161229916133815303954441723324070506837376435561386833957837864960.000000    451461735834379259767568008268173064786304381688858032697790098220531306057215031824279572836574305003881068513856585728.000000    0.529848   0.373249     -614776000405641415845511308762336769119757278280457726302959531098603968673568962709953266452475649799198545700806721536.000000
0.056102   -13.819669   -1366354934079961864236164475745529738364795737750358950381660881280149098272006234442887823303420305234460672.000000    19551719346991569196314799192342499708323303428439520509380405622207923844215694061424031695467574505899032576.000000    0.530669   0.344170     -24354764673846377170616173111996270062390279773578747582384530088810274415970177282982954086653135044237852672.000000
0.061342   -13.773353   -467710404728665631111701033908458527536656862489580547675644166838059641397818784529366958504673280.000000    6691561832467598946738133391354009983204735163156223258204433975676529540043865128702979688751955968.000000    0.510260   0.309258     -7624685404285654071403595549569931250237145640322595903136850657776613720448711661066077496263311360.000000
0.067070   -13.720511   -996664466424307792077671877549713791991740564339275651456583916880246312936254667042586624.000000    14254325218870120882508479873951885024102647304283020018155792863939009309828727608457560064.000000    0.572320   0.288506     -14859984711610994814663501397389735737163967285551548390351923536223314737660312705732444160.000000
0.073334   -13.671175   -13117158762605826598919644536980920416267815286426345763582916675620196942505574400.000000    187570610363582744275703998478177907004938232590546863437407534037096353114550697984.000000    0.530820   0.240961     -178868412516322860082714378061606708622360428765701993750129327130797090969854410752.000000
0.080183   -13.611732   -759315994586528327135900761968531778875860002180963009041865089637437931520.000000    10855129621790511498084053402607920846236079760830374082909195850302214897664.000000    0.518588   0.218247     -9469802368078165047775804861436249080543855903797426817618969164698148143104.000000
0.087671   -13.548439   -186036553582296186384742287670892292572071858111127787062530123235328.000000    2658851624514842571565545340703379352958532105311403787783835054243840.000000    0.499858   0.194714     -2121979297633664597269328113528334622845115781743707518816509887512576.000000
0.095859   -13.474361   -158964820697959272551499069172895699850092929906015335652261888.000000    2271136834596885936299184152413751405133840613197947184015736832.000000    0.494132   0.184400     -1658320125750361637518997967545059792515190469505949431184228352.000000
0.104811   -13.408023   -515415240527382328207389380274284421464281179558418317312.000000    7363030243996381475390143166191088919417549349605372592128.000000    0.434052   0.152785     -4917553494290149655485115995215494853440997713830039519232.000000
0.114600   -13.313930   -4073656864194645165731036835242867314032856610635776.000000    58166035771595676233538856142203759456998640530227200.000000    0.444831   0.156312     -35546821294838336867597336761931287078722306821849088.000000
0.125302   -13.229975   -102167659523856948030580361286775172925143121920.000000    1458505412091927336253006444409985018031983558656.000000    0.410101   0.138213     -815369122394762405144867559830856981834618634240.000000
0.137004   -13.119972   -5543409840263316830713980548511184099213312.000000    79101295401437910835398472260703094036234240.000000    0.412795   0.141987     -40461529396242598640905769831527681169031168.000000
0.149799   -13.020925   -801872816768864126375012201206877519872.000000    11437178415991273032297431538687780323328.000000    0.408719   0.131447     -5352975888656584821711870821083385954304.000000
0.163789   -12.912926   -247267747302679460318877450701373440.000000    3525209011115611484220806981564235776.000000    0.412446   0.121455     -1509669072253250726320375918304952320.000000
0.179086   -12.784057   -143238068222641602155216378003456.000000    2041721825395440409393243063582720.000000    0.413614   0.130666     -799829154998827237914475552047104.000000
0.195811   -12.659965   -170880201818606732832166379520.000000    2435109987188271295352226709504.000000    0.429260   0.126546     -872679981151639083496687796224.000000
