Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.431215   -11.669539   -9148007753893.988281    148286254657749.531250    4.286492   1.417569     -21214492375247.730469
0.469276   -11.264581   -423684621924.471069    6775238355623.531250    4.551410   1.488167     -902846930594.091675
0.510697   -10.825622   -25227713196.565121    398258899138.652832    5.393319   1.718977     -49398597711.890480
0.555774   -10.468186   -2355846431.434194    36921310363.439156    5.557305   1.560718     -4238859432.391963
0.604829   -10.010302   -234621985.893024    3605467263.109591    5.966637   1.713134     -387914515.885823
0.658214   -9.527477   -28619768.417172    428869008.587317    6.197877   1.926688     -43480909.964506
0.716312   -9.101230   -4782159.471728    70466901.753992    6.421512   1.866021     -6676074.727328
0.779537   -8.645927   -925468.853359    13322294.823815    6.600474   1.935108     -1187192.150510
0.848343   -8.180420   -210405.205600    2946358.254298    6.642409   2.003347     -248009.413623
0.923222   -7.725130   -56771.464751    773082.649466    6.663503   2.019021     -61484.391289
1.004710   -7.246793   -17080.754870    223743.804034    6.352666   2.083061     -16993.465288
1.093391   -6.808645   -6107.223210    77413.593962    6.183438   2.081606     -5579.352987
1.189899   -6.371402   -2429.680831    29653.454238    5.846386   2.088478     -2036.566834
1.294926   -5.947555   -1077.252293    12667.240175    5.554285   2.095265     -827.309722
1.409223   -5.540699   -524.845123    5917.790183    5.096272   2.088831     -368.504189
1.533608   -5.145921   -277.284129    2996.169747    4.647881   2.068991     -177.449686
1.668972   -4.768655   -157.921331    1637.051661    4.223783   2.054496     -91.764691
1.816284   -4.416661   -96.499647    960.695889    3.790414   2.015779     -50.698572
1.976598   -4.078106   -62.164785    594.618184    3.370475   1.977655     -29.387198
2.151063   -3.770621   -42.485492    392.704214    2.993908   1.922729     -17.998021
2.340926   -3.475377   -30.126655    269.061480    2.621749   1.867132     -11.384928
2.547548   -3.204902   -22.249620    192.731680    2.278674   1.800412     -7.475704
2.772408   -2.948047   -16.926108    142.885278    1.974867   1.733639     -5.041849
3.017115   -2.711694   -13.251257    109.552101    1.702530   1.662105     -3.493259
3.283421   -2.492914   -10.619625    86.377897    1.458485   1.587148     -2.475075
3.573232   -2.292401   -8.701998    70.183892    1.250077   1.512885     -1.793781
3.888624   -2.109653   -7.265130    58.475321    1.068431   1.435152     -1.325785
4.231853   -1.933893   -6.125354    49.449174    0.908383   1.359769     -0.990455
4.605378   -1.776594   -5.244390    42.767707    0.771540   1.284019     -0.752988
5.011872   -1.631304   -4.539319    37.666726    0.655105   1.210252     -0.580225
