Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
============================================
0.025119   -14.087896   -53616255609046968926393909458916977724730406583088192513702528358900710894033000479540872826834561280916531495815129509620767998771121340354896876969466156579922602385047651281983977056781236010773643424280087529290352998287703734773090487369728.000000    767109529965577825578580037528784908656668471483896639860518239603870382504442184112886652724051289946677905716698409898583919829223890304445765441910660588013021428486759554519529169563345585321579136824729288782894628686325501073754070588588032.000000    0.072581   0.007708     -2134501581618991947421050098600050673649917836622580644947293060992181930889141240776103908672930517588405074697481708001141654506921295655395401261887167667411794749153034092328376027228183040790212071788257481717272367786275633446667639647633408.000000
0.027465   -14.063345   -34389117849407475899088209985519004928376086570757680480963171303031850985654128634814819672757262789898953022780452600176632654176986963290988839476494787636493155165231251873858049356579830503926418402764834808537150390272.000000    492012106131555810256501297384059277478216349235613181628228033074517416542109296917651294155285834703179149370019726320982891257643552423085975521329779346326080457688528362643286205751406332368421568078787177159291303886848.000000    0.087445   0.007186     -1252118767982980715839035771454397032720059370398455938189014318594999359913301861461821170028893395013450461965518651127407993796441910661114736829638614079737137344402539347486394735590843894421731454609333303757041192402944.000000
0.030030   -14.044596   -1865524461864259538455793497367665930993147815589633317991265717354765458976249241854997471358274003595052811012091086427645324740885097384194985965589009912378413436334124152468825712295473448285114466304.000000    26690047709540526602832030963582248442419453363020176485530250337244181530514975509766957762119054800405406119629157506256203449881263714182455971181149649486083566323124949758408599350495239585885793026048.000000    0.098741   0.005133     -62122643469125863220157545983191235499256750782289291626294635134426847433927156818106438941158811312326381716491432666032119952699580878835533347682480396989518255031465898067927345446250282158975428329472.000000
0.032834   -14.020283   -3983842167139663263575880976954201346453863727298551836945906976568771090723124041067704068030737287529004589083467388256846127660086952547207710777591879010622297773484835469709994360832.000000    56995658695850841362476786124942525368904293038830272801251286616714634081726121856311920390448659762644800973793027211438940319735573029581022388893514851674406066271575186345842322702336.000000    0.119489   0.004220     -121332066228057572264636730293420754389224300604059803734786583913133179020437502732298802191829724221976280910143662517696843193179428917981510196001353681417191240739304656936771235348480.000000
0.035901   -13.991420   -257938050667373923025060178659956870897061914871258191756626382564801277056339341482699575052154628293233309302204268653858024200671173457775421182546018300287541938487296.000000    3690114387402340819138830225856495506058549332784292629643846918873117501618219700830972711490390375732470286171808701396027115540513174607558934299917976696669106125930496.000000    0.163472   0.003754     -7184778314542012056592643882075396761057461699292670152273191325653877243039062686071422550778585943635899370369365741773668936132013594639853338294238082327425839458680832.000000
0.039253   -13.960872   -413683741192180262929506514600753465931053802997692376428123799752200769418972606780946788171292510605087117245991714387939271263301738661191228044181766144.000000    5918007312345047648874784452547415899485268982303977711020766157484006553321661116422599122360521644239778213019182996094017690425656209144466157139662995456.000000    0.199177   0.003270     -10538793656242904168238282306787110327531050027762732192111045675295845252328353244329032811233848107747625517902885081589167625361352221828171395998398021632.000000
0.042919   -13.926868   -12006026409365063838252491371808441570900599404872159505721390033266382882997286724878933337220623043214541802242656125191568828963687342538752.000000    171743730503273990829665821364789074037186200894545269653847122864765390941586255538131032553195130242727562883058262768992816719929645868253184.000000    0.246442   0.002912     -279734629695948497866053655171968049211416924302896789153179325687002121115345480753356415233404850470239847255058567828554559203139783887945728.000000
0.046928   -13.893371   -5401067504996080949272523973231500132088718326036058119438149307388791953081790572301831926418313494003709990882516848114803933184.000000    77256181037770940241728706868974499195815988114302253087618651034637101256903688634748420447611666874700971703812890874332135292928.000000    0.279950   0.002415     -115093562731607216229489959840039091022100504155752469383715363015863027814676007580817672992460001251976463710772434822773986033664.000000
0.051310   -13.858191   -28337914028899935731189415650298824977346847951834697431053248661844879189085919948481767377113927250018233304033001472.000000    405299885768869391589406683883351146840400910257754471545123251643386087523417087535358334905586923111231659276937199616.000000    0.335065   0.001971     -552285697875776051053640809049726424462614334447939117201202116220314406999098044653493296151389327204147419395552968704.000000
