Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
============================================
0.025119   -13.834449   -2196024590681372283637768815817821783800662174016791041114114756422797207491256136569967160163825043810471126223666610527868795051603760464537317542909605387831485853874370407032039999477241795844104834075596050436255722081470800928297713664.000000    31012956302207392347507313714010397210025313766713827549513070754224571207776614007264485682380652613073866860859145777606547246681415605801416882600588859696024218148758994687409731641270606461196350885472791513419015002704391457456389095424.000000    0.760148   12.435887     -87425313626202847961671556511444956586999756445131309469935562109116347236727904789685682546396986910497012926825388786948850475050657733970326303870504909523662018869112900000724772861869346842949600192995601180461662125844772740668881633280.000000
0.027465   -13.806326   -2927763959331338761122520732045285327526067710299523541399801289264551139937734829842427129399998890822400633166679911545682682668362658797595378977836207118951346356845301229391665424909051828864530250603272056139153408.000000    41342020411066073363438430280759426312213458833230504004763525070736715640951436961731467645011425947324812434306572999955383676540139611705537748918123923215267994631779253992485128175515116192573959996987823277035487232.000000    0.690871   11.149340     -106600821159653368617655268325333725448348427982870147153381045863258325128386853090940725228677425413366415430348752558813191236879079527750485348897710388949497185907641849272359599759570076427779339697787821421112590336.000000
0.030030   -13.780953   -283273483409166337429273370879903457096921711601134965820974460140575842594861642390654266664305992158993122474239609519553294901660405762155941817461612387117496821066720632829898669286087245544030208.000000    3999495591319765136389315833616964766809812663318660744999933244614963080487561352098414549473601476501605685929951178540899814992499193697427131019558562829461989209476415871881895474203490673926078464.000000    0.621315   8.396408     -9433110084495602716734026299903122613360390106804565492192632080972912206611809853914388701379027221206516539773143719367886431416977056227100490946341823457549159957778886131635703098286236776875950080.000000
0.032834   -13.745876   -922472586021056418086339958248571807268067406078931985967905049217170265927125515749956548235529944158701163367881698424976094956285501974772828438822569114771297411387710973581197312.000000    13022838587000996551933443650456569947542407833277767336817956855830744264310037321888190088138166008873428075870974059646299137970156935250850298863484621147790878881462686304566247424.000000    0.561263   8.070852     -28094864255386684683558694441118828211461721801413546097630020681750116566293512544802215476329196598866427374680165200636805297031187976489187128027696205505905877550622486865844895744.000000
0.035901   -13.713502   -110581882165748633605783461447524972130037132440877324108661205190839599603311111424598919440693392791575805880772674577601459753000294944230423134130771443802169147392.000000    1560932425673977907266321446327027861131169323774600106126061198802372014877104734873066295946967037114711576924922684562616850308261941543058770655753513972008069627904.000000    0.502909   6.576186     -3080221421035211605255296427503593322428241348452172150546145887418202004428390400750454136423722094449473139976796287719101835011774819430597907591288770361615510929408.000000
0.039253   -13.673089   -267191696732814412814368095662384113065410196187943287141805525458895827597807353305835599875209714232849432992633522832788291953321654361351649558003712.000000    3771172191959378400140084099720404794210048675437461922337784813876340119245528007110080867037285832320498192146773484378913981473225859322935219031375872.000000    0.452319   6.167567     -6806837876716123667097212651531088975974826486082816983788829483414161351803498249279676667242531717029255242191300578472706327866440849373950363169718272.000000
0.042919   -13.632401   -12412426428738912019548928659017783318154708996899837309502431621934588588396862328344157887517128926883821094316475573505175114105485262848.000000    175170758794345086847837430235597989264346482806314198459398498444400197892029501082265340869060670482543103544618949378937353470558764793856.000000    0.406250   5.340862     -289203554305284042764904825355869288384132292510423219726596367967314224633041641807596822816497691584183409087139175276362350211051366121472.000000
0.046928   -13.591095   -8494604759218025498300849306566046550973840712063430663499381029261392714605807375002428615551545064506465248562080213895217152.000000    119866758168339987637751819974583400936175333765366078454967243517191774627434492884451483899892970298261244033599251384337694720.000000    0.366370   4.361281     -181015016907473060736447328551753551138906701052464114206078167167291308827017659606690133242600852169877073758852873230347141120.000000
0.051310   -13.539483   -56091548643642149420841821396369040536619660955949574104794280678944308389947166886189862347322153385579088132964352.000000    791419950136926495324638949544398293786871841445208463779480827325700014777627405017143889065722253672381298084151296.000000    0.339398   4.099133     -1093184207418866134536618110588642331833394490024044268121457022619310769249260340328456151748532928906136108159467520.000000
