Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
============================================
0.025119   -17.533847   -25226184735859773721019286337248808883891083324046825348762809245509157715158432146199576079697361933493332436993583821467472392237807928359430156924741201335190760409150789565235854753877277108955382812773333100029035582625596673500842418291443584068378969719573401251525717031975447313272742282075832320.000000    inf    inf   0.014846     -1004272502905255773164603477686838218809379389819309002775676052294292807342409020347030403560754721216997823644025790305048812096066735235934029939473334687893868594694597122662433709865742885231339465669975051324033455015086341929300156389911167348210340173897710059718057671013794912845117620679417528320.000000
0.027465   -17.510040   -135462052784141654918020134954686681715653872626305634518672610773791222162607381889026474943791459424278783816461575488778884064362910116378578132075379997252524995912073535720979439725120669832854516267858220059558498561812194935016737527224762756088512464105700857788841852928.000000    2403590981894419055080276267095748198682949242920201800454676284257193769995383640147219989748345319209987478347504956362546745583523738170887869148439461679223807821005122352586205486416573359439260397605648549128963600967895197938971168533153174631761509129328424668043163992064.000000    0.535379   0.013384     -4932216621062509314080667958709032673994321765454875294550842242624042718433817131125455826492866782204673163993641158710260086622482126984035881963687641366623953897251447692936463514397315009282584811630712007374038569667344147896645182324025119269000299658354295214568592375808.000000
0.030030   -17.490343   -157492418174275242956413568242727308673421432534059775409462985404473125284414263936225431434273299967167650680859533503106786655257274875007478821401185585625712509039682066799820500841207592123021118588118152964493060107550929593545360481167120244146176.000000    2794540038953648701016347584615757868126974879977710772780851561807573974420324168732643977798183535387819401595874507211190645842268844642116636966343068491973508215845775470824522896514353317770737191411957587129259052847447509919233755690502165805137920.000000    0.426288   0.009827     -5244554838779099507328737532782332477280698446917743830950579300934942641606693457996047960639042525081601141950198050825289334925260579050679004812576835887163892956305713254078659470495509899310384558757767628861435530991702529529166426516334124275335168.000000
0.032834   -17.470351   -21255304993426284654035049555442844788291171749118062231406017076362696412977151478754287020927903506052796451615824477883435032407931415236509674385020126636726626299601724118032537830798636418414069053711027487458049351452471590912.000000    377137022133793415301022686195665941020968008671105776428007771668782524619032036302256352190760878081539090662385540978525662953557394367753909609580067993963542536367168218297361465036107060302710165829917674111073955620506317094912.000000    0.381820   0.007048     -647352471549244834764849492706114662945167854789055661801304406701249145567784733029658118822564291097757876849474989584681103515743791120737076061692479163454396144170880917666924134929252789666562689729616630847737158536025293717504.000000
0.035901   -17.442054   -176901377541132469643560997619615205077486279203472598821281027393174113094869009223007016106444859911029439866249890638879078599836805053240160955146989266713714254197414764697238583050667732360115037746214469632.000000    3138390358831305821907629682323756893905035063606476231902972994771893759616785426774701516770458549681148607059586657918748566390520489687150174400320304143136242183880919811426435096791836475571341285097658646528.000000    0.386311   0.006190     -4927528830591817456835747614471791220767106426194766630427344146206881446141349521017056975512774477905165094843747002974931523611562312814358425608729622272640816417980285618362496125338029550171871859034128646144.000000
0.039253   -17.415616   -85691064773336045435282495011807603188603201465529084092122916390186099550128293574417743487514502550849139227419242898039588137553357149258985040179071211567775149204573498360307194177368621056.000000    1520190146755869547534868360884547968280770879786393456476548778567333435216066822986627780798302467266370673977798409173595020221935848465056748759191999991653352600592765651845537792898621243392.000000    0.334038   0.004885     -2183021375767340565386384251666448898246212527265714878203269900695255203863913152515589130963076495326694697380025367801958351982001393846979273286810198545507780490783761541267624107836390244352.000000
0.042919   -17.381662   -1353219271151517938037655585086232277737819669379376682744720370411798077453325965784538956854458104480413801450150848636589448618453197255068788246148796515502172817864662188032.000000    24003256048004479572876442848472911673377372227619465296293203852325389974678584594228286092454050955149631116307471226557996931818796580922253730824743787491283194883242008248320.000000    0.323865   0.004414     -31529356908436977159453421370235551048167214702654155841496526626532013296085201693430802265534280273378195104910063702534354034303315647494221440421902122010441996676188715614208.000000
0.046928   -17.346515   -607050541785797799078634084026252261231363254537574674847721482650938815913216821271606946553347092228912515495352879295295583327972894086354432625739284657209344.000000    10767084186217149259777587667688767754716412233552076201761448839692915422438482890118794792607211086947311831384804895968928347515700134069004249144356977021812736.000000    0.286499   0.003841     -12935888978919651668924025657222331718152908193583628566080534659170912026133321876824222594464925951070343405760072408265999285661911545855584230032831594912284672.000000
0.051310   -17.312039   -6018867048685994705084077486139656781882243922576902676208736368951601246779721105845408588757097637002936293519482775229942073184457209531458387968.000000    106755632061480075081664170175993765938162939544383585724885548361827740529605334842328713666052004487858932786035385798567431051314784769637982666752.000000    0.237741   0.003120     -117303418487860312745956561311186550522417571327205730302573661970608433411840273660870038204613310395061427081139244414943455799960403415743441403904.000000
