Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -10.847687   -10664690977622892421269639284467697375614263323205395232248058813042184907358528864256.000000    120912155546587552186160821794512131893027911047033607102554210949866753473782854189056.000000    0.026071   0.006348     -190094120203248670142107832670856403241316472568664511509571254270291670066856384790528.000000
0.061342   -10.800971   -334718489673691364841191380959539951524449085501991649188148831219586030370816.000000    3794859915811044719330824448166090825842816578434685105030164795161948851273728.000000    0.032356   0.006850     -5456631190918458743323591415091180952015684033022410140059186193974410988224512.000000
0.067070   -10.745780   -43217588955577305699162885807297440717323341038238760426448584471216128.000000    489967353076511711015274006126579614030372884413452570926181871830171648.000000    0.050396   0.009093     -644362002245958577227145459699293988881597822530435449634674621420666880.000000
0.073334   -10.696032   -24993218594384277563309742634924216827252352928248181374408720384.000000    283346044372557761868124531027195357308768846384628914036121010176.000000    0.069073   0.012697     -340812931714707560826598912758685437558736041146037036946393399296.000000
0.080183   -10.623959   -39537088911236633614479611624128807676517967283648829849600.000000    448197484259765131639620990611313782547321154524901212684288.000000    0.127232   0.023091     -493086436829798279060074888861053516559647042992163187064832.000000
0.087671   -10.567542   -252674487190787455167784466473699455939140863943245824.000000    2864173353076274701880489615692483066522463800760729600.000000    0.158001   0.033114     -2882068177111603931441184720717972186146734287802597376.000000
0.095859   -10.493675   -3949740489753117350202389032030396350492789702656.000000    44765816614079297380559099483531481521101129908224.000000    0.233096   0.046462     -41203670830377442522883935186721129421091614228480.000000
0.104811   -10.406247   -149072037570048064069341409777154204402450432.000000    1689071938003180245713444086142237656911708160.000000    0.374582   0.083656     -1422289566958578825741426355344071613518708736.000000
0.114600   -10.322247   -14856472849470639385908431561000063336448.000000    168271421959628965247508353983942890618880.000000    0.499128   0.118590     -129637915773781067374014249136928568901632.000000
0.125302   -10.237333   -3437576881747074513027522399597232128.000000    38924078921466616259436830028615122944.000000    0.543859   0.136463     -27434259121695334246856228909852131328.000000
0.137004   -10.133312   -1497962415410873589212388079435776.000000    16949681835140978037095719399063552.000000    0.701519   0.194373     -10933676573106239399558691443179520.000000
0.149799   -10.025292   -1313132981414675328083119046656.000000    14846539225501887898625939341312.000000    0.814235   0.243272     -8765940235306188019512436064256.000000
0.163789   -9.911168   -2151166185527212775655342080.000000    24296782167247941967353479168.000000    0.919871   0.305784     -13133734969454467852712017920.000000
0.179086   -9.799357   -6555118412803244742934528.000000    73994052093560702902468608.000000    0.895212   0.333410     -36603222076970997171355648.000000
0.195811   -9.648035   -28210678121815431184384.000000    317912144084900027301888.000000    1.022556   0.442776     -144071073123815546421248.000000
0.214098   -9.496167   -205851116068555948032.000000    2314433413514258546688.000000    1.160909   0.477157     -961481607891909214208.000000
0.234093   -9.333432   -2319797619281235456.000000    26032476260781318144.000000    1.216437   0.537050     -9909741897653061632.000000
0.255955   -9.146754   -37042376648606840.000000    414788444522115136.000000    1.312427   0.655239     -144722340691860800.000000
0.279859   -8.958283   -889477005000330.500000    9928587878293104.000000    1.446448   0.700354     -3178307769550951.500000
0.305995   -8.762239   -30331420603294.433594    337420623683717.250000    1.554776   0.761982     -99123919357540.015625
0.334572   -8.574188   -1495157635673.467285    16604461231105.464844    1.655967   0.738939     -4468864505254.149414
0.365818   -8.309411   -80618358676.312729    889231586170.300171    2.020156   0.913841     -220378207275.314178
0.399982   -8.078888   -6475789426.331928    71113426202.323975    2.237797   0.878875     -16190188360.221712
0.437337   -7.822096   -636293307.139405    6941114474.233320    2.549569   0.900489     -1454926396.405926
0.478180   -7.518573   -72220883.879886    778762084.867909    3.040312   1.019468     -151032676.005366
0.522838   -7.232655   -10784836.590604    115196953.679833    3.419901   1.069243     -20627468.423315
0.571667   -6.910737   -1848234.426594    19426916.143587    3.801843   1.131004     -3233051.141322
0.625055   -6.600906   -393428.384275    4074647.691211    4.158592   1.126145     -629419.270605
0.683430   -6.282398   -97680.443218    991236.522876    4.331230   1.218570     -142917.631768
0.747256   -5.942660   -27449.487654    272256.027942    4.557626   1.263530     -36725.762594
0.817043   -5.614794   -9024.543313    87392.694369    4.646864   1.305376     -11038.499617
0.893347   -5.294941   -3382.005507    31884.515153    4.637024   1.290888     -3779.840104
0.976778   -4.962990   -1387.062051    12644.236824    4.488752   1.349154     -1414.957037
1.068000   -4.632661   -627.449792    5519.496558    4.298878   1.374854     -583.161872
1.167742   -4.324432   -316.043957    2687.430342    4.083307   1.378050     -266.942096
1.276799   -4.008744   -169.601149    1388.708471    3.805990   1.391688     -129.693426
1.396040   -3.723888   -99.674041    788.169513    3.505658   1.397323     -68.730216
1.526418   -3.446101   -62.095411    474.440711    3.193235   1.383146     -38.422838
1.668972   -3.178173   -40.590781    298.262048    2.827408   1.370406     -22.416562
1.824839   -2.934100   -28.175119    201.221684    2.538776   1.343094     -13.831918
1.995262   -2.698969   -20.240215    140.287819    2.232168   1.314985     -8.791448
