Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
============================================
0.025119   -13.818773   -1174317606687780295350529403248246619665292317024425452671386648014026063272759284348839139761286857625318952755739860631845657554226470957415571360261033501290893939190582814095767704352629092476504489825250608634447054878919061069027606528.000000    16552645262684190863968076778658012788823143420889794122192214287624958514599688958180419602465076888622861474842914768715974189937356027448752294759994166128431672404610557338895238847598063303891748779317757300363174904673171609255447363584.000000    0.065013   0.110028     -46750425972960836417469538258957752856476507172995632479075263873667989905204960957883749745861738116234403612367708943191668245259609802847680581594450423447450824920758602752180477104577402088465909425652233766108479075159019255589045796864.000000
0.027465   -13.791289   -1690371397497605079064975145659472191267868439618373788406921813209057840636259722480255547174550791495560893016422652677082260660886740137793309220614055510172022253397153432296038217618066063489446767629505614890139648.000000    23826472154166472652151457941372518974588343430588329840934243873450324696462453829483600999513462552514623069297652063439577751253104996692028776535327997173703166923521508094013418965026509572108397204053337931065065472.000000    0.053710   0.091386     -61546962644894906153277699302489937640831754646165257016396547635018899200484037066624238179470142728373095138424346512093068152604131798830176041636790901791245254596512461418817479612530789499890009615335469994938990592.000000
0.030030   -13.763938   -160473817416854568778193257870778194875954252299718452388204069313034710225276103154527912530714189321755773923511792600241445862042334342062985103209058912880770881258911387504411688987687843291725824.000000    2261923486340024026097990260473956168722312500180242639748235251324390783478773733615026445954858636859089657243522262890411971020363740752217727116425524733511299139129464561706173791438860797383540736.000000    0.044421   0.070135     -5343836518527641172882104281603511846588222882970852037872166003765196908032016973591634004754524816971572061394553119162105410310230524736868084155175725802575724704368845453876202521156868148421459968.000000
0.032834   -13.733350   -628922735289861046215450706490283366338895820121292283223729266056965336279422301629452718945366490499987315610172175865321237598517049362096155737419118552818107964257364067219406848.000000    8864770903670575015890439766587040347683027573887181041020249925364122600920561835831758643745248712690062263854065486722445103744566088967992754628692443928972778271058236518915112960.000000    0.036928   0.056129     -19154497535053920334181254437447763602110987496581290746715929455565237361375161600351427886313719837042959184598898262482096999162313488751690735815315608454973633812471410796693291008.000000
0.035901   -13.699489   -74737601320544085079824616019286331577130351559231103219718055427220650212040913861738195080418292610935422413085246081071213936532637388489671718166696662867766149120.000000    1053431223296472453760680242437477572876928451745874562419287572877390595058033465911224741748863808810945666241238609802772146067144242983235854098338812800767948226560.000000    0.030952   0.046105     -2081790941117057258571942846600795772278801892608480730498574754089402093961377556291390952146001034555077646907120573361273861747522554842414639010802082531079415136256.000000
0.039253   -13.666077   -223178826947704043911456820667248314069505821978289119388617125523678392151113526838418066291224999391914090017595964377747344851054630272883789718880256.000000    3145698188913209878661745129717893070652750579812258769029494874335455765649830347044431867925267193539956110627542911393531089261859998785188813667827712.000000    0.026317   0.035044     -5685588703259039814124993726256961555123758557252803985711041036245550727803925752171978832538023415444343879372642821455180813623393412869308635991244800.000000
0.042919   -13.623448   -10062850227196323083943487191191890912756757760810374053645276855695078299033818668558348239631327008380114351933569083617678439718137626624.000000    141834633334071836940505328390151659326197060586380577249262305029328643498525027999789635628191776151743523413702280300679814585741920436224.000000    0.023584   0.031425     -234459561058005478941497679232760620239361854746728508248882921183970989201754782471299696358839683539699848313339245221954934393458934153216.000000
0.046928   -13.579878   -6681080757723240767354759365842568781946866436139923472557711028852721520192498425944823404429302414691965746653110833579556864.000000    94168406809019006288167267177524573919867834570355674287108682222324013378869829033697359111004701584432520607978097092946034688.000000    0.022672   0.026921     -142369890136100351125405524417087100089768604704593024236804889211472176284533210783625095222811499172497873497904235655347568640.000000
0.051310   -13.526664   -43646124712573299877260414103036433186754881066356944959941455322970451955501084234423767033302569180723649869512704.000000    615177952046085952427316797300005370133347991473583984968687364203786191859602905904102802545776594165194418137595904.000000    0.027339   0.026389     -850631786865945511983548249764215364480121050884311820784781173293751755214675804530983937306148890224589681060741120.000000
0.056102   -13.480735   -3200817353575874355904267585288186939434203303634854991398085367567132723894934454191435134843478993797120.000000    45114028183908899337393099452380272554504815794272090715582244840435266716343951636318921885538206785470464.000000    0.035731   0.022181     -57053369857221925362122047361779234779810370614236587932799713839888707138939950749967967238713754196639744.000000
0.061342   -13.423143   -1527604132124124855273033039189311628350769126138509250986774317875952881776692939981166951268352.000000    21530518330971285149246075040748493066679831522249334074303336746477468079302404487120231986102272.000000    0.054137   0.022912     -24903232453189431311192059504425699161958030233201359487797480387741332953006558175240727809753088.000000
0.067070   -13.354126   -4166485827285813036133230560745921875738263199988702769943255892026932691848339321257984.000000    58722000813669449658743626681252958594257514825567470346329216427357062202373217374437376.000000    0.088299   0.029072     -62121122785421540918892914728850268998676056038513906815720913827295390682569821757898752.000000
0.073334   -13.288094   -69642439719376728171637807011780774773586005444987412946929681836610820218290176.000000    981491027949984084527994389269026165530691426924732110545372368244958140120956928.000000    0.129312   0.037197     -949659363114545185668551259242589106732580368361499582517014410112461766182043648.000000
0.080183   -13.231548   -6531657141442617706470783381945279902589711072800304048999293505660518400.000000    92048937149779080559541841031883517628193800204905216590148860780514115584.000000    0.150295   0.037836     -81459501322883575650863357750723691646019952401598037061940052061063217152.000000
0.087671   -13.133463   -1613524693490600992079068189478670089135831739627777510109117153280.000000    22735269284620614119873391396021302373321101486057368173463203741696.000000    0.283174   0.060788     -18404264806449228714347952475046041379116788382632157658307029368832.000000
0.095859   -13.045343   -1784525083758669408848781699319916104061784935517467199930368.000000    25140585973672809579790845933946097164729050599364957336240128.000000    0.368937   0.091569     -18616155752637804087800848334564514248462671953465034584096768.000000
