Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -21.577691   -2405913387166128726053684234685142908818956254106549609936095191812298170969864044802735665013233933034300404251226463343463728597408163889574649041523893603288246910976.000000    53298447475676361856527021718762839049010818066730008081796923332185655367533567760502656482287274752003974594708476434578620102766378562990332846009780009776766020222976.000000    0.059427   0.006208     -42884504537280489526745442507625661388882832908815055993489584058010760440520873757427122916501074894828263756304467373698402384851262478456680908038465344103024200515584.000000
0.061342   -21.518236   -4933132487488380240122632151316634991837390737635969037802047291604656612954027715239970652270711467744684175536905848346220266930295497887322743685251072.000000    109283321079601675044317301831634734768115034063909081484091079144342499033880313267574356243432249969540949466184307132559208334770947789819490444293177344.000000    0.049956   0.005777     -80420668205106382687472629871322267850207497119858390854371548891566513987788723555084755170799555518181989910507667546747731629266419427306778288424222720.000000
0.067070   -21.456931   -192085288584554157364698119573356117541394105618782432098668502891542048116612185972607833016379845573477734573645745729320189239886100824064.000000    4255022503965950679586578011020800961408534688731452175664746246395971032996894865245567858873756186434787670059269810131382811043153047453696.000000    0.043070   0.005098     -2863937210415877207584929745004093462256055360969027260753277179424210747230385940251227850954535532214336719381950192668280045348511266373632.000000
0.073334   -21.396172   -113865553164280984333744823448110026480965500316620919615612536559443181406773080735319366195027779870990535167552104687468544000.000000    2522322150550174220691555697680091098249570084048827507620948691627117348196593459291447795450078094496885134764625037276225732608.000000    0.036003   0.004160     -1552695298073974635251548465831230946648649317306872245682360943985337821681150786137996114942281114568296634022632496773417926656.000000
0.080183   -21.323501   -691639242454260971927454515936892624113019757760152616791237490306349441081267641062384820355985482216810979308601344.000000    15321113146493135880138193534606140949653509603649851799117437787403098060115889241603852770911247554541751099564490752.000000    0.030034   0.003721     -8625772382966411021414985539989018821742503293031896285055672368812981025801727408424840942314695934174743822768013312.000000
0.087671   -21.246088   -39042770530084582634192875761865606543308789429674843025560626525374976382317907256426389334634534103154688.000000    864869994310009666462547361265892572140501687078662960840386944490353843434703212659240744878550272746455040.000000    0.025139   0.003271     -445331571628218410014405309356505663126491685498301715801567832590001036887359501154772534169551852057657344.000000
0.095859   -21.166325   -17403851888823378730833551187837403709784011659963979547040800459471306112074907030380185256984576.000000    385511552519651678664135404387195142214674034998349748212361607759345261491339901981246007397056512.000000    0.021380   0.002754     -181556886146852775063923929349686219107511472478183925937974566858560751639475883216084890309099520.000000
0.104811   -21.069900   -44700789644906482226283266512520155492278465858937917054835063215821555122604785308532736.000000    990217461783605052111366905664529055695126781506311400643570940596116965240320333516374016.000000    0.017520   0.002561     -426488211894775334774704717295781818253404885167066211427161850191759607501071265956888576.000000
0.114600   -20.966370   -632225716819484361673645562907958724800060175305530261114101601921124037195464704.000000    14004213910807472609024193379481274694598626432735419997989324468359973290647748608.000000    0.015160   0.002352     -5516815805306241460666629297419397560844673868993867663761175172052316993016037376.000000
0.125302   -20.850745   -41066732862729617941167683255066314129617562594570349451658445743693234176.000000    909638911842266516192497823492151987423605784201332135700803402653545529344.000000    0.013076   0.002222     -327741147149260956095597821915890837950466690277857277559259702172990832640.000000
0.137004   -20.734130   -11779597571373924789149018234890539682402163877371055830015420661760.000000    260932822027738704269961355209970273379885314509066801157665581957120.000000    0.011522   0.001981     -85979667234456914475038445352272135731426786865461405845999140732928.000000
0.149799   -20.615619   -12990676554819652248006684418763421070830396732090219294097408.000000    287754244474109188179377790495831400309917554348450455022993408.000000    0.011356   0.001735     -86720458557869038427826536494216245615042470823152791834329088.000000
0.163789   -20.464987   -40660212296554137378190478262925727324144174360915083264.000000    900650201724122701289658503699041475224308971312051650560.000000    0.013809   0.001865     -248246953535027142935099432264451556014187260442874740736.000000
0.179086   -20.306138   -388203103373093450436711299940989570812391356104704.000000    8599005941240776823868836034547005006564458233856000.000000    0.020378   0.002173     -2167693016190396022895018755918146714115563654742016.000000
0.195811   -20.148318   -10787294015138733075138327699879892669425516544.000000    238942552205607941931603751394853142112084426752.000000    0.031475   0.002786     -55090381668682033731388156380531315453978476544.000000
0.214098   -19.956079   -669857964616423586260366688904751454617600.000000    14836645758673177418706502867928272194240512.000000    0.056455   0.004351     -3128747247909534775493832625719460193370112.000000
0.234093   -19.749258   -96522452496224484645110341862976126976.000000    2137701566010318763830436862762609016832.000000    0.099566   0.006756     -412325878609371199893825287257262653440.000000
0.255955   -19.523356   -29632414970861385750201182894161920.000000    656214717473994919284691812420157440.000000    0.170675   0.012354     -115772065481033005046181836093390848.000000
0.279859   -19.260864   -17171456648521506042533600296960.000000    380148166073675776741045738405888.000000    0.314110   0.022285     -61357599773457342024036066000896.000000
0.305995   -19.001602   -20590566282709055481822838784.000000    455684931995543376418473771008.000000    0.504808   0.035579     -67290538693470895218884608000.000000
0.334572   -18.700489   -41580708248071512340299776.000000    919436653486664126860099584.000000    0.808143   0.057605     -124280240932924885582217216.000000
0.365818   -18.403114   -155584799175478127624192.000000    3436698799694524234858496.000000    1.160883   0.086341     -425306340740351014207488.000000
0.399982   -18.048847   -871266301409769029632.000000    19204381964975388753920.000000    1.746459   0.140009     -2178261926179681337344.000000
0.437337   -17.696076   -8214225280225292288.000000    180544163983029338112.000000    2.390657   0.202933     -18782365300793200640.000000
0.478180   -17.268360   -105314736603439184.000000    2302348283538940928.000000    3.428045   0.314347     -220240563302526912.000000
0.522838   -16.871352   -2237825568247287.000000    48595512751987848.000000    4.338045   0.413812     -4280148967946755.000000
0.571667   -16.408467   -62514910250224.523438    1343258058457864.750000    5.451256   0.592104     -109355531286076.546875
0.625055   -15.984834   -2700337162679.932617    57377442761270.296875    6.135683   0.693878     -4320157955564.192871
0.683430   -15.516289   -150161787230.640594    3135196067476.818848    6.753687   0.889706     -219717956423.802521
0.747256   -15.065600   -11590767527.013721    237898146739.216003    6.985103   1.042021     -15511107475.935493
0.817043   -14.593745   -1134072525.926839    22761453115.361660    7.015375   1.199372     -1388020645.188568
0.893347   -14.120098   -141063344.031692    2758785307.168450    6.775350   1.354417     -157904215.135660
0.976778   -13.667645   -22382095.143927    427051350.536547    6.486331   1.475309     -22914192.327909
1.068000   -13.214977   -4296468.898148    79707798.697906    6.094636   1.582784     -4022896.950571
1.167742   -12.773471   -988366.020499    17779148.814425    5.609888   1.668416     -846379.731449
1.276799   -12.362076   -272300.917835    4761967.706844    5.197275   1.704354     -213258.789346
1.396040   -11.956701   -85951.189655    1457585.268445    4.760731   1.742905     -61559.277484
1.526418   -11.569747   -30937.357898    508552.244802    4.323380   1.758021     -20260.366961
1.668972   -11.196543   -12461.107724    198370.950945    3.891060   1.759143     -7459.629771
1.824839   -10.848677   -5590.503064    86291.719814    3.493189   1.745331     -3057.615062
1.995262   -10.525143   -2751.737805    41140.913514    3.072358   1.711497     -1373.860791
