Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
============================================
0.025119   -11.116427   -17898771607361507126491496409171020011618242827275189525600893926207312795414442114058223789744875434388296642075874009850685092959293804687537605589567875319985048687946572907772969846877192192.000000    202933124892259124240667015108009336674727414072243216896044626014227897275364420592481862086216615787164191902908750326958138577462852414957068149171900089086867109233422961187647425819225096192.000000    0.039858   0.007092     -712562932098967906510134399693082178786043272525787108804105160783510164819695747569942671479858007621697556508895568700517926985017335859400932523649172402688316073709464136097825994129008492544.000000
0.027465   -11.095495   -320163663957977942750396747157246604596543760510849352559193019888029311690128020709750942661367785617752554923797921696352548633988186096958749911425722009736747295726276444160.000000    3629932007292748582871184227087916262049241583574845865953317065482313923406726985043848338044924400153837030390468997670562635919593833582602869817147857765797537819258639089664.000000    0.033186   0.005822     -11657261294793219606977490330741761183726345530002595668791403675610262024674697387311646833058215321620289351741578358915235923425848754279436104728231349853554702914524318531584.000000
0.030030   -11.074691   -165396650815401855405078784215311799354844884238480293600310018017331196446661772829938535365979036101126337263947254097479644954696913847010215887820535080419328.000000    1875211162740213388896123497693222189405383959259816185730203785237596125684200848690216219850900934900699252663686972943888826833367357826242989200950323293716480.000000    0.027666   0.004529     -5507768662183504060010007008919064041155304411920111648415574904896501997433288540166557942653416510168262640529349552569785853503325511351057704385620344504844288.000000
0.032834   -11.046928   -1482653057046157082097271606189995704577041476497918922164778166830265953228884871890775384753263922644637673577884956867040682220647997397675278336.000000    16809712829806460332295016888425584344453337475755732804085243575300818828088370377598149126630076668726351666444342135620195597364791493300320206848.000000    0.023110   0.004165     -45155744470649298814573828066654528794776789499649804621658527918743182788462370123616183399882848547365952284843465745782036695778223199556139483136.000000
0.035901   -11.019630   -229294991025200415490164386049089522395491226713324822522483673174283080890516262008578713809565115772752070205809859311512515254419456.000000    2599637790195445667627018186113069975339520888898667769806178278894777542431915030347112081387348564463369214805194611569072185865666560.000000    0.019353   0.003538     -6386935447827457044277381915706484785104693913886666686770682578048794599644792200419832006340214650580129407509146767877436960629850112.000000
0.039253   -10.992638   -473751536862616087148458245667501576771317847007027881498474444158270624882801861019072091271616694129171110183166367760384.000000    5371141871703341694036875742269980916929179838376225563476574176580356056763589829143556142153276855140494496465793060962304.000000    0.016327   0.002836     -12069049842119929096174003001691515277164505454821530554334786778521612527618834910472985191960572142455086942727434678566912.000000
0.042919   -10.961907   -9471766308567603989055747855948536861843542192171704535726648206485372243124175646801468425071726704060914466816.000000    107385303193652739364099554378003506911523043442750406815745496006186029850840056140429898786107798295989100478464.000000    0.014067   0.002398     -220687590594250757336013120379301464247157274775837802143769900250083949551601398417468803864502635360490740514816.000000
0.046928   -10.928877   -1572001488461945956102315094753656847287181737233364795948258904269586897980017453598928671460871372800.000000    17822342839786473530601084484242223923926594595352115258735510655211049414055130083954609393513246228480.000000    0.012777   0.002093     -33498424479811452606043773608268031581744602736768784032487808611075747572646746631320975095055622602752.000000
0.051310   -10.888483   -1642855339219752774142493845296916932607203531239376629234465885609645590609585599772314566656.000000    18625546738958313582338724340103058646490357240780385375576087708859400544861725879863821205504.000000    0.013165   0.002146     -32018076792970914488096905344966841554849899574148385236658090236668055800376161471221687386112.000000
