Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
============================================
0.025119   -11.124641   -24860660727121134726615911274304217317151504055349293000206067313919537735168331325677482752254094630282421979551037272975819968603664293127918146212812066604428122218158142673511935165226549248.000000    282304242856629235953547055294719519112446329860499548492884156010725805314897681286963214283935495547556374926254275971443911348958403915034174993036909598517521712288689658696469068957851058176.000000    0.573338   1.079545     -989720730016425263328218187939882843977431408708814329106639757213153602669215440530661631802607823122639509198213160407154662547293284023961795485436559762832490885456998421882301436404260929536.000000
0.027465   -11.103920   -435744153136989777189459917811573276904519404511831964992224963702573027666547901805169802666886307816554034829441574618072242262289761447916268397462831934397519937838602256384.000000    4947520115824998780798143919614015410898116644901809306788373836441988974981494708009141642480025540763495939618115938848452731106495265672289638546520320859290300042641596743680.000000    0.513713   0.905378     -15865583832970455454926787588350346847452468649873505358675841470258431955160013461440075913877746732848170984017463183944668858099912040529336126754135248882815875617689629097984.000000
0.030030   -11.080544   -201256638427332869246550712456285700503747449796896577964683435221925012642757899711394906790197588777157648623366354231690883422397258945556672615159329800060928.000000    2284855245836249814745873709046491614282285480160934623918946607831579770773892949634364882987136829183663335343749637055110660070921266196917796943818206415421440.000000    0.458229   0.786586     -6701919299584985297922167876495913373191654860322457410878581533284229284032427897824973941084332498936999423862660787435348705810073331461869150820896360840036352.000000
0.032834   -11.056238   -1971130028012522944421133735130518080796590483446774560832747464752575025470274765667403285349983555730886479853648389364737785292496320149139226624.000000    22375737815852293650644351527106748124192496695154924447899474181542652484706129138675015397540106804835827578378085997724134317377097232605704617984.000000    0.406933   0.662351     -60032819843021664388187236417678580507463205258565809247667810265198177028908858283064999472337566024501523514142906716402830099016153446456099864576.000000
0.035901   -11.026050   -274503714780939802460714145052655456637840247672500088826032130551450248554931744181315999875196007335718533879871472491909727987433472.000000    3115772611398888513816426633752941667653788232886979069350177672440671313084770026422314475191679279987337649912523140410659555688579072.000000    0.360551   0.623396     -7646209359636708334321097496621679883831935302927832752193493066799347953938385309017727365312040051153973711024217890165585092469063680.000000
0.039253   -10.997323   -534369571268265781904635549078408780843670320132774276440056864841398892232931387894868880973768005824435576277703365492736.000000    6064789836387633143277899938650098059851696757549157671358259113631347860200530187584395564451976650896395923349298533629952.000000    0.318251   0.529520     -13613323626260254162490512332050911176118056719933691691998409451862925817631899017131027937159716145457335182093920505954304.000000
0.042919   -10.960994   -9281327554638319962963818402455287885942557456327822328002323009597051806782076747799171199863035707032103550976.000000    105327663920531719700967271943856153569343446176529779869917610558219302015595542080675479325722395146707787579392.000000    0.281749   0.509256     -216250459399152586906314508297106332936982515105539268373355292156292878366427624694382170054993452581655456776192.000000
0.046928   -10.930939   -1644033465905815923367587808473431335505061992406175549564480292280196097339057716314374629723757084672.000000    18655301688117143427912947082882873407790787847906021358675260233067368731210355398702039811432900460544.000000    0.248970   0.397937     -35033383431342606209719789490734467604913672722397740047640882208814810091910348493908366678796753960960.000000
0.051310   -10.891806   -1754161777355360666425832143775841210344423605540813782075092599457923860488831859641001443328.000000    19903173815693086157577597104161862029528424634411330962894158792405640127985490069271697424384.000000    0.221512   0.358608     -34187359747287839684333135979576881267345488139256291419303997765276047926267969251622833356800.000000
0.056102   -10.847177   -10575237350070249529369702234787640710904475305698725112196938196439765861723210252288.000000    119978581686561256326746861033322973182272856171888035120055523606246163536129925578752.000000    0.204328   0.336850     -188499642813862673857304315129847971537868680852677910112177109497869899924298350460928.000000
0.061342   -10.798044   -319307083804754913628212297584552571057817891535492102201690398993825740619776.000000    3622271680052507751814086777928181438763966091396228160487296145031423550554112.000000    0.200076   0.320033     -5205392133158835729481581185191683211790966828446058066405953959033938093539328.000000
0.067070   -10.751825   -47318032197802675234897453243668115475313653987755141684027965449437184.000000    536735127363163220040581137323232184332880193718839944654829481527083008.000000    0.191849   0.276140     -705498448806457253592345764306936603436206611662489132671430329928515584.000000
0.073334   -10.692362   -23783449040282482155258864754471348283147892517020014402955378688.000000    269748970671284115522917219287864306742013773802647084489806708736.000000    0.209112   0.273297     -324316252550493475178452893469954354055798564427250471596869025792.000000
0.080183   -10.635913   -45911245081587951888768441005479342873084230013505176076288.000000    520655157877349026807287999511655888442760407061043955630080.000000    0.231891   0.251551     -572581666255805551430448685858765241748800468848096458047488.000000
0.087671   -10.561051   -234695522254964265777665616162899757785332282606747648.000000    2660998518185165721785918770422483852110618150416941056.000000    0.312609   0.276162     -2676995622003117191622264240788290980556348768806502400.000000
0.095859   -10.494986   -4004878372084914220119868494016138754696117485568.000000    45399397125993989803031279958146117511130376044544.000000    0.347417   0.264187     -41778868912321669607429521815434064776839701725184.000000
0.104811   -10.412993   -158996862608805565621264147855838627338649600.000000    1801703609523097398827835450256586116148756480.000000    0.475719   0.286562     -1516981873689014728545996427289667028295614464.000000
0.114600   -10.338876   -17178091538268130948242480414598642008064.000000    194586808974843367668287915772914612305920.000000    0.545897   0.279943     -149896412597802753468636434736231173062656.000000
0.125302   -10.239367   -3493578523045417968880661352954200064.000000    39555493158281429491826274397132423168.000000    0.623830   0.322083     -27881191246116120218029636440255627264.000000
0.137004   -10.144759   -1628794192067389748012509581803520.000000    18433239197204350496945239626874880.000000    0.663169   0.349692     -11888621982103605132281756329705472.000000
0.149799   -10.025429   -1313942519490830409674157719552.000000    14851395794570862083476308361216.000000    0.879265   0.416475     -8771344381340305316616307998720.000000
0.163789   -9.921245   -2288073169258856283390345216.000000    25847339109185430787402498048.000000    0.862225   0.419867     -13969607182348208245561098240.000000
0.179086   -9.779582   -5862075232550497200111616.000000    66086786833818335576064000.000000    1.079890   0.496678     -32733328073809382210535424.000000
0.195811   -9.641892   -27321515749922612183040.000000    307696379427400523448320.000000    1.076285   0.581239     -139530147997990464258048.000000
0.214098   -9.483958   -194370012565731934208.000000    2184570094304734216192.000000    1.177873   0.667075     -907856103852415385600.000000
0.234093   -9.343675   -2423899308690732544.000000    27204153677623005184.000000    1.187344   0.676067     -10354444859921551360.000000
0.255955   -9.148931   -37355948098951176.000000    418264813383189888.000000    1.299710   0.810537     -145947445514331232.000000
0.279859   -8.987713   -989083357196712.375000    11050648924065176.000000    1.354452   0.732129     -3534224382687313.000000
0.305995   -8.768866   -30992552277590.988281    344752061051672.000000    1.590601   0.845981     -101284515909374.031250
0.334572   -8.556358   -1415928034238.302246    15708018268899.648438    1.763538   0.861636     -4232055793468.043945
0.365818   -8.340497   -87892442367.232681    970735079099.777466    1.934248   0.893775     -240262630003.023773
0.399982   -8.044518   -5926304710.824366    64918303853.663025    2.421599   1.061283     -14816415917.977329
0.437337   -7.807659   -613762138.842024    6676244691.440078    2.649532   1.035766     -1403407401.137722
0.478180   -7.514978   -71665648.809611    772698963.707622    3.089880   1.125532     -149871534.765358
0.522838   -7.234068   -10797782.125841    115164773.711241    3.419606   1.103433     -20652228.535999
0.571667   -6.948481   -1980502.582111    20873113.859738    3.686627   1.122515     -3464423.948760
0.625055   -6.626597   -410395.402244    4253355.925021    4.054559   1.178079     -656564.061147
0.683430   -6.290287   -98793.291513    1002429.042215    4.354299   1.240397     -144545.948960
0.747256   -5.969128   -28501.141745    283190.455448    4.509230   1.235997     -38133.081745
0.817043   -5.617161   -9004.332840    86715.949074    4.546525   1.337160     -11013.760600
0.893347   -5.304604   -3414.330344    32134.660529    4.583090   1.327322     -3816.013235
0.976778   -4.977871   -1411.378362    12892.373736    4.500693   1.370132     -1439.836209
1.068000   -4.662421   -648.858904    5736.780134    4.308020   1.373569     -603.179983
1.167742   -4.326261   -315.847747    2677.794484    4.027611   1.401531     -266.772505
1.276799   -4.039589   -174.850601    1438.664941    3.799746   1.392949     -133.780685
1.396040   -3.734509   -100.536556    794.603963    3.470744   1.407410     -69.340438
1.526418   -3.472399   -63.520906    486.848042    3.177807   1.379736     -39.339492
1.668972   -3.199043   -41.389140    306.010471    2.854124   1.370331     -22.882411
1.824839   -2.944900   -28.389650    202.658019    2.521297   1.347663     -13.943561
1.995262   -2.714447   -20.505067    142.584451    2.237253   1.312794     -8.916431
