Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
============================================
0.025119   -inf   -inf    inf    nan   nan     nan
0.027465   -17.523702   -223847735879679242617420958234708721803328519566032248387194455443508107222672032454751717689840448417966095930209600737438924873672949429296120055021801836343246592836424211434509943335787928940110052232137169948160306164505861963620795923706447198304175239770816222317810548736.000000    3991101431457663261498715056929427138125236339340267402777126587126382271531168258230019723500537675799826894270981119032978769232557660582401739793839290849231914972324153200420405866198790214960574813256921060832401761803223475267165982060308417994877059853592905083598198013952.000000    0.472453   0.845210     -8150367581187400248051887047276493579290121770894467965539863214597000837965337730577984747176641790220019779539208482529162446083347980908574596291407682563182862008340869640474230734174518544751190100725410562926504234203287035882781158418115162753449036715042635569509380915200.000000
0.030030   -17.498165   -205330407153575080737300907129151564700136643256593988062315645560845551324974044509484996645974612913152130491508152314181037121892915425372474735085216695112604246137028554914995788503127146543438350948279796268629916314443453852739635569141488199663616.000000    3660739600467712283719003028386124463593659663413695104525457000833891427898806788116019325777114652450998524281115935571135151163554052949207194360139100807943984108581268285563990647859637518121851623130402030755188568382543046180461809992613402828079104.000000    0.453511   0.605619     -6837577280667216021800393415573156003628493740174525056211213793558344005981682847782239586786359996286299844610437213897569010129952751318286937960261527092574853940398032483558076557004076516388392044361416133821101209001828599756393896656220356882726912.000000
0.032834   -17.467202   -19402542757855689483779272341907576583515530966657603148663155587806984283312122679367865264803157872865731889666179540948001094968778271758345504684305569601709389430527224388820471489484629795269521534884359310696464329377880997888.000000    345894516411329855179211585654646500709580445096485860494706132918539615815173882617134056110199474539384937144365249670105784462354197284942284702512719665964866991852621080327489288026843150844334428678057495270265081997520430694400.000000    0.463772   0.487945     -590924666219673257028366708792500838089864826561613771983135214245931385114725549107898880555806510910415826283242318157959277904211069427524276755656669270918492825636524745609987356205111369370936978815428154080717303566098600296448.000000
0.035901   -17.431773   -133483671335461284796003804896069248589794413871991769805531041036533058356469796869547120919189204394522737559792102829621694546021366894936445670127185895317287542968624007358815165353161695393539959050295312384.000000    2379415057060406576907691101239674210913221987598889433569645573345170431254176874587536692554974374611035506582426013904682142816485555635286549439262599700938092758839882697148150203644854952283003717752069292032.000000    0.508033   0.416955     -3718143114887794687547614656459011658190997504043104160685584879254597157971315167352405395782428436866225440619024825947260394375261847274203898862971103632283019176521779119470301491255515808425141921214476845056.000000
0.039253   -17.400429   -58475636834487646597516732498249955786988525016284205844998441381799024606485397223597920721847888783835501459842592415359300235709809626912063901863689954408200775201527393627026447386061832192.000000    1042311373375294483677420257881846810832559045344656379485275807846568207506216098544492768649871709738421668960054703599473317322164657614986558960816860342322449582805727472035271986244636114944.000000    0.454775   0.298037     -1489695168439729281991050950306399672927983570906018382259947879990025815232681534699926967170700506617109548742976183887540663131239486726244457510632728042404048658067357168397842206118148833280.000000
0.042919   -17.354062   -714729224710167903307004431728394520739453695757535269038238563016486370503333637624011750800325837873069091820426892089792901727339443787004260949956765331423342530289725341696.000000    12737783638424900411014006783375344569408480008841215670684931364628377920664518949375108423634772273081357181735401558364541370744468965252900819290603747845924137040905464971264.000000    0.534863   0.289654     -16652846511416649977646423439253062996307101082568387932244247367912656428672389190835124018856615454639041081717700260355290361337450484448859001092757574418292162383769371672576.000000
0.046928   -17.310217   -281396904988651166132020015882138639125476227218222767304449767989430724624677540750963325954996965714280203733786312665678109676941748010785138530847395143483392.000000    5014306732782737272877271698617572445114257934044555544375620655719197883207184307191574501308395832389396011027008632737243809032345019819995154284118329280954368.000000    0.553799   0.242872     -5996402064375778787923546075315079747023502865215080888178315305735684997236338600997217635072374045128907052389643725695270782025009738473646815090084107708792832.000000
0.051310   -17.266281   -2478529205904656578201700821483302207596181880884591024943606213125571530595119351150423985718462308021633771264123013478493237021235534119640760320.000000    44162235217991994122835680733450042087441170223245463223572523206474219864942888114051149454627407481617199298946764438206607487502468648235482218496.000000    0.508713   0.190525     -48304763391989323635820118798833004951667678450317497649790834682070698108427432544025566683185405272612864505325370145696849404187849246174609408000.000000
