Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -21.573330   -2226244938272092918697810048897328724745435796951632585679607656654684453682941017357596236032450086651364647305262267657010720872269822706863258471560768727086681554944.000000    49323652045277042499977240958163052656279047190988085748295606951185605840193998025970449282582222374783807587864544145801726065540343434609461203479032486684033709768704.000000    0.117712   0.126531     -39681981764472795532784760910111603004490701019112054964297751727089026894898250406859233819114190988316023716011698658267331453748855227022309012620258982104277448654848.000000
0.061342   -21.518769   -4976619986950737283589819995523766007837820065420882204454942300611499483745861620385716589753700308569697786138491126074700569622430038101004923611119616.000000    110257528625350499592994849969363339082725206287527465894279278198322801739310428231934723956682496489643842646096015229839971731745765263839665805772980224.000000    0.099090   0.107899     -81129607965836895402775426053316946549194527898411805900374013243350683366597966965821176686653757733551329150029266033399968321107223477006552861572595712.000000
0.067070   -21.465711   -218984371985079821072902976703763257846738926464807509058183297759855914637531325990545305285669491481486969147255574947389483630451314655232.000000    4851697081394058887133780685497492731266582651944229134322879242316713672057055715279645347084924427872578140041795763560273467686152554151936.000000    0.081954   0.084292     -3264994919960012338604474540414009198954605221287287162585947896034735068796473868600428149342276311012076319302390075187166847612426072883200.000000
0.073334   -21.396130   -113819107084439258444894662263818566550340740304904016724599163296796300382303868775103732776064960801465211179205195980083298304.000000    2521690174026481733151239757756223596509835926172978315602722313153128346321659769161947703010353034272190384232713958288581984256.000000    0.068814   0.078459     -1552061949288673765116651740299566188417100578853168470257413824906449129057636109147289390305578925838150899481876195235590045696.000000
0.080183   -21.320860   -669292606337365904895590068515617645185950670516899520226774494599669713361739246995199875581853579955011664329310208.000000    14827528415050230558788089855598796271805289628692734960937847285970914605745192251794681138989303096972287938037547008.000000    0.059111   0.072476     -8347076518363181142236457606297308451467131317212441968999956988021199710920627943724314260377611879513327935734939648.000000
0.087671   -21.251719   -41635065546424371336948366458387561076327434849570675187081786309664221355740982106203950677326185302589440.000000    922347381367760023568519563919462589465274772993590311228293944313936535814703502600246285660506290210734080.000000    0.050195   0.057819     -474899934684345391533714180027260394421008004023221428347028786518396455429658396585395731111838114708979712.000000
0.095859   -21.160500   -16379604716187211578642373612012754849621072313158236472252602422316605400331292718279882556047360.000000    362862515625651830250664446840338754696229401011840791250879568755439400280432569033418027810422784.000000    0.042000   0.055143     -170871945336251970639968650929880809167504437365166029410203575086006365512739562046241089314095104.000000
0.104811   -21.073708   -46354129173167118735148652648568523603948149177795070851068519440911167191266011253833728.000000    1026829048252530326968816966588070052672831931108795638496381536540633791905352699269349376.000000    0.035979   0.046531     -442262649542616233372638497538261468856886390531139631862479374997423059957550713097158656.000000
0.114600   -20.971577   -661690282613258060859133055311648443056987370748140598296983282380193892352917504.000000    14658537424156753633411737776894691284723431453003180033993888594695806756440768512.000000    0.029743   0.042310     -5773924268222482316985375895851963551869479108873902318499452432294453508646633472.000000
0.125302   -20.871783   -48579383727424663327314367407506399222243429846998617671178094646201942016.000000    1076161877910663390983131197498896431618041279830116291383131100413314465792.000000    0.025446   0.035134     -387697336524180320804692226987603662649583066801704948334894193327715909632.000000
0.137004   -20.746751   -12916853569977956772339001401352841969760622451465736560509720723456.000000    286136693985815454220607690254252298711073782137902496705341464510464.000000    0.022378   0.033223     -94280535895537998582237653185437386046931997656286671422622147805184.000000
0.149799   -20.596779   -11455668244340547136572983315030062705731532325035752118288384.000000    253757279981678483871354928347802565493254855339219349456027648.000000    0.021079   0.034475     -76473369115441160035591958840579674875896045513322746771144704.000000
0.163789   -20.465569   -40806149278008854402733489480658045506247647324396322816.000000    903910608692659097639737348271875483084441988702786289664.000000    0.021749   0.029236     -249137957516757531818953018516603930909772025884141682688.000000
0.179086   -20.310488   -397753544056696533226115421227328524142796332859392.000000    8810671250396846149434393675653148605762222610710528.000000    0.026848   0.027041     -2221021862331768504080115605718276515178386955436032.000000
0.195811   -20.132650   -9958138644496538714438531499395233786577813504.000000    220585011036880237415204429534931597051480244224.000000    0.039945   0.026806     -50855910468841605747243982640028600348306309120.000000
0.214098   -19.947706   -644190636907300798652209664401465474547712.000000    14268691749824490966354648841042767330148352.000000    0.063075   0.026196     -3008861264353161704621921202569361575903232.000000
0.234093   -19.744926   -94755768445512587547113081663851069440.000000    2098640912040902617316189103812117528576.000000    0.109977   0.027061     -404778934508842470925380724438329196544.000000
0.255955   -19.519396   -29178762779669119028124409762152448.000000    646199630192704699993411926622208000.000000    0.184304   0.031330     -113999673617731613420148049468981248.000000
0.279859   -19.265905   -17484989535735044288269487439872.000000    387121528706511030157063244218368.000000    0.309984   0.040059     -62477925544487443645163483693056.000000
0.305995   -19.004979   -20819019174210560017939038208.000000    460736751412549745672458338304.000000    0.480392   0.052364     -68037129045778325797907464192.000000
0.334572   -18.711961   -43034539994234072118329344.000000    951657219440677793766047744.000000    0.801682   0.073291     -128625586822924177021861888.000000
0.365818   -18.398612   -153654149265315017523200.000000    3393481623543238593871872.000000    1.200757   0.101802     -420028719450265665667072.000000
0.399982   -18.048392   -870237453359077130240.000000    19180992780928051838976.000000    1.768374   0.154972     -2175689692486010404864.000000
0.437337   -17.680433   -7922683128451238912.000000    174077984138454237184.000000    2.474667   0.216673     -18115735033373825024.000000
0.478180   -17.286439   -109412655399750256.000000    2392707314660975616.000000    3.340016   0.315371     -228810379580623072.000000
0.522838   -16.869544   -2230218150656014.500000    48432667484424712.000000    4.332222   0.425428     -4265598736233419.500000
0.571667   -16.471623   -70037519881880.601562    1509201419820233.500000    5.069911   0.534154     -122514615569089.828125
0.625055   -15.993611   -2737946659622.075684    58161808915327.851562    6.083392   0.728599     -4380327837187.063477
0.683430   -15.514525   -149689569911.864014    3123553392626.093262    6.743253   0.916798     -219027004176.940338
0.747256   -15.062216   -11528544080.382273    236417572589.013275    6.969028   1.068672     -15427838221.576267
0.817043   -14.592238   -1131801815.227608    22712377011.384239    7.016545   1.222247     -1385241463.702203
0.893347   -14.140123   -144675702.675910    2837491253.928000    6.802178   1.342978     -161947836.207834
0.976778   -13.660944   -22192382.886718    422701495.001646    6.437301   1.491443     -22719969.864744
1.068000   -13.220957   -4319494.585574    80102258.321473    6.046081   1.589755     -4044456.568662
1.167742   -12.789561   -1004767.296014    18124732.917431    5.666447   1.648759     -860425.006849
1.276799   -12.357721   -270981.650114    4731103.391443    5.145853   1.717341     -212225.530687
1.396040   -11.956560   -85907.946241    1456169.796015    4.747516   1.739426     -61528.301821
1.526418   -11.575565   -31091.300121    511734.949892    4.347132   1.753797     -20361.215096
1.668972   -11.205414   -12541.507830    199872.477412    3.899155   1.751795     -7507.797894
1.824839   -10.856819   -5618.927603    86763.054464    3.481543   1.740002     -3073.187066
1.995262   -10.528198   -2758.197105    41277.159866    3.085222   1.710546     -1377.096578
