Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.061342   -13.770858   -448802319366135453547193937007900845985551894843976222103844233475031103402310395187210603116625920.000000    6417225933115660124588583739683101900077531651005046753613563022900402709737957484728654029790380032.000000    0.422501   0.002640     -7316442951201233879177475688288524650503318141486764017856406758847632691551769616431623957003632640.000000
0.067070   -13.721912   -1017351856505688183368105960302259357970822223254469623811285779257706895168501728833175552.000000    14545006870250130965038501639809680953726165898800860300067558439937023811976569649566318592.000000    0.414726   0.002320     -15168427834335479125035010760080260762252772851489806378000446666235551817351303254090186752.000000
0.073334   -13.670212   -12941427513326912880116412171890729325797059752802376277005845188499533988460756992.000000    184989529337356712135574550115385629984437050404642736238867861787580738963664535552.000000    0.426731   0.002019     -176472103212082564423375711870308440907995348081873111236207131171692579863748673536.000000
0.080183   -13.607612   -721026634704499720753976167686969763639766425311638988705430009254458163200.000000    10303978239890002215741922743861114770658449549918079740686026021987285991424.000000    0.449943   0.001954     -8992276972237563937610608039635406202393865288973704468171667137930098376704.000000
0.087671   -13.543071   -174928126312152897426761402089011361664895826677827212417760671825920.000000    2499239957619635023259122114246531416862212329278340796913376523452416.000000    0.447753   0.001893     -1995273807542514807480501881868927657362361661342634845355596589301760.000000
0.095859   -13.472219   -155421156463515617753465385263991308071344937972927854725300224.000000    2220046247675457719273458874973204895854201913702585701240930304.000000    0.428882   0.002013     -1621352640157776723638437691354391221046454186267735464840527872.000000
0.104811   -13.406593   -508282079811316992248227903544521519985176945416395030528.000000    7258952427855576532915728755207711216625224692605640507392.000000    0.398053   0.002177     -4849496330577395991589394621053372418996753682338599141376.000000
0.114600   -13.311060   -3971002637277470548672418656142118082829371935031296.000000    56672843552943930530459511468779315530796395520851968.000000    0.439257   0.003319     -34651058205055860285576851741890894347326898055413760.000000
0.125302   -13.230449   -102522649030915243850352069304447495613750181888.000000    1463117684447967971020603214054465771815011614720.000000    0.383517   0.004648     -818202186048940257306198591781428322053000265728.000000
0.137004   -13.140485   -6438128638834446086294825963925124249812992.000000    91859184836022642313274425002582639713976320.000000    0.357975   0.007147     -46992111116326451660159444027472187567898624.000000
0.149799   -13.019439   -794049860597227648587523944760670683136.000000    11326798478987765459653190644990216241152.000000    0.352989   0.013193     -5300753023771943629882627191552071434240.000000
0.163789   -12.911243   -244802014659318923066078494042619904.000000    3490917495861282592048850405441929216.000000    0.355303   0.019557     -1494614782509712050234160649879945216.000000
0.179086   -12.789335   -147463136267384215129611214782464.000000    2101104562449627977333932698894336.000000    0.393662   0.028187     -823421574569764045112963596550144.000000
0.195811   -12.636099   -151206894651059779354065108992.000000    2153833858658112778675370852352.000000    0.430854   0.042925     -772209001216877257416046018560.000000
0.214098   -12.511351   -340910849526552453535760384.000000    4855364362404012268051234816.000000    0.450837   0.058187     -1592313503131184466149507072.000000
0.234093   -12.347034   -1147309655833109394882560.000000    16326722719123426869510144.000000    0.525653   0.078524     -4901092436466077651697664.000000
0.255955   -12.171413   -6378532107327175131136.000000    90685409395597811646464.000000    0.651698   0.113990     -24920541829901588627456.000000
0.279859   -11.988435   -57056546751449432064.000000    810348516293247893504.000000    0.789792   0.133190     -203876283281559683072.000000
0.305995   -11.762854   -701615387768872192.000000    9943696431159252992.000000    1.022143   0.183228     -2292898444383351296.000000
0.334572   -11.543410   -13628705990896034.000000    192839927518724288.000000    1.308736   0.243669     -40734728568052008.000000
0.365818   -11.295495   -361953254335667.250000    5104268464748802.000000    1.671565   0.300606     -989434796563482.125000
0.399982   -11.045732   -13806094591566.312500    193896193926441.531250    2.005542   0.354867     -34516760431752.496094
0.437337   -10.776875   -702222496214.506470    9819584539988.460938    2.443628   0.427656     -1605677832806.110840
0.478180   -10.499700   -47588942957.009552    661345179678.818848    2.873010   0.514933     -99520883207.230804
0.522838   -10.179498   -3911713158.541744    53867175481.958839    3.438791   0.626785     -7481689025.467609
0.571667   -9.858201   -417556711.927490    5691141495.520317    3.927790   0.708181     -730419908.052207
0.625055   -9.488008   -51790630.421366    692530279.322112    4.461865   0.864599     -82857676.494045
0.683430   -9.180938   -8890116.346598    117285775.884622    4.695713   0.923760     -13008077.587870
0.747256   -8.842720   -1753232.065111    22679832.677647    4.861593   1.000099     -2346215.106444
0.817043   -8.482999   -399298.495388    5044516.195095    4.965075   1.111418     -488701.361751
0.893347   -8.134859   -107875.552365    1326866.057232    4.898661   1.206442     -120745.199413
0.976778   -7.805827   -34290.625171    411324.647618    4.775584   1.266218     -35097.857937
1.068000   -7.466033   -12127.546720    140991.357486    4.532066   1.320629     -11348.385560
1.167742   -7.133932   -4822.319895    54302.199280    4.271294   1.363290     -4123.501203
1.276799   -6.834781   -2174.044672    23732.800713    3.947234   1.374064     -1697.377829
1.396040   -6.526331   -1053.652562    11109.465907    3.614248   1.394426     -750.068764
1.526418   -6.238755   -558.817541    5698.244345    3.287030   1.398989     -362.010142
1.668972   -5.956787   -316.441975    3111.024964    2.925666   1.397580     -186.033821
1.824839   -5.705188   -193.716204    1844.184257    2.605154   1.371032     -103.028839
1.995262   -5.457594   -124.464200    1146.366003    2.303442   1.350373     -59.644591
