Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.334572   -10.612841   -821775852568750.000000    11324150957880286.000000    2.318485   0.945729     -2456199166709466.500000
0.365818   -10.320519   -24459205448571.109375    335230890741998.375000    2.711810   0.993921     -66861642151885.859375
0.399982   -9.984696   -940014197620.569580    12771692780933.667969    3.185716   1.209078     -2350139255254.480469
0.437337   -9.669710   -53879151976.066956    727883378665.492798    3.619851   1.289989     -123198217702.408539
0.478180   -9.324605   -3913426630.076137    52306490162.887779    4.036084   1.278257     -8183995053.255212
0.522838   -8.934510   -344414009.704169    4527550509.045260    4.512024   1.451675     -658739113.028930
0.571667   -8.586735   -42989291.225909    559088402.345827    4.808634   1.414379     -75199913.489414
0.625055   -8.225772   -6577373.739506    84355356.308527    5.095725   1.426694     -10522855.569184
0.683430   -7.792530   -1098793.296268    13713973.845179    5.391488   1.575952     -1607751.944798
0.747256   -7.420930   -246975.146609    3031432.955533    5.583295   1.535543     -330499.505934
0.817043   -7.007019   -61613.933903    735868.612333    5.656807   1.589595     -75402.309417
0.893347   -6.592004   -17891.355000    206947.059339    5.577526   1.642585     -20019.940445
0.976778   -6.177350   -5963.415692    66652.833039    5.469699   1.700359     -6098.865526
1.068000   -5.773097   -2267.771717    24437.396381    5.266727   1.738801     -2117.975378
1.167742   -5.384553   -972.081779    10069.367035    4.925426   1.748130     -827.834523
1.276799   -5.013364   -464.546741    4637.389890    4.635980   1.744352     -359.910578
1.396040   -4.652639   -241.840730    2322.174875    4.294433   1.738124     -169.900603
1.526418   -4.301165   -135.437194    1248.794124    3.923645   1.737796     -85.910958
1.668972   -3.973653   -81.758138    724.371884    3.528224   1.711162     -46.606233
1.824839   -3.665520   -52.498391    447.793398    3.143487   1.675221     -26.760102
1.995262   -3.368618   -35.340172    290.643410    2.776452   1.642248     -16.023735
