Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.817043   -5.609998   -8939.002747    86237.305006    4.595321   1.301822     -10933.810178
0.893347   -5.281046   -3317.900342    31179.507792    4.641959   1.327439     -3708.097280
0.976778   -4.955469   -1373.668391    12503.924330    4.515677   1.362527     -1401.252658
1.068000   -4.637730   -631.956960    5573.623685    4.331754   1.362569     -587.377317
1.167742   -4.326632   -317.311695    2704.796782    4.116192   1.370332     -268.025844
1.276799   -4.014000   -170.454684    1396.316474    3.795882   1.395790     -130.357806
1.396040   -3.719777   -99.406285    786.463936    3.514993   1.399507     -68.541364
1.526418   -3.443267   -61.883627    471.827222    3.171673   1.384888     -38.285949
1.668972   -3.185402   -40.945869    302.537491    2.870699   1.362836     -22.624989
1.824839   -2.928853   -28.051848    200.065708    2.532729   1.345238     -13.767241
1.995262   -2.693971   -20.174806    139.882831    2.238712   1.313302     -8.761172
