Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.779537   -8.621510   -892315.278458    12778127.795299    6.511460   1.962155     -1144662.353355
0.848343   -8.171039   -207653.849305    2901739.674562    6.616597   2.010288     -244766.212184
0.923222   -7.714867   -55970.899771    759620.129396    6.563823   2.031013     -60617.259917
1.004710   -7.264751   -17450.999993    229445.994927    6.423043   2.055893     -17361.956779
1.093391   -6.808909   -6103.272477    77275.839100    6.141191   2.087796     -5575.739460
1.189899   -6.365395   -2411.000728    29335.136164    5.775422   2.102102     -2020.872987
1.294926   -5.945531   -1074.547071    12619.165325    5.518004   2.096558     -825.222192
1.409223   -5.534796   -521.936211    5877.958075    5.092433   2.090133     -366.444181
1.533608   -5.144417   -277.156836    2998.393179    4.682965   2.077371     -177.367664
1.668972   -4.770104   -158.077715    1638.705269    4.221365   2.051813     -91.857524
1.816284   -4.416591   -96.556655    962.267063    3.805812   2.013611     -50.729997
1.976598   -4.080773   -62.305362    596.494925    3.376282   1.975615     -29.456969
2.151063   -3.766661   -42.340332    390.606917    2.979308   1.925989     -17.932379
2.340926   -3.475860   -30.132754    269.022167    2.617894   1.863878     -11.387327
2.547548   -3.203017   -22.226507    192.510434    2.278914   1.800377     -7.467371
2.772408   -2.947880   -16.918381    142.780242    1.974057   1.733035     -5.039122
3.017115   -2.712321   -13.256317    109.603587    1.702702   1.661563     -3.494728
3.283421   -2.494951   -10.638940    86.637272    1.461922   1.587207     -2.480337
3.573232   -2.292699   -8.703002    70.179934    1.249567   1.511812     -1.793979
3.888624   -2.106257   -7.249166    58.307664    1.067069   1.436316     -1.322552
4.231853   -1.934336   -6.126651    49.458730    0.908358   1.359535     -0.990657
4.605378   -1.776732   -5.245972    42.793997    0.772016   1.283831     -0.753302
5.011872   -1.632339   -4.541221    37.678594    0.655040   1.209939     -0.580398
