Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -13.817921   -1323673331113814208404501351730800349306460691265736207949283644092535441000574232334930708996471773902929920.000000    18929992818292049383109920146891503460934534144913169552606806527864699950336246896337707438619654050136719360.000000    0.340292   0.000712     -23593981095424992234213310358440653889306520146304337899795595277623696731910332840782085548989361422067564544.000000
0.061342   -13.770803   -448405298154153985690773205664667992911339587838308021565788101610551828393259094166743936313327616.000000    6411616848270438631703185465669916943504852114442594872592196184865343829621145980292903710866014208.000000    0.398134   0.000647     -7309970651655229562168636417544865791349406895713881337552722632033838065057500233533309381580423168.000000
0.067070   -13.721508   -1011198514458585947925112416057501528191156776820159482883878624890562460390880437101133824.000000    14456492339042228938019898464572741509227055180539650343604709503381018885996200299604213760.000000    0.422419   0.000577     -15076683248443596212155224437279850726788172200798996402913800392547230949510357469861249024.000000
0.073334   -13.666834   -12357959534961138000286207829715043131765760655627567501047177714573027028483702784.000000    176637465025401763938113118243035599198657870764248065613057679211140357542348062720.000000    0.446937   0.000533     -168515807726667424493198259950776262356069065449376060714088915906530249659322990592.000000
0.080183   -13.605788   -704847546537406665360251611991557959918644557288033623217227151759311372288.000000    10073272194234646290123504819422569709468015020219935475735270513300343881728.000000    0.425189   0.000535     -8790499624558338384850244736354019865229372115922109543177703709407069601792.000000
0.087671   -13.549477   -188205168039868858836278202501533464897877545228611592458339075751936.000000    2689172038680373159488026640085820549351464335322996589435456768180224.000000    0.416697   0.000555     -2146715054638981471159106278653534370282873593087234727048794276364288.000000
0.095859   -13.479548   -167775499384847890418473843203732456484708316979363950813511680.000000    2396609718389589724923404362321269806741769058860626258121719808.000000    0.415409   0.000773     -1750233076828692359539100433299216895905164325945931605750054912.000000
0.104811   -13.408071   -515529826781655952197607512536723489232874818801374330880.000000    7362877903774737552610947320836834742268283678876323807232.000000    0.384476   0.001142     -4918646756558693423895098482200196498163804952309486583808.000000
0.114600   -13.326260   -4536623334320532934785053330603327582760378310852608.000000    64779351078462179621585972470157997229140108071927808.000000    0.360816   0.002041     -39586677111786374114844670760967912909687076664901632.000000
0.125302   -13.227893   -100480868362093636613865974285874990443252416512.000000    1434383310367254773416970419124986389006414512128.000000    0.350888   0.004264     -801907353419727327021948155402419684483253927936.000000
0.137004   -13.121290   -5596064580782567230262370351374479533277184.000000    79838880702654478290256655140299552101236736.000000    0.369228   0.008334     -40845858066278288917969156038421068543688704.000000
0.149799   -13.032210   -864717434565349892100172990407329710080.000000    12334923314671662105603124604669817520128.000000    0.349619   0.012038     -5772500926494841775169054854190305640448.000000
0.163789   -12.917327   -254003083340403948929433907316654080.000000    3621238131808792456846292367800532992.000000    0.368502   0.017870     -1550791008366247553707444500634271744.000000
0.179086   -12.771574   -133545800407117416643830703194112.000000    1902885004950473981055860777943040.000000    0.403863   0.031772     -745708358250413245430213241733120.000000
0.195811   -12.641694   -155594138868489772998106021888.000000    2216378698180337794252902760448.000000    0.412337   0.043457     -794614523683655920923824881664.000000
0.214098   -12.499046   -321753736891326883719806976.000000    4580920686698181813377957888.000000    0.483926   0.055789     -1502835185933483242866868224.000000
0.234093   -12.346563   -1145078043452739759898624.000000    16296058499848440379342848.000000    0.530297   0.076538     -4891559405428689069932544.000000
0.255955   -12.150948   -5885035564494575632384.000000    83623202939107486466048.000000    0.719136   0.117236     -22992480477910528950272.000000
0.279859   -11.976290   -54622735494813237248.000000    775635752184429805568.000000    0.808642   0.135698     -195179710820324900864.000000
0.305995   -11.759697   -694604914828390528.000000    9847150713197125632.000000    1.047488   0.192681     -2269988025399044352.000000
0.334572   -11.536869   -13363407762065392.000000    189066425068877088.000000    1.312718   0.229894     -39941780848127592.000000
0.365818   -11.296480   -363163184995014.500000    5124538572758820.000000    1.644708   0.292613     -992742260943059.125000
0.399982   -11.038585   -13567798344208.244141    190647460347204.593750    2.076305   0.361776     -33920993509593.714844
0.437337   -10.784100   -714098199898.597046    9987731444747.443359    2.404190   0.426363     -1632832408823.815430
0.478180   -10.498525   -47458714735.496399    659349465498.551636    2.871180   0.504772     -99248542053.573608
0.522838   -10.184066   -3945549676.491220    54325782421.771233    3.429811   0.604581     -7546406016.557422
0.571667   -9.879982   -434051473.283820    5918574501.920959    3.819520   0.687715     -759273718.798432
0.625055   -9.500788   -52941883.656321    708928422.514195    4.419756   0.852700     -84699519.000017
0.683430   -9.176691   -8824304.186145    116274878.968467    4.680732   0.919203     -12911780.702105
0.747256   -8.837074   -1739298.408358    22493023.824200    4.896347   1.006111     -2327568.682932
0.817043   -8.472471   -393319.160119    4958229.950175    4.951722   1.130794     -481383.111727
0.893347   -8.146845   -109557.856334    1350102.464976    4.887070   1.189718     -122628.332296
0.976778   -7.802294   -34123.813708    408771.312520    4.750331   1.252545     -34927.084321
1.068000   -7.462858   -12084.944118    140425.783318    4.532311   1.317795     -11308.498473
1.167742   -7.143691   -4874.213546    55017.198914    4.294172   1.352256     -4167.932153
1.276799   -6.819257   -2143.073703    23345.385196    3.935442   1.391161     -1673.133252
1.396040   -6.527457   -1055.804837    11148.983118    3.637891   1.386563     -751.609657
1.526418   -6.239877   -559.414955    5705.548767    3.284249   1.396630     -362.400790
1.668972   -5.963716   -318.340419    3135.675841    2.938965   1.386563     -187.167162
1.824839   -5.698584   -192.761368    1833.050386    2.603318   1.375131     -102.509214
1.995262   -5.461940   -124.868265    1151.136949    2.305514   1.346823     -59.844926
