Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
============================================
0.025119   -11.116894   -18234153926231646582904375432438909216317898632157589870764021992602818456554413895654727744955130345969697926867043067173419320061958048061216074806927339895031696117337945857218896267527061504.000000    206726961119130563234322281736499415919477562973053995587366863255069444729342495105508726677868578812944962411303864199444789193657321599595017415807217507269029155754795207086064052091584774144.000000    0.018072   0.002063     -725914742700873697782567987430205049534809804856368713498901425800677110478012302976766267218872752769958573454117948596627687943544642040137042392243766892748224347476646885683310988881234493440.000000
0.027465   -11.093449   -297169702462293476985059328263573321099358245591477073640983139754601885673448269855591567692410134034442539767530248440979297835565841829100991494273301041393450664167399751680.000000    3369105054394194175663252871438345487406740099586129387674244953230735679069855810567036144843385048264117386911035185786816803494295076051590406498052400014916152681224151760896.000000    0.015053   0.001866     -10820043810323183381044706553149276019264282522854584711577550021313003732226816774792327094206935536266569230135861635269580030510799603612078639279299553149548864156411902296064.000000
0.030030   -11.071582   -149125417633720691385847685424282371952747359645064725863142605242491019735583054488039875016217556750970969096791355927500323971371368695331300537139307307073536.000000    1690675836713265735549821710932920758075664131080734844111777077770880681028988075113082458237384492932318591657110259484562512720782366883693542008960583561379840.000000    0.012552   0.001488     -4965930675916380734729931747897199066977444782290346078251047378339209055516760349347094734940249341649838386379524752669236210621008215900287298857099849797468160.000000
0.032834   -11.048143   -1538498243934021470539083966551802929951217785040210261568537746298956369541089682807841530033539832882343364888764607453982441722193956469062238208.000000    17442327826243260308071991307115087275543974079172023377922802851628570665007648613743821530454490307031238396212927734616552512991364811098427490304.000000    0.010486   0.001192     -46856567854137287279612208548749073447349359196225102608663560481679102733168419532522081676007835386028046192728137103886615225465228320194391179264.000000
0.035901   -11.021459   -241273098393959047176946602832456007863712181301670050747509874924149039021616119294855700071931230452606092118755188063230759429734400.000000    2735364547181687282028440163391602289128655163996205207388672431612567481756283874868541492722664392216010059583826887270910650304430080.000000    0.008799   0.001002     -6720581630892135673895358927170016597923735084838898003942985501683541215545596824103595879955537580862544534925867243572023640769691648.000000
0.039253   -10.995067   -503974609952253211977804988872554861586657183928738071638707153845152268649768484855710229419795665461069400063479965024256.000000    5713653892155956691095059397020354604131653919601667342119303413210525751048772656137735900445617655365140919458965298872320.000000    0.007492   0.000802     -12838997266283416362460708066189585861291995949284825151164061043322420965064877472080276206464009036274102744891864354127872.000000
0.042919   -10.962649   -9636750357692108744855580175151977329797516199401809295234031181603502097220914007031791178375653539028662222848.000000    109253383151675817645871583042988051309047233765664881799792152562196419353595818705837340878440345878991227322368.000000    0.006689   0.000731     -224531639433888619202552835476322975562440241346256548229484885263457727183210632793753618343433199026204387049472.000000
0.046928   -10.920183   -1306108782429733418877079765066314987023645233113901843688111838426945563289384377788424903742015406080.000000    14807529208180925628568843635058591095227471510293130299239790580184827115186009121294363220932766466048.000000    0.006929   0.000858     -27832407750102487619107886930858291796678664184546095385553393985417168365557719461125453108656562241536.000000
0.051310   -10.882781   -1470035779642476538195256728338686563435104339188086194615257523476078069243035365181302505472.000000    16665945475001375192925947838430434019574155962885589807408748112954108166557556611139831332864.000000    0.008342   0.001000     -28649947050944682086908934026970525727693543533409749038253977656720366399423754009313363886080.000000
0.056102   -10.841283   -9513670206739603201371899395765831399619379737479224933201205796527538450510150369280.000000    107857017605104061928994483008884707179288083028444348715095939976731367333434012729344.000000    0.012247   0.001455     -169577606294329591924159114256457765811086382468516378567926656809507369842534929924096.000000
0.061342   -10.799366   -326059337358430628451259504735694866396163123077065958242438937109811158843392.000000    3696527896278585757502552716228717687888524911268875622037572171920607329386496.000000    0.020236   0.002471     -5315468386747024133838770831074887445233604235035364909351958472096843986632704.000000
0.067070   -10.742273   -41014729060051301216495608537097817557583372816810184685034300996845568.000000    464975804018021097399495031673031981077327914118190813132136644121460736.000000    0.039483   0.005109     -611517985556191895144817158872731893480747288701046947469035228591292416.000000
0.073334   -10.692459   -23804032815393459288578479697482038007383449827358734081394212864.000000    269855180418276896239387236464157122205885717075201630802697781248.000000    0.062489   0.008083     -324596937357647711019453122537563556103307729999254085783032692736.000000
0.080183   -10.632018   -43716926796319489293847108742278791966143125147519568314368.000000    495574814520107002931823858985952363428048078987034659651584.000000    0.103176   0.016199     -545215246158902719470693012983153665240659293428960586629120.000000
0.087671   -10.570296   -260726041723088786338248665099732777737714657149321216.000000    2955326189373736583680838444076109955945845613949616128.000000    0.166659   0.026380     -2973906214864512508840490860482378103458035214996996096.000000
0.095859   -10.492638   -3907123675319875955255566680073984342896272211968.000000    44281330269947825941514753037458699471663895937024.000000    0.239574   0.043772     -40759092459139608279436770626551397939385225707520.000000
0.104811   -10.411927   -157382285358136050420922428028638983203323904.000000    1783321138457398868765883519900842531848454144.000000    0.330930   0.071000     -1501577265178201089402142292151232394944315392.000000
0.114600   -10.336529   -16830642588911238725289068078634446618624.000000    190657391770812038727934509101645436026880.000000    0.422118   0.095002     -146864565261708942172736567620472104026112.000000
0.125302   -10.243034   -3597357174040057559758358401855258624.000000    40730608308076163295684882281535635456.000000    0.567432   0.132261     -28709417203128011820761696483586080768.000000
0.137004   -10.146646   -1651338264038832510993140652441600.000000    18687878342015424594408270404255744.000000    0.649812   0.172223     -12053171899405085400423639057170432.000000
0.149799   -10.021418   -1279575144112250046612900937728.000000    14466741062688625799968174637056.000000    0.822636   0.264818     -8541921799715395939330403860480.000000
0.163789   -9.902990   -2045660264688513469680451584.000000    23097250570331293019805843456.000000    0.998077   0.320056     -12489578878062527387367636992.000000
0.179086   -9.786778   -6107634649226116677500928.000000    68912212937422892825575424.000000    0.976298   0.356585     -34104510910737780794458112.000000
0.195811   -9.624873   -25042503175873021083648.000000    281983163644750105411584.000000    1.139615   0.473357     -127891300261392195518464.000000
0.214098   -9.482830   -193377247878047367168.000000    2173747160552797634560.000000    1.196047   0.540248     -903219136094342217728.000000
0.234093   -9.336286   -2349681508814871552.000000    26383318581870628864.000000    1.172007   0.554020     -10037400288934651904.000000
0.255955   -9.148730   -37307461638499104.000000    417516327698336192.000000    1.332226   0.693220     -145758011825584608.000000
0.279859   -8.978381   -956562194342577.750000    10686511971832720.000000    1.377151   0.635569     -3418018720266517.000000
0.305995   -8.765120   -30623002823404.652344    340716186240163.812500    1.558540   0.730538     -100076818097441.640625
0.334572   -8.546417   -1374391714570.477783    15245942646053.525391    1.738338   0.814575     -4107908225201.878418
0.365818   -8.328797   -85148649096.349625    940705075894.888672    1.956230   0.807974     -232762201413.813507
0.399982   -8.078633   -6475910637.010087    71163022141.196182    2.257328   0.875738     -16190491400.297300
0.437337   -7.793865   -594702688.898466    6468557343.991061    2.618000   0.985248     -1359826717.774336
0.478180   -7.509780   -70952401.495900    765646539.436124    3.077317   1.029805     -148379948.743618
0.522838   -7.229571   -10726421.504805    114619734.854758    3.398539   1.029377     -20515741.549003
0.571667   -6.919730   -1879850.280965    19780469.332143    3.758941   1.084536     -3288355.828708
0.625055   -6.609389   -399553.883282    4145313.801986    4.137794   1.109966     -639219.190033
0.683430   -6.266058   -95141.286480    963438.688017    4.380014   1.209582     -139202.340749
0.747256   -5.971646   -28708.832271    286358.310320    4.539772   1.205032     -38411.015972
0.817043   -5.604261   -8884.344312    85800.231574    4.625575   1.316373     -10866.919329
0.893347   -5.293763   -3374.660499    31787.845352    4.628358   1.298552     -3771.619529
0.976778   -4.954765   -1372.206944    12481.300347    4.479560   1.340167     -1399.757187
1.068000   -4.637265   -631.074723    5562.929246    4.351191   1.374798     -586.551689
1.167742   -4.314218   -312.926140    2658.545139    4.087092   1.401209     -264.280890
1.276799   -3.999372   -167.657865    1366.811322    3.767472   1.416669     -128.178770
1.396040   -3.729219   -100.148769    791.866153    3.483941   1.382757     -69.066451
1.526418   -3.448135   -62.162437    474.370190    3.170896   1.384932     -38.465416
1.668972   -3.179025   -40.727428    300.456062    2.861513   1.371021     -22.497926
1.824839   -2.932572   -28.090208    200.072219    2.521346   1.345281     -13.786224
1.995262   -2.698574   -20.260246    140.641396    2.240587   1.308493     -8.801686
