Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
============================================
0.025119   -14.090260   -58932661478445279547113645331603549730284916360206824143784650503701249238850757807493239239529103288522026307502385835763960792117639815034917188102632673978639011445849422167281839569569659529236569219478024738390231651127830005236899080306688.000000    843553396585879053716748693372778587126607068372202644059183148293871846094539321305573644526011535202749023168045812009691694365049250077176818110352033811425499259294724873100179756092638523948121054439849559466647051489167260894287504403857408.000000    0.344850   0.187246     -2346151511437000437083641913298058476344492384973841856095216999302212979756224551329701576086911812316117509619494573415859882490074870249413482261002451310746522366025296867199928402379832440855940769689717992261832421290331238230664103208157184.000000
0.027465   -14.065950   -37826686962620902806150224146030438558233339682097544799750892491178775378415729426382416652695586555553476717351579910556106271099647828144354548572686410976754296819489906765254983668745703836751186429434884164053102493696.000000    541414709872671155327990262667628816233450598065863024170082997011633391226389511545103276576659286560858628664156449555252276772764640018407532259554728427729466419088745569501673350017061264536153374962744815427153794433024.000000    0.328583   0.174772     -1377281757674712692915183382358442047950651681338823554170332859451573147127082519871183749658729006125688618853846773464300845480208407011497815707540750566299440440249979274112586355856443479089892075173149848759253650636800.000000
0.030030   -14.045634   -1931868950616584776164523660424458533286526519232667568812710389545204213269134225540097735764737714020734497084685513339736453077530677622939601056759460508273723509934698474535869625551738105949627351040.000000    27649439488951814688700670978112763724990554358781441547830575940062722335734525516046312507133244242505933522072581107726897137262772540936459737705639203056244475188328608776253061535269926905422869954560.000000    0.304993   0.132643     -64331939088215959395232002786779268680575402584406018024419173052559601026772227565022481981962108692351578200237904137829387234257326059303379420713796344105744441415653256146288828839833994017805567000576.000000
0.032834   -14.021632   -4152257514595030967105313376927593237765376520022543366684061528328388671732915902079470485002728194641832687604927405604135705685498380936272977392853664868335011002288568319888473456640.000000    59424881723714326196720722459711246524423589290327594109063317227766984948003465436817810861720205307900001987010162216735960701046399472403183741986517003660537302115460596370548342128640.000000    0.296740   0.108342     -126461331202414594293497731888951335240110303596794949347540255764376163084286973565302027894823964195057786177817488877270310010628842780157852651293311634898861940527890256639529362391040.000000
0.035901   -13.996923   -300761767591423849901352386161492617985763251883621591286389954915407795808330711873686956691891625945135417666172983363767820897934798992543720305510874120755573663203328.000000    4304101846701769649477711566692385163794491236974068393015922404330248769037938535980630274750643017052909073118277865596391763391474074238855899168425235689470183581155328.000000    0.286853   0.085998     -8377618657050336287745328771223040774140311721622345578445903857840410540613700025266908900767256566506560734030977253915830627954534859414994198030810597756944054570975232.000000
0.039253   -13.961017   -415324469736319524665652768581195348675198298905180487358173457898022859202017055486098762468314307705913701859579003210210409961203911435973464102291898368.000000    5943004486332618584559664120738859954149901483516318099549505992704795013105992599732257203088940267318163325921673869854576765113346351830614389281177731072.000000    0.342495   0.087057     -10580592010518952811575770847602112007378771575537389370616832756460624494885586318714275777656702928943023382599292700567121054828016871904953228153453543424.000000
0.042919   -13.934323   -14287100290398949279678834889181884856504765309868323632575149048330631408301709307615634793078349998553703080200366890068094211113594052935680.000000    204426611574855150208383561337868715708438035879894188333440840405500574695424667608092454392944355548252450629396180205312606183537526286843904.000000    0.324802   0.065456     -332882551886289532407849289620284823568909829515399071963104525300233531904861474938252054404925813767949372456560581843272040821435214048788480.000000
0.046928   -13.893930   -5466852308344213963606818728784190205388929276027005292312707034992883431319317449040234580810261475755207050992659005444127195136.000000    78212329062083215928758502671326777720299159494649171934222486082176573044413367886165775265993298148490630464989768153249653719040.000000    0.386460   0.063694     -116495398088030934681547924752710011098468188671917878845922389160223189846178218825364809757130256540312638934133615756811731730432.000000
0.051310   -13.855925   -27118598212443265642171548388924373822293276900966184100707671006052940969590912362271639879389643599826388005259575296.000000    387930883293089284077229176641458969383288785278850543190128390879392546232873863030914449792709255728168035649083932672.000000    0.410771   0.055037     -528522103775801754436009393230883754341126647382366385351760497181505141430102932633285025911436339085566738104139644928.000000
0.056102   -13.816973   -1301695643731679148792084604062607120353064329172762374726769280198530731868009739416967764511295588288954368.000000    18618652690812654305630953982538256312448717257971789303950800712069219528956903044253179112752465747701137408.000000    0.413820   0.045727     -23202237053729353319183985069770835770634230670902858192184517121283009363432751220281838365208205397623570432.000000
0.061342   -13.774323   -474991519270702237035342855863459722920770266319046560129259391030283510512740212086422270715625472.000000    6793226217671419952067306398906617857067964049757401622175080345963903803371321055185477067861917696.000000    0.406350   0.038636     -7743383229295139552533462681544751136194585519770521628122118206829900328536939885206707951517040640.000000
0.067070   -13.722925   -1032887123040925997923394284703602218687696383222867329048454593905963905167328145116758016.000000    14768029597457954212193294415881501776542399717150903881319869106062390813936476103498530816.000000    0.478487   0.035312     -15400054255243872888367218591505339233418878626997619261906272161378531220516732986065944576.000000
0.073334   -13.666103   -12236394608837492602462280557199630423373932614814232528790526443808628312924749824.000000    174914594260358127366105113653600305055388721371678737368050618357202727159113711616.000000    0.490529   0.032772     -166858122114491387456440303334805710767214031956295099138362994348269271800231231488.000000
0.080183   -13.609086   -734563897769324709801532112531731990752067795671992581988188007748106977280.000000    10499690405203056145410663208647365451167460119572087467582150780395313954816.000000    0.427634   0.028604     -9161106822711585773174538917754769597981176318365706377118082012519505854464.000000
0.087671   -13.546278   -181488623889716036789983966528031169156749533519485694184644302340096.000000    2593588459397148052049535406150705151077888032696860962755609689587712.000000    0.419888   0.025470     -2070104478040861186044545170075210976901600832414554789743998445551616.000000
0.095859   -13.482130   -172375631637169050827552306111694370475222378426734426695139328.000000    2462597377802752653896902291486353363827919119833953149934108672.000000    0.423837   0.022042     -1798221630910302989510750960440066242881255507261644373342814208.000000
0.104811   -13.409532   -522812357611449174319231352207109441033488951170622816256.000000    7467565851811391966215384345435659573057436468494521597952.000000    0.394792   0.019991     -4988129053769543830601474166371874682409651821627582709760.000000
0.114600   -13.314863   -4107159162957960343076371994763185216845739733286912.000000    58646784468870719581691476428008040574953637934006272.000000    0.383547   0.021623     -35839163106337791101764474742448888130932106189602816.000000
0.125302   -13.233997   -105494139942116996748666580381859287989865152512.000000    1505900997979716373021653384704527212577583792128.000000    0.369764   0.020135     -841916754316062442113574283204817359118287241216.000000
0.137004   -13.137056   -6279736246087311070850662066564160513114112.000000    89609532508487567828194224631844426439720960.000000    0.363976   0.021748     -45835999870729834308645631496997220451876864.000000
0.149799   -13.033606   -872824083724113720409933445448083701760.000000    12450707846230232955817984718840489050112.000000    0.360973   0.025037     -5826617610060096779376231858674644025344.000000
0.163789   -12.919714   -257798714542576973372967265331314688.000000    3676300974539549895049581839878455296.000000    0.364768   0.031438     -1573964863824985548581831165591158784.000000
0.179086   -12.783703   -142956715215495309783410333974528.000000    2037731845516197950103069952835584.000000    0.387941   0.041964     -798258103805841199578303892029440.000000
