Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
============================================
0.025119   -inf   -inf    inf    nan   nan     nan
0.027465   -17.527101   -253271304350019397731947575993254610996785755523666319090301733881688310549890465360734947914372374431347581893313486088191640243034890133869658931088039505903594791625217479900031331915189576909769878400312463554968027895634867756756885412484026902329512160294284779941011652608.000000    4514634273679380079329168953300170378674002843417717678628393325463979772333258889313244078638755954357672794436481366672880043536823751292720425245159984657046441551729622410550734179740235528810987134600895658225030014085068748941506900482253448758551478216145091085290816143360.000000    0.232679   0.039627     -9221689109819747696297676310121825327881439391440692416131174820091159356542922449252723071732525735521986497507139343975841346441046782089759111892207697217554221316883038364180069037325244742276662549612790744213376152041200407096929975319362902255382514336220011441753182699520.000000
0.030030   -17.497514   -200877751570696827862176183341674364699740161841209500824138414691199360585402386688089016457433993189352520719773698889364051290648237687004859265755237881523653352015859611864519271423578348699142325052309876538369374829987293749995975711176597142765568.000000    3580540098154771135815422975775486551943112349484128214160647282734964028876579191829630896790466800936305531230695230742309660831538158582923197935764629588583224580172591635961486378205048287278263988020270541292927918951869260140118620233484253660184576.000000    0.294543   0.032827     -6689302229377062167057645288293135788323640943466830957000670013333372567994422614235916109755763242901554857308704691933690094997104679958170816465623973670652933063165598226887507760600200350819296614868347251259079555707468219699450574433243183494201344.000000
0.032834   -17.464745   -18000094848955938139387653989974940927186477409198560578897215680462400281740265042265256513814106693667520070968299151100539493327024686159753476101799465984848291875828246247425475504041299736780209980931963710156906665754522288128.000000    320822471037701571592897475301548371549921995665981518794091576503783643628289641523420016448099639594929511895592078728770544260767839853927987586377015412941162818190562464479667613610624946646396082973627089294079049664112294363136.000000    0.361248   0.027896     -548211653147120040367729431519650396464107412305078774704552784060336971244731270457507252094843928123405684725239140531548607994573584208467681431826148779877086808832093509562514332760196736425877683716068926312463567630617121128448.000000
0.035901   -17.430598   -129159650909054101200919393457017462588768975310203662120821523575829333563928879239192874728101846057937977509685869433191790410381499282408322013637349935609510317208414979496445644741976382300507404590062239744.000000    2301895477819139133963672713304543080648904496014588148430937304168952989635509620257028352518145173314585902376044163063034870462601343636711325299424619918022225336128716902392366111250334924634986392787213090816.000000    0.414338   0.022867     -3597698969051591596721871847087747887152880346772251760362848498361781591926746327457910634114759304156197167404871235673423258562473786014267113218868587309107165769645184511469531541769721580846745194219802984448.000000
0.039253   -17.399369   -56907699814404792179444322918646084159179899524930286516714122321652611774004828847756649929665012292478934121749774914680263602996916604433025010248876660266795495393182807144198907291404075008.000000    1014204949225676734728527607732505992579676349699841713107614958307564933198358146099221715216461100145534091453879219194717570571182389330974943135498016259090006988657387695390155014830691450880.000000    0.354728   0.016253     -1449751213492364869757300536801969097316592212862032071534529872536149441029681309744896802854693655050841919602899804737348471657941496812781864161471291703000741037383240724999542858718715576320.000000
0.042919   -17.353261   -701389486567568900363206638783512155610386219560998691795356351697924833151474158043781062623855476336256582236368525021922405518272653845199770912883315138332949629877375467520.000000    12497896745690998829254111127407684751589213237831831943837639230452514369719329823895021236531921473870534044828772851857851465215727476942871125610831749795131965983788963463168.000000    0.489697   0.015657     -16342037041045161936196345231025072153255857089122039207099108047904001135487258135581416812497022292138942578401754652650068152961922277970329594322433074604847802417686689873920.000000
0.046928   -17.314555   -308633072236817622778986474442310367333837701538549445635886266454510382640399288359780593648084022617060855265073369046007002954548392690141489958658439206928384.000000    5499376993641750812883918912592897392014435656925452165663118256615564827173567061990351562890217384225141278859129995166528079827379159251461370439918083215720448.000000    0.421074   0.011746     -6576788723280844197422887643609056504040577757332068396875674793749517721106820551316671442831555014888621893265811931586836302955328036427340924687241530889469952.000000
0.051310   -17.265007   -2417441367139581486496541720711693302152129456121292981373034848202844909341973817690585348364762574871852050690745175661420799199122698128030957568.000000    43067803309805964780780077464501567481833154271709223568348380447355505143345730548333331144177051572437299991955251290686603621076684677310282989568.000000    0.475353   0.010361     -47114205059795732448332283834376758418468107670375817560947709704780471962934996492334024037577283246447116998613137239645411957889737240261932613632.000000
