Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
============================================
0.025119   -13.821779   -1324521916156585743182622584430423124344184368064324149854152722986497503570986417080518771172667474627193075658513609385970304676714936713344542699338280823411753604227622959923241221615234914427416361556197521642502229084781117967559557120.000000    18682253343331431406091688797629812361811409034879948784200571070699697812476360564294929485067008330540190996176636879637521993776036069957293907681208253670158601663752387244524295964934903448419147845512682752161867746811302385402091929600.000000    0.438615   2.610648     -52730167237717401728394532094225670980663724611649079503494886687269769793012694077071948793979348056669034585341383259094543472056063288912424202907245551084548605481720031355806928117285229922188019079744997885747998593620880304958261428224.000000
0.027465   -13.796388   -2036447684222108912802178306237344399579784684155142826931313478126107002344014113787805488593396263058644109567672361662778144804469798798104586697335985731482532264748677024002309241830832567210303360555616254652579840.000000    28721942098412686188701875839420907524679195721428586741981957120287135553641976746894779680137282770459760048366538753505455640851843647632460493253159532719937444231084666145982310711502764524174354739780596582068518912.000000    0.369380   2.029851     -74147710813521659850612507833271253406977750595914563886415687271750375604645801591940203109675407789603793840250309576770076436216481468213823741785456847464865478394856805820926981890685942131621608755025894344189018112.000000
0.030030   -13.764242   -162199392128194940690612842171775150081217082553894380614891497090718591418853164865383042918541183985918036843941915191462893185862368090560286595416461516452208176731504147150625903585336312884887552.000000    2287516890657909014251640797127535570266740697749767337064332570430437881194809834179961193640613583763078428759937453829429788539000043571229200751681633007519623514485317169769584447635784085371092992.000000    0.314291   1.857826     -5401298784374754383127763352488813456479704455988132153395344370224464264988027421209280453299056079295483159338243246114385100315170174267920991333659342175273486823965799731615133186586781471628853248.000000
0.032834   -13.737439   -712692623717503768881995112091352041096818036245823691791322632398529464775548799766656970088568131541364836491545894625253046098527115605953059720876222960715229704996658917920473088.000000    10050574728429579308186291553781055890616736378136982922581008251354700633755738998058365780908359495402829414833847442721751751050283048886756928964355383165668711966381338823239925760.000000    0.263905   1.324351     -21705796814542524465016894651221779915404049452404601913698292344083640972446214743719408292205568889427547572630367587570792142195522977523539978183642688841222298663377673639438581760.000000
0.035901   -13.702050   -80300653078723190984531221798304529373178279405810502239327862932197272035371856444666389285241959881114271541053223799904941609224870352272851308258459300816587063296.000000    1132361516614831090844477316479813364097550573122548001644740588867157010009030287469680882925717229969319133316048807645640697616159194001361635914944981247410388860928.000000    0.224200   1.146317     -2236747891173188526742474648731580180615220632702213731061797837048188741878906478909516156464043505043531024872264053058082503935663723773309997964566257885196486443008.000000
0.039253   -13.663453   -208835190818777336720620686354746062232642838902124248102962774668155513959106346887916919492033883321713732318208455261330482873650172158056192047841280.000000    2944751385754707862509505269703857452540163112843022564501851768182533614017722119490597365364593733723297814526156281182622648158345246350959765117468672.000000    0.191222   0.998958     -5320177626170649936141887795825523351152747128447737656532603064518134222159570667396803820669800430779778608891859224678616870356806206560842593589002240.000000
0.042919   -13.624543   -10326686367858228340585526351833380961355870677227081450821468561589916712115708806712247468849778172103360932055621728047070030630538444800.000000    145608142022498245517229390249654301048125398907290328699196794995834772952198813300308164897368974249645649376173177107490325867485762420736.000000    0.163992   0.813608     -240606815994151291875987147097216876036731670857819789230524571605865698829679831778766733876759836732008657631391285056743218257645755432960.000000
0.046928   -13.576049   -6159581770845861940826281420709706401651811265933879911497894441210551977899493193545860808995517929422195197867196748188876800.000000    86847513211054081676104302651642202206111554481851615378453816922192733583298461789926098187770650137187811351800687585772175360.000000    0.145728   0.763016     -131257054330008205139374306493110492996989279588899520351845627481195463947680375691341387785051101780486274390236667519680118784.000000
0.051310   -13.532595   -49009123868013588989579090767620913429526675894740185454073698085378929452454216901573119735767999615496178639044608.000000    690978168315093503798207945345993694798528056946629631110994787095212879495693093191608191975762181215683957776973824.000000    0.130550   0.595604     -955152808711409851333724011993575682134076666958748566435727857825514899411771358172960699180283406632948079511207936.000000
