Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -17.277657   -994550298344894302327734835200649705795299536391031375162589334482066359464720816820790867311809671945809954548634437206084790679240704.000000    17642323439306869432261803705342069365839536453506444353188946738996871468415506856612898881116949328833183913076841371430788497292656640.000000    0.275434   0.037539     -17727486371470214223449349652606134506437051270584121669626282540240275472293304454159922221893925081761994081352208463854920275830243328.000000
0.061342   -17.229166   -1699045939715694994068112995330757942698534548593425386381944663504579869600881459341414397550024493431772590985975653466112.000000    30133942496695583365324499988038318764977757329482151323181187187058117406705073151014623120131109247367701043885566144282624.000000    0.252351   0.035438     -27698102601066810560538019100197694619338187643993821961693186661172617902356330623680747819007814649378296688237031957987328.000000
0.067070   -17.182009   -32058336306142479928779917247366139928255578143408248644360262834546787681897545207672032801353095506121476538368.000000    568599417683131770423519132144176207876184563903955590047441797164687826214103666875285311085699227530915064315904.000000    0.207546   0.030721     -477980708089326038330371979514819317846648246093016217175060688323043830135246669730935755865622687723256197152768.000000
0.073334   -17.131127   -5031258860988056104371393626484161505347847211806789427475404089431385081161425901930577042990629388288.000000    89234756567659863323822523824556681560462686687462791348127698197188870194464712529316402765744622796800.000000    0.174970   0.026614     -68607333471416906838412142932814273162831799610433606066615587875211430166410335084367060627772244230144.000000
0.080183   -17.077891   -5594960699025104429857808936450623225074917264241792842398279765833164306490908898557679370240.000000    99224440864298996634555734167432899884902132239134992916110060629840590046944245440335054897152.000000    0.152046   0.022624     -69777500348564659310216968573510005239818108429851181831739630160261044063055961869337870991360.000000
0.087671   -17.013225   -33626355510325724467480438810658745978878477010235032743127571014129821587633503993856.000000    596267204169077393620655272910662938324362813879171496293634096576750380566093506805760.000000    0.134539   0.020857     -383550591933623068050494176439203416451740906342197099624858623868691772267924639711232.000000
0.095859   -16.953324   -1139673794677969723207488055539044905825429660344731561491176453626013262282752.000000    20209273806304079406536460570913523466103875965548186325559625923610736444047360.000000    0.111876   0.017262     -11889070690022330345251009233395711419826168967070858985065497259215591292534784.000000
0.104811   -16.874007   -147093147072076636165569895875909454600774015383996364992602903335141376.000000    2608078430951811432021339888693254946654805377380821571380732301355778048.000000    0.097037   0.016515     -1403409062235513705777607508959898787253599929752577599606807736925290496.000000
0.114600   -16.789738   -75189023159423465740514507506011657300569170429952844763897004032.000000    1333070655588585345231163959610402885768075250286685221788955181056.000000    0.083260   0.015496     -656101104899978114684186555633624253382495241274450706457132269568.000000
0.125302   -16.708101   -144057762394983604167452242472087957780994372159869835804672.000000    2554187609892444556311919633668489900835074194860958118051840.000000    0.069381   0.013415     -1149681336007536561420473957484542574393309335554245714247680.000000
0.137004   -16.622705   -874044325949248900567644616353037708948564777231187968.000000    15497543310114779651546733095555021101737864525107953664.000000    0.058400   0.011407     -6379678069470450809578406695033569850671394859547361280.000000
0.149799   -16.512233   -13196964499766891414085262584735554643560706867200.000000    233955286817702671812340290798992732341118049452032.000000    0.053439   0.011097     -88097552745788591887816113997330469332366099742720.000000
0.163789   -16.395883   -528477159167904570493881897060766896919412736.000000    9368591592026941249016498454845195486345822208.000000    0.049421   0.010659     -3226565661276595267351690885480030540922880000.000000
0.179086   -16.279495   -53387938113642316266998928213477093801984.000000    946416197626027669476177586186974673240064.000000    0.048644   0.009913     -298113692528942123915966609521235613188096.000000
0.195811   -16.149587   -11675162941496166034376950253686358016.000000    206965137418506077756089862949720555520.000000    0.054598   0.009770     -59624701207590502693943399940699979776.000000
0.214098   -15.981444   -4642245785428208021909584113303552.000000    82285289293749659813722044267233280.000000    0.077124   0.011946     -21682826050437668566762663232667648.000000
0.234093   -15.815320   -3885882461700558543587196796928.000000    68867331650430541960378197213184.000000    0.109085   0.014300     -16599763669039612866840802361344.000000
0.255955   -15.648789   -6320184012382402333546381312.000000    111994242177946753905022992384.000000    0.161835   0.017777     -24692579327510800055568171008.000000
0.279859   -15.447947   -16632837096833207559520256.000000    294643198607710760248279040.000000    0.256689   0.025022     -59432987111927826322817024.000000
0.305995   -15.238033   -75041261912309324840960.000000    1328980933053989345296384.000000    0.386865   0.037063     -245236914273577403940864.000000
0.334572   -15.011701   -541857531925841051648.000000    9589197316019279888384.000000    0.578567   0.052339     -1619553573193088761856.000000
0.365818   -14.762842   -5935884049470695424.000000    104925507183936897024.000000    0.856029   0.077154     -16226322478277799936.000000
0.399982   -14.502376   -98371285595344992.000000    1736038397667374848.000000    1.220309   0.107923     -245939072468395040.000000
0.437337   -14.222077   -2335188375229957.000000    41111101368217792.000000    1.664168   0.151660     -5339561506222967.000000
0.478180   -13.885076   -71388808802569.062500    1251079252678433.750000    2.373410   0.216675     -149292605871244.250000
0.522838   -13.556608   -3168544991972.937012    55226625068709.648438    3.048719   0.306744     -6060277784675.518555
0.571667   -13.224676   -191837018194.358856    3317894523686.215820    3.704216   0.407836     -335574968588.630676
0.625055   -12.866323   -14802738687.668850    253282708396.419556    4.393624   0.515015     -23682290542.932610
0.683430   -12.478438   -1421121922.762833    23951753705.318737    5.065492   0.656145     -2079397213.816114
0.747256   -12.108130   -178615089.794176    2962371804.724349    5.437957   0.784748     -239027973.251546
0.817043   -11.735675   -27728326.237695    450926235.109351    5.613155   0.903973     -33937400.475251
0.893347   -11.331763   -5017824.632401    79455806.399872    5.595632   1.056879     -5616866.349540
0.976778   -10.967735   -1136293.116828    17544079.470145    5.352310   1.138594     -1163296.082658
1.068000   -10.605881   -301060.628124    4530336.301503    5.105196   1.225649     -281881.929144
1.167742   -10.243040   -91111.095667    1328545.307693    4.697685   1.307648     -78014.531154
1.276799   -9.902752   -31834.809368    450228.764092    4.273096   1.355507     -24925.546493
1.396040   -9.582361   -12614.884530    173636.621138    3.954394   1.384807     -9029.325342
1.526418   -9.261325   -5466.050833    72795.174896    3.540626   1.408916     -3574.898635
1.668972   -8.963070   -2619.051190    33799.690271    3.153668   1.405591     -1563.889956
1.824839   -8.690700   -1373.435845    17214.138704    2.812570   1.393133     -747.871646
1.995262   -8.426838   -770.057011    9359.003720    2.475123   1.370174     -381.719319
