Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -17.215097   -327473282861401759941831006153614603867040256183219675186859828773225718381883093367104376408173486189842772607205512592023691171201024.000000    5833674449875476523563563186020839515726365859397032231094292192963835513440401088027880435492384004686332406134959468238292223623430144.000000    0.451032   0.020207     -5837088550078470528552947524208790002483684916072513739300094114645658493134525598303033025266696288834392015128985793036004061456891904.000000
0.061342   -17.161068   -562246424618050422211710935373759138729769661641535440843310342133608536352636003733407436756396464497303391874259129204736.000000    10014487225535911752418464764803202474550969413645795231366633086840842652862435454140102960671618011989859577120066430304256.000000    0.445320   0.016703     -9165825827381468896366264761326261900012581796273313336561259284737825332281842963373494624626510516311570694394080175063040.000000
0.067070   -17.092591   -8484734770026889343967307593692897655930680934344969558191539246221717408802671591053013861175967135813102206976.000000    151079345860868008546518839994489162842836774923492642203296766345795279875635645382454784315409602726790734807040.000000    0.483846   0.016103     -126504990608340547652483077225585632158843098260863778445685402775400556267899810710054718321105932660601683705856.000000
0.073334   -17.034172   -1346721773700081369836808666434532286341156807021749898018542106013788700986977620708886705919146065920.000000    23983950989290491227913627074626734231017177390713899609840655005404314215331815590299316478071692853248.000000    0.353017   0.012415     -18364189236590917024726338246280055003286809008469398707573446319503527582319149225378754765850887061504.000000
0.080183   -16.960794   -1304082407114036049008909468405012510825621325706237519835759550718522577108924406988495912960.000000    23220369039005725721940620579771196653741983076261463154596095428125596378492867839023661449216.000000    0.340009   0.011017     -16263851617905420863639884095821622515946827532022217333700564471311603768963346819612560850944.000000
0.087671   -16.879348   -7331736442084380663275480839623048742852373641620286133594419548972994599457243791360.000000    130520942595606795479381944211569568204041984706283666145190583849455206916792946524160.000000    0.325412   0.010077     -83627613209503609564026378023377531662864796018908909674329063031135976305360516415488.000000
0.095859   -16.794396   -217973447955192614725729144905719036098117430059624968152487366142497451409408.000000    3880010385475982323048781188133871685546627746902600692556875447691907136749568.000000    0.289949   0.009131     -2273897797237193150637357285057449645997803402538672802848517359988609342504960.000000
0.104811   -16.701995   -28605344171242396412462314585366668427955571992881720831935379884998656.000000    509071113316267038105394807580734122223003250570881228348718238765416448.000000    0.273467   0.008576     -272922294732167836916332921122167045283322925528239307740864827197751296.000000
0.114600   -16.601893   -14647923483305335631223418446281258646281323256795015330259795968.000000    260598009554887922822862103670994674808380314418292215065924861952.000000    0.263957   0.008690     -127818109320422504314920380963827545818015092846590827481578602496.000000
0.125302   -16.483565   -24083971053556873674109562621733597868801379877335028727808.000000    428427698734119478628493852613285311832871093339937931526144.000000    0.244119   0.010732     -192206872832729008868065945934153349492321974020485649793024.000000
0.137004   -16.370230   -138891613322730803770425881158881741013521370154270720.000000    2471046593600487875142589626879882744988536390765510656.000000    0.225270   0.011979     -1013774419948406352253563405793608147683540431557099520.000000
0.149799   -16.222768   -1916679865445485909257455443284605276498553733120.000000    34079889287126762176685999043570298707935305400320.000000    0.253056   0.018398     -12794973082321870625445145962807773450024427454464.000000
0.163789   -16.089942   -81867644111305163861752760045909277547692032.000000    1455692273082691393614050844299121105817305088.000000    0.260692   0.025153     -499834902373189872831518016937866573413089280.000000
0.179086   -15.946207   -8326544701128263804401387088024797446144.000000    148040659482600535492129577298077989994496.000000    0.300797   0.032391     -46494715371417346111996541677233632182272.000000
0.195811   -15.755100   -1560830608495996020602551699217842176.000000    27735932192801972600239901603021193216.000000    0.376005   0.052379     -7971114333356731780440433842821529600.000000
0.214098   -15.574862   -696536933451547821986211126312960.000000    12374445208939995540497175326752768.000000    0.498627   0.067859     -3253358366578187031718145420165120.000000
0.234093   -15.362803   -563244483550165231599523725312.000000    9999695411961086983337813213184.000000    0.632205   0.099527     -2406075172621495333522063228928.000000
0.255955   -15.141654   -872280331484872390056345600.000000    15473893028406956191675056128.000000    0.848141   0.131470     -3407946863385474123807326208.000000
0.279859   -14.902791   -2371280843503165570547712.000000    42016044173010168547639296.000000    1.124318   0.174793     -8473136782991619346399232.000000
0.305995   -14.651570   -11024329139345921409024.000000    195033212352503465639936.000000    1.361519   0.220858     -36027811782120353824768.000000
0.334572   -14.350861   -74913321577904635904.000000    1321723853087386632192.000000    1.859805   0.289427     -223907818001620303872.000000
0.365818   -14.048569   -837263476481598848.000000    14719545880401715200.000000    2.359090   0.397649     -2288742006321000448.000000
0.399982   -13.703766   -13224539772010194.000000    231271826740115360.000000    3.043058   0.478953     -33062809189346328.000000
0.437337   -13.380702   -336493114324067.875000    5852302571943956.000000    3.573994   0.570868     -769413593957654.125000
0.478180   -13.007329   -11193473334218.191406    193098330511358.937500    4.187051   0.739170     -23408470190834.222656
0.522838   -12.625426   -521639043566.723450    8900897260581.177734    4.815244   0.846550     -997706365316.718872
0.571667   -12.255981   -34330248524.853977    579595345550.733887    5.225468   0.932969     -60052914580.737076
0.625055   -11.810145   -2638232335.138700    43692234744.145096    5.719971   1.149832     -4220798986.823731
0.683430   -11.429810   -295985779.345549    4828935497.095694    5.856809   1.181692     -433088798.842066
0.747256   -10.995077   -38685522.935199    617702990.913201    6.042060   1.347539     -51770094.848874
0.817043   -10.569770   -6369035.343634    99372869.705623    6.073538   1.432801     -7795213.963390
0.893347   -10.147150   -1275324.803380    19385945.556699    5.947583   1.519432     -1427568.454320
0.976778   -9.721813   -301989.706836    4454008.887897    5.692501   1.605300     -309159.247022
1.068000   -9.312933   -84952.954521    1216676.416650    5.468362   1.655743     -79535.212723
1.167742   -8.913743   -27584.769770    382886.543992    5.168701   1.702220     -23614.679962
1.276799   -8.526475   -10186.006307    136828.213093    4.843932   1.734195     -7971.091629
1.396040   -8.145316   -4180.752738    54032.353137    4.372146   1.754022     -2988.887488
1.526418   -7.790244   -1925.092767    24057.212705    4.026191   1.756078     -1256.079635
1.668972   -7.456167   -973.060482    11751.369577    3.648632   1.736617     -578.562416
1.824839   -7.135246   -530.533749    6181.152661    3.254495   1.713635     -286.819046
1.995262   -6.829126   -309.545709    3475.037282    2.859585   1.679722     -151.717687
