Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
============================================
0.025119   -14.087019   -51774824277480885018635462936868944867112749272150245728479375761256092748836985963559843551446537476283076429780501616430787637019855262618517661562222593506285676395087259665585969841834823809128896090658711144538918601063876149079397233590272.000000    740735774177231357570501536273890248160613790055043257507079459619810951434312613726261829476966298911616997587928149342843180786813494937599976565929281282592180791669715957663173200326678152940177322488306823094526691024015938246890988708560896.000000    0.046489   0.002366     -2061192879901161785560150679656463882054081382702206593725051974652578779936548665577192101334681034253818450189111514664353854043788178137467629729580305473261966341031446848520755210428639071186291109085645157145695771112714793723878103050092544.000000
0.027465   -14.067465   -39953889445318200867279617237682028973151036116197352782486333089309101412361295157365647442885975785087834725957262712231442703010385412910530650424946924303902294165170592122796891862829639555096392207855239528232932868096.000000    571610103942184458200364580254560545995487522441405918505356154852579614931872685533560793319885142527155859773549471689497769254629511869054317199638144844088976689290539992269008941819803130530089859574151297478483179995136.000000    0.060068   0.001832     -1454733879696248481388223004301336815720938938295831901117205016651186662609112679043778025580802966332090678667185935389337690938280021531809543788050608786659805761961509484032577577286688531857993717851277171233674898702336.000000
0.030030   -14.042449   -1736748278499514470684995586427703214121610737353986170643992199417448230712464458653223309118656558471593386570274987520417342872481559509064111072339582754591493681136429558450734363131055990163208404992.000000    24846902365510029225831783248405327716372829283053212232837367685551531592449555560339471017844613836845163249340419690711207824464983116982762638602962270202071476123309128834565672695652384631274145316864.000000    0.080133   0.001634     -57834349699722082516038250859968637510697354429065906929310928154027702604524514638047282991312165888441344217237625966688421573604750083698362250645100495407838545420960258385910013479455352346772471021568.000000
0.032834   -14.018825   -3810675677723608555827833366048746272030265689135500109300319289988070942020461059882022599209098945494887508894333255744830579363406790897769451627644641704455149013937658016868243341312.000000    54516684412999563135996853944989869612642024560997023439402124138022158973357177974676153179203468646765364594748755155882541766496720296125592750215865995403869516674204196493695872139264.000000    0.107180   0.001309     -116058100272374575426770143237641449979766715182284510327231643668044797735644536623648005005081570608002307472450227984143843129891342043055073941895830000302831977981517840560837426675712.000000
0.035901   -13.989976   -247768296342305458060810634560907059647975241471487845930904495416715434412711131868994204715305593355565103412482609554227303085452975866045344532190415882780623765504000.000000    3544532979007148633819308843520915414015467629392790760050110654780446916796492962384809937570328468265709158556145053426087147258901126909834376225964665257507693831127040.000000    0.154205   0.001157     -6901503201971682690628348040532781496922605326518735674888925105209469940989674247258095965304788288095852028056494704052259615482197217724425510828961109982937633343406080.000000
0.039253   -13.960644   -411279796317816817050938015438744176227787831571271033144135842562358358974131873827272435941923245503484326898342657653838671567161081573956731131045871616.000000    5883445527807593272634531068131049767434495491507637681256505271847247727745874737189894209361825676892752670490664854270011034246844733200153515697043931136.000000    0.202551   0.000975     -10477551996324416769506738808609528632931104288370050288303239932788913672358982059618984340138097176974753156428921291090363395906407819848653871625856352256.000000
0.042919   -13.929048   -12631240856744099627700033409916154412559182478930049592950777663451279439103142175995231597021783900967626035636394537672881568778652529721344.000000    180683825457301311253951643813462443577843318572247929054479091195879763623448074789788882121429103577287710284634752368617164336715986076958720.000000    0.238249   0.000821     -294301825032259676219880409332792708764360928598914007114245340192475855287004972849922259303714313191082982585416058020462512596637178549764096.000000
0.046928   -13.893492   -5414889847673647963102399449310588734476036211120882402341301805654143096343584175946753739909494580140890247353374851649312391168.000000    77451987408468539830248038633376770926704817856753631600319913749162736577116366745022219541996990169508545099384966142170599784448.000000    0.282530   0.000714     -115388108701008022002778507056517647084267723794252256090333060884281954413250696159052036227946698111862976838278923024277872574464.000000
0.051310   -13.857019   -27698227129488315614861364913199153455821285957585662815425865668476057410843137787808853346241868168347409828292853760.000000    396148018613039044427382063446150218796478847812220181402439215001827941395065665945434028508901371940767186698054402048.000000    0.321845   0.000598     -539818657242395562530885905152146642923306645462684053143305008860340837350773638084834430882438527109747558471809630208.000000
0.056102   -13.812416   -1199879566261199533426891710944167918585158064244187102179977923145627507065407096549335560565517847743168512.000000    17158504707084374197646732124203671952434044779551514241092265032581467123923259882476597592416241229238370304.000000    0.389862   0.000552     -21387403627246827812921217546550103306155770587949422527783521639218656114038268630298098370656309767026245632.000000
0.061342   -13.774980   -480027411978491716432289035720748622056397906885150322370552899116205459817153814123743022866759680.000000    6864109506756257147639183477340830553849023711380372235779838247173154476690135034694503167669829632.000000    0.362469   0.000425     -7825479110076125168376839097663496625524839190819659393710184561913950059915261388939459666798182400.000000
0.067070   -13.717719   -955556145535915184806653437243034375910961012838210885500908036354203394554013932868075520.000000    13659690611346539717035190311707173585309284966083047294726501150713383987247334182740819968.000000    0.473142   0.000430     -14247071298420794971198660491075637089144344985593429277558992633294547341248741496737234944.000000
0.073334   -13.668641   -12666956547840838376394790934224737207904199030022601143766986040795614966733340672.000000    181063464077561394806383160266287238389491444939197462399434916335450795357893558272.000000    0.422612   0.000372     -172729357792375235199535272952751686051768707781463237414396493519511054526856560640.000000
0.080183   -13.605214   -699710578401674340451473984772629361971385122847786532188778258407794671616.000000    9998399525036052898685830143012426287129048501810030414586991715879846150144.000000    0.476270   0.000403     -8726433974205497318462186159442222163122582447637693139662741717665194180608.000000
0.087671   -13.547449   -183899012484374419819167889990472214671645549444253898426743242358784.000000    2627595863259388059486388539066966100371008972562598652241339775713280.000000    0.421538   0.000457     -2097597971113203993070583384934288590382320302365153471261082268991488.000000
0.095859   -13.470670   -152936884132932389526788981391503112382970289791371694498119680.000000    2184663478828817173279066899257351500002501669210631306836180992.000000    0.413553   0.000749     -1595436725016535546659944901658092104382601637281777245109616640.000000
0.104811   -13.400007   -477252409230856287264573878871186286243084824846358544384.000000    6814799373092834327440693555669142428465946719061350023168.000000    0.422228   0.001250     -4553443647242918461524333080462822414627127816694924312576.000000
0.114600   -13.308531   -3885076535997038131826991907592645969581550260453376.000000    55457192437982746094210071735979759441272560364290048.000000    0.412066   0.002380     -33901265115307844262582845275708779368389990946963456.000000
0.125302   -13.227057   -99769837129702524896109959917133458085194498048.000000    1423619526018660658985536263986733943679579324416.000000    0.399184   0.003981     -796232828676262608052774069413817300176053731328.000000
0.137004   -13.132613   -6078558674465264470791347236916521292791808.000000    86727374902166400512967958239817615007547392.000000    0.363002   0.006464     -44367598207744818800881183308610561881669632.000000
0.149799   -13.022814   -811768291043779982200213101118629085184.000000    11574290382907791244572832912733565353984.000000    0.382788   0.012426     -5419034039142205747544972241049401425920.000000
0.163789   -12.924030   -264729668355777258302658772090224640.000000    3775796016508013463081018446166622208.000000    0.332525   0.016652     -1616281125153625118485153018514767872.000000
0.179086   -12.786911   -145578886803879908337194555670528.000000    2075638502228062075189873040424960.000000    0.364803   0.027862     -812900086288735833626219452039168.000000
0.195811   -12.634518   -149996141980173092053244182528.000000    2136661785738500836992495910912.000000    0.443732   0.043418     -766025724238246985418049323008.000000
0.214098   -12.495552   -316534195527313572013015040.000000    4506440084452204198443876352.000000    0.493121   0.060611     -1478455949527213241121374208.000000
0.234093   -12.342851   -1127110460234304625573888.000000    16041021979598423867785216.000000    0.544355   0.083081     -4814805247764511733055488.000000
0.255955   -12.156620   -6020173324894226874368.000000    85589032120750857781248.000000    0.686944   0.110589     -23520455591020042649600.000000
0.279859   -11.980553   -55475251964312518656.000000    787937057104844161024.000000    0.792514   0.140045     -198225950018693758976.000000
0.305995   -11.761275   -698279884784720000.000000    9900543979123576832.000000    1.074443   0.181932     -2281997928606582272.000000
0.334572   -11.523222   -12821042285083002.000000    181284132966343136.000000    1.385867   0.248338     -38320709082083344.000000
0.365818   -11.295623   -362057591958242.000000    5105382105042451.000000    1.660682   0.295881     -989720013709977.000000
0.399982   -11.019251   -12916723035116.177734    181352661489302.250000    2.115199   0.368567     -32293233369466.511719
0.437337   -10.770666   -692132289250.056641    9675719134479.904297    2.433132   0.438678     -1582605912241.303711
0.478180   -10.469379   -44601090906.632881    619047086910.681641    3.015524   0.535213     -93272505820.970505
0.522838   -10.159609   -3758961694.293217    51678360455.105766    3.523669   0.621968     -7189530855.837509
0.571667   -9.838439   -401882951.781661    5458036331.212474    3.970353   0.725447     -703002251.064836
0.625055   -9.511133   -53923464.526089    723401692.197297    4.444688   0.814146     -86269909.696962
0.683430   -9.156092   -8535978.088050    112147973.359877    4.710494   0.949675     -12489899.624997
0.747256   -8.825194   -1710661.575768    22109602.395005    4.922467   1.043810     -2289246.043526
0.817043   -8.505818   -412592.607613    5237088.065957    4.987168   1.098620     -504972.341225
0.893347   -8.133906   -107825.950230    1327326.877348    4.941658   1.205529     -120689.676579
0.976778   -7.794965   -33807.583563    404278.936039    4.742903   1.273029     -34603.343634
1.068000   -7.453795   -11963.407823    138816.420140    4.540628   1.325940     -11194.708976
1.167742   -7.149622   -4901.568810    55342.628452    4.279342   1.342838     -4191.352849
1.276799   -6.819136   -2142.017140    23335.405439    3.964105   1.385872     -1672.305838
1.396040   -6.530630   -1057.999154    11165.921048    3.617205   1.394193     -753.179199
1.526418   -6.229351   -553.803272    5628.416765    3.249387   1.399467     -358.731313
1.668972   -5.961322   -317.882890    3132.132875    2.948782   1.389701     -186.894459
1.824839   -5.705763   -194.005257    1850.172861    2.625301   1.372648     -103.186923
1.995262   -5.466139   -125.170811    1153.860378    2.299997   1.341097     -59.994453
