# time       return_probability   rate_function_DMRG     rate_function_Exact
0		0.9999999999999882	2.942091015256699e-17	1.471045507628332e-17
0.02		0.8869216626950754	0.0002999965442867819	0.0003004345586005369
0.04		0.618816286068203	0.001199867104595056	0.001201619379339694
0.06		0.3396970009411764	0.002699253081014287	0.002703196218047022
0.08		0.1467506165702541	0.004797551546954695	0.004804562398329048
0.1		0.04990855588268746	0.007493907075868623	0.007504862386099896
0.12		0.01336815306501031	0.01078720009412274	0.01080297595231272
0.14		0.002821708634439337	0.01467603169694323	0.01469750288464813
0.16		0.0004696691919443284	0.01915870489500917	0.01918674420117931
0.18		6.169665091335115e-05	0.02423320227174686	0.02426867981407026
0.2		6.402231154287057e-06	0.02989716002623595	0.0299409425899655
0.22		5.253845599866778e-07	0.03614783836821438	0.03620078875680659
0.24		3.413866268070145e-08	0.04298208822993241	0.04304506461538074
0.26		1.758990613639359e-09	0.05039631426849153	0.050470169529133
0.28		7.198425790832114e-11	0.05838643415244986	0.05847201518895377
0.3		2.344066994836649e-12	0.06694783415801817	0.06704598118223366
0.32		6.086436948394382e-14	0.07607532114339448	0.07618686693902731
0.34		1.26307343453574e-15	0.08576307102572643	0.0858888401843811
0.36		2.100377307649569e-17	0.09600457395499715	0.09614538209650222
0.38		2.806915465103277e-19	0.1067925764642645	0.1069492294572339
0.4		3.024296679824754e-21	0.1181190209774058	0.1182923141859342
0.42		2.636530554068178e-23	0.1299749831751678	0.1301657007717625
0.44		1.867095810631554e-25	0.1423506078591204	0.1425595222636363
0.46		1.078725083560404e-27	0.1552350441130028	0.1554629156421864
0.48		5.108983659811684e-30	0.1686163807444806	0.1688639575834817
0.5		1.993894368297736e-32	0.1824815832011212	0.1827496018285722
0.52		6.448869838433525e-35	0.1968164333954601	0.1971056195928337
0.54		1.739258344433477e-37	0.2116054741431255	0.2119165446797261
0.5600000000000001		3.937789948631561e-40	0.2268319602014338	0.2271656251975324
0.58		7.538564154713872e-43	0.2424778181631689	0.2428347840050619
0.6		1.229837586156366e-45	0.258523617669604	0.2589045902203086
0.62		1.724025311366461e-48	0.2749485565245335	0.2753542442989911
0.64		2.095212157618786e-51	0.2917304623147411	0.2921615793091756
0.66		2.228368672066112e-54	0.3088458131027511	0.3093030810730185
0.68		2.09475881946711e-57	0.3262697796897157	0.3267539297948575
0.7000000000000001		1.758724520299072e-60	0.3439762918442335	0.3444880656242348
0.72		1.333235344323979e-63	0.3619381307015769	0.3624782802927261
0.74		9.229284780445461e-67	0.3801270491841612	0.3806963364986387
0.76		5.902569810946469e-70	0.3985139217308085	0.3991131160847182
0.78		3.529450698040425e-73	0.4170689238483721	0.4176987972616243
0.8		1.997248830074329e-76	0.4357617410473397	0.4364230601865941
0.8200000000000001		1.082745656046268e-79	0.454561805643472	0.4552553191377756
0.84		5.692441352151592e-83	0.4734385587556386	0.4741649783667973
0.86		2.937692855703982e-86	0.4923617336679177	0.4931217075100724
0.88		1.505930573585231e-89	0.51130165562008	0.5120957312444973
0.9		7.756977784717544e-93	0.5302295521271073	0.5310581260420923
0.92		4.05934692888391e-96	0.54911786705427	0.5416984575667415
0.9400000000000001		2.379908342909174e-99	0.5677221555771286	0.5111484819249856
0.96		1.586566308868158e-96	0.5514664920014173	0.4818791412377406
0.98		8.260623694580428e-92	0.5243158211573786	0.4537675302530726
1		1.780087850054178e-87	0.499370600933582	0.4267795562362428
1.02		2.030618998052155e-83	0.4760155551169587	0.4008831977529564
1.04		1.326482703292715e-79	0.4540542287284404	0.3760483400212332
1.06		4.99619013022517e-76	0.4334694785487951	0.3522466246063666
1.08		1.822517387405827e-72	0.4129647699257535	0.329451312325605
1.1		1.00996586902172e-68	0.3914146744659018	0.3076371579368546
1.12		3.637553967989844e-65	0.3709417989391616	0.2867802953032543
1.14		8.30859835397924e-62	0.3516074621019694	0.2668581318660878
1.16		1.284685319163702e-58	0.3332485539827693	0.2478492513904717
1.18		1.401968312110867e-55	0.315760757320584	0.229733324066125
1.2		1.109871317674838e-52	0.299075451892773	0.2124910231490528
1.22		6.48931200745253e-50	0.2831477453317556	0.1961039474202379
1.24		2.829635126707503e-47	0.2679533789946733	0.1805545488163017
1.26		9.226591310605068e-45	0.2534855987747182	0.1658260646560811
1.28		2.246214764812199e-42	0.2397483185824612	0.1519024539477309
1.3		4.072214798912231e-40	0.2267480417292021	0.1387683373145083
1.32		5.489375010637759e-38	0.2144885478153665	0.1264089401249848
1.34		5.503679229397915e-36	0.2029691163209886	0.1148100384559796
1.36		4.112087078643049e-34	0.1921849061428903	0.1039579075548927
1.38		2.296722063190028e-32	0.1821281001483521	0.09383927250308155
1.4		9.626909612817512e-31	0.1727889390524721	0.08444126081412053
1.42		3.041478781973949e-29	0.1641565596456117	0.07575135673083731
1.44		7.275964279725571e-28	0.156219515631295	0.06775735701347163
1.46		1.324142137972523e-26	0.1489661190278209	0.060447328038648
1.48		1.84185335362633e-25	0.14238463750692	0.05380956405557327
1.5		1.967349455463773e-24	0.1364633876228063	0.04783254647238633
1.52		1.621163674139852e-23	0.1311907823252873	0.04250490407228012
1.54		1.035350738871723e-22	0.1265553294960524	0.03781537408628099
1.56		5.14814073536848e-22	0.1225455910465903	0.03375276407768883
1.58		2.002137569330094e-21	0.1191501788959842	0.03030591462246771
1.6		6.117752192902157e-21	0.1163577305313981	0.02746366280053792
1.62		1.475433965031283e-20	0.1141568742494523	0.02521480654513077
1.64		2.821335300510004e-20	0.1125362289404565	0.02354806993121339
1.66		4.297131301653606e-20	0.1114843854974202	0.02245206951946871
