0		1.000000000000003	-1.804112415015874e-16
0.05		0.9550452959611223	0.002874781831275412
0.1		0.8330524429432168	0.01141616763015245
0.15		0.6663293901166674	0.02537319693445298
0.2		0.4921114565638904	0.04431562815088385
0.25		0.3389492259377399	0.06761905992588117
0.3		0.2206233902151072	0.09445613423728937
0.35		0.1379443351366759	0.1238065652359207
0.4		0.08441443668538665	0.1545010525770636
0.45		0.05156378863296996	0.1853084764706127
0.5		0.03203221454864314	0.2150633236202879
0.55		0.0205487171095773	0.2428097979841489
0.6000000000000001		0.01374857714820457	0.2679262462721607
0.65		0.009617797466513816	0.2902587496314524
0.7000000000000001		0.006969995164082033	0.3103837967518049
0.75		0.005181636689607461	0.328914644335746
0.8		0.004214739237478803	0.3418229721755557
0.8500000000000001		0.004253670994238362	0.341248306595281
0.9		0.004931789053045114	0.3320033416045238
0.9500000000000001		0.006077646258053583	0.3189461116604559
1		0.008382391961643717	0.2988513730166998
1.05		0.01250850383758176	0.2738341599357033
1.1		0.01849448417637121	0.2493926714989233
1.15		0.02615359542109827	0.2277355378574863
1.2		0.03534959227768247	0.2089042762860275
1.25		0.04600576536012659	0.1924367847769304
1.3		0.05802712503572045	0.1779277940456876
1.35		0.07121677560588204	0.1651266797421435
1.4		0.0852166831611431	0.1539098782853112
1.45		0.09943485551337768	0.1442657854811145
1.5		0.1129501280590085	0.1363005563938462
1.55		0.1245878773655929	0.1301714981108106
1.6		0.1333435628687328	0.1259266438731071
1.65		0.1388782816232647	0.1233848375781886
1.7		0.1415401614325484	0.1221982359869686
1.75		0.1417970605419515	0.1220848996690244
1.8		0.1396424704157181	0.1230418690989545
1.85		0.1346038057185048	0.1253387242430077
1.9		0.1263572460448999	0.1292901311126387
1.95		0.1154363142924429	0.1349397682812409
2		0.1035274057705533	0.1417449319546098
2.05		0.09302731006402166	0.1484288857709474
2.1		0.08574988040156005	0.1535200367294409
2.15		0.08146566717668326	0.1567233505704199
2.2		0.07795330128973908	0.1594778333124627
2.25		0.07279208401003509	0.1637592541135993
2.3		0.06488752726128129	0.1709437411060875
2.35		0.0546184414395179	0.1817114811222021
2.4		0.04316115524814221	0.1964258982694596
2.45		0.03186580843506098	0.2153888549943573
2.5		0.02212511838374519	0.2381901085890444
2.55		0.01558272883569975	0.2600995064974967
2.6		0.01340042549583963	0.2695293011942833
2.65		0.01390997004400653	0.2671968391629516
2.7		0.01445024405841387	0.2648152484194186
2.75		0.01404774919999874	0.2665808184577503
2.8		0.0128010611454121	0.2723892005942141
2.85		0.01101245074209574	0.2817955475398931
2.9		0.008927702297610383	0.2949122636688023
2.95		0.007034201178047077	0.3098106965335322
3		0.006555566853509003	0.3142150430623434
3.05		0.00836090224224907	0.2990118083746793
3.1		0.01147217246488025	0.2792394351055213
3.15		0.01482602192036418	0.2632107127650246
3.2		0.01789121091715039	0.2514653560584675
3.25		0.02042990952490296	0.2431722061689768
3.3		0.02236404260186296	0.2375188031805734
3.35		0.02370996474575949	0.2338662416124527
3.4		0.024635080380151	0.2314739887592486
3.45		0.02583504670728479	0.2285014568335834
3.5		0.02904923796094783	0.2211726892505889
3.55		0.03631562926246632	0.2072191920112656
3.6		0.04785337468194349	0.1899758523313514
3.65		0.06181360194618768	0.1739769901574676
3.7		0.07566071923425055	0.1613435096054016
3.75		0.08714252291763527	0.1525131441405529
3.8		0.09474871837659377	0.1472829350924679
3.85		0.09795533928122449	0.1452027266127738
3.9		0.09729624416392349	0.1456246806944703
3.95		0.09401616813196409	0.1477680318811753
4		0.08914958006745673	0.1510899778180238
4.05		0.0826267299592274	0.1558388777218856
4.100000000000001		0.07341843329032226	0.163223765009074
4.15		0.06063755871814229	0.1751775498165158
4.2		0.04443106185649399	0.1946135289238403
4.25		0.02602243184242072	0.2280497718598025
4.3		0.007225496618264922	0.3081337069533642
4.350000000000001		0.01006068562392495	0.2874449976975764
4.4		0.02410204140533391	0.2328411710285832
4.45		0.03362550702657893	0.2120293976447783
4.5		0.03805794766004345	0.2042903338982157
4.55		0.03776891532555522	0.2047668037845775
4.600000000000001		0.03407709821983821	0.2111956079236042
4.65		0.02895994866049782	0.2213650927649412
4.7		0.02442215919310543	0.2320165246976391
4.75		0.02149382397882256	0.2399993526196005
4.800000000000001		0.01962619568677412	0.2456806306534386
4.850000000000001		0.01761783511607273	0.2524277206982345
4.9		0.01488629973791907	0.2629571231055597
4.95		0.01172289083301866	0.2778882416963116
5		0.009011122919622227	0.2943309740474302
