0.000000  0.000002   0.000001
0.020000  0.000002   0.000001
0.040000  0.000002   0.000001
0.060000  0.000002   0.000001
0.080000  0.000002   0.000001
0.120000  0.000002   0.000001
0.140000  0.000002   0.000001
0.160000  0.000003   0.000001
0.180000  0.000002   0.000001
0.200000  0.000002   0.000001
0.220000  0.000003   0.000001
0.240000  0.000002   0.000001
0.260000  0.000003   0.000001
0.280000  0.000002   0.000001
0.300000  0.000003   0.000001
0.320000  0.000003   0.000001
0.340000  0.000003   0.000001
0.360000  0.000003   0.000001
0.380000  0.000003   0.000002
0.400000  0.000003   0.000002
0.420000  0.000003   0.000003
0.440000  0.000003   0.000003
0.460000  0.000003   0.000004
0.480000  0.000003   0.000005
0.500000  0.000003   0.000006
0.520000  0.000003   0.000007
0.540000  0.000003   0.000009
0.560000  0.000003   0.000011
0.580000  0.000003   0.000013
0.600000  0.000003   0.000001
0.620000  0.000003   0.000001
0.640000  0.000004   0.000001
0.660000  0.000003   0.000001
0.680000  0.000003   0.000000
0.700000  0.000004   0.000001
0.720000  0.000004   0.000000
0.740000  0.000004   0.000000
0.760000  0.000004   0.000000
0.780000  0.000004   0.000000
0.800000  0.000004   0.000000
0.820000  0.000004   0.000000
0.840000  0.000004   0.000000
0.860000  0.000004   0.000000
0.880000  0.000004   0.000000
0.920000  0.000005   0.000000
0.940000  0.000005   0.000000
0.960000  0.000005   0.000000
0.980000  0.000005   0.000000
1.000000  0.000006   0.000001
1.020000  0.000005   0.000000
1.040000  0.000006   0.000001
1.060000  0.000006   0.000001
1.080000  0.000006   0.000001
1.120000  0.000007   0.000001
1.140000  0.000007   0.000001
1.160000  0.000007   0.000001
1.180000  0.000008   0.000001
1.200000  0.000008   0.000001
1.220000  0.000008   0.000001
1.240000  0.000008   0.000001
1.260000  0.000009   0.000001
1.280000  0.000009   0.000001
1.300000  0.000009   0.000001
1.320000  0.000010   0.000002
1.340000  0.000011   0.000002
1.360000  0.000012   0.000002
1.380000  0.000012   0.000002
1.400000  0.000013   0.000002
1.420000  0.029264   0.000119264
1.440000  0.049943   0.000123943
1.460000  0.068597   0.00028597
1.480000  0.083219   0.0033219
1.500000  0.095787   0.0137807
1.520000  0.114240   0.029629
1.540000  0.123263   0.033780
1.560000  0.131489   0.038133
1.580000  0.139045   0.042738
1.600000  0.146032   0.047637
1.620000  0.152535   0.052864
1.640000  0.158626   0.058449
1.660000  0.165070   0.065449
1.680000  0.170070   0.075449
1.700000  0.179514   0.088519
1.720000  0.184625   0.099069
1.740000  0.189198   0.107891
1.760000  0.193503   0.116109
1.780000  0.197624   0.123768
1.800000  0.201608   0.131039
1.820000  0.205484   0.137972
1.840000  0.209274   0.144597
1.860000  0.212991   0.150955
1.880000  0.216644   0.157113
1.900000  0.220241   0.163196
1.920000  0.223785   0.169068
1.940000  0.227278   0.174702
1.960000  0.230722   0.180095
1.980000  0.234118   0.185369
2.000000  0.237466   0.190422
2.020000  0.240770   0.195416
2.040000  0.244037   0.200439
2.060000  0.247281   0.205489
2.080000  0.250550   0.210564
2.100000  0.2539215  0.216564 
2.120000  0.257293   0.220528
2.140000  0.260414   0.225262
2.160000  0.263441   0.229590
2.180000  0.266206   0.234543
2.200000  0.269054   0.239137
2.220000  0.271767   0.243778
2.240000  0.273557   0.245806
2.260000  0.276119   0.250161
2.280000  0.278681   0.254516
2.300000  0.280233   0.256686
2.320000  0.282779   0.260899
2.340000  0.285361   0.264066
2.360000  0.287880   0.266696
2.380000  0.290364   0.270774
2.400000  0.292809   0.274576
2.420000  0.295206   0.276935
2.440000  0.297576   0.280688
2.460000  0.301943   0.282508
2.480000  0.304748   0.287079
2.500000  0.308465   0.289859
2.520000  0.309690   0.292984
2.540000  0.310029   0.295968
2.560000  0.314524   0.298906
2.580000  0.319099   0.301654
2.600000  0.322591   0.304455
2.620000  0.336179   0.307031
2.640000  0.341597   0.307637
2.660000  0.344815   0.310370
2.680000  0.348953   0.311919
2.700000  0.351506   0.314440
2.720000  0.355059   0.316282
2.740000  0.357570   0.319328
2.760000  0.359491   0.322463
2.780000  0.376991   0.324621
2.800000  0.362732   0.326388
2.820000  0.364659   0.327996
2.840000  0.365074   0.326606
2.860000  0.365985   0.328866
2.880000  0.367126   0.329243
2.900000  0.396697   0.331491
2.920000  0.400651   0.333182
2.940000  0.400749   0.337209
2.960000  0.395958   0.340275
2.980000  0.398768   0.342922
3.000000  0.400650   0.342162


