0.000000  0.000006   0.000003
0.020000  0.000006   0.000003
0.040000  0.000006   0.000003
0.060000  0.000006   0.000003
0.080000  0.000006   0.000003
0.100000  0.000006   0.000003
0.120000  0.000006   0.000003
0.140000  0.000006   0.000003
0.160000  0.000006   0.000003
0.180000  0.000006   0.000003
0.200000  0.000006   0.000003
0.220000  0.000006   0.000003
0.240000  0.000006   0.000003
0.260000  0.000006   0.000003
0.280000  0.000006   0.000003
0.300000  0.000006   0.000003
0.320000  0.000006   0.000003
0.340000  0.000006   0.000003
0.360000  0.000006   0.000003
0.380000  0.000006   0.000003
0.400000  0.000006   0.000003
0.420000  0.000006   0.000003
0.440000  0.000006   0.000003
0.460000  0.000006   0.000003
0.480000  0.000006   0.000003
0.500000  0.000006   0.000003
0.520000  0.000006   0.000003
0.540000  0.000006   0.000003
0.560000  0.000006   0.000003
0.580000  0.000006   0.000003
0.600000  0.000006   0.000003
0.620000  0.000006   0.000003
0.640000  0.000006   0.000003
0.660000  0.000006   0.000003
0.680000  0.000006   0.000003
0.700000  0.000006   0.000003
0.720000  0.000006   0.000003
0.740000  0.000006   0.000003
0.760000  0.000006   0.000003
0.780000  0.000006   0.000003
0.800000  0.000006   0.000003
0.820000  0.000006   0.000003
0.840000  0.000006   0.000003
0.860000  0.000006   0.000003
0.880000  0.000006   0.000003
0.900000  0.000006   0.000003
0.920000  0.000006   0.000003
0.940000  0.000006   0.000003
0.960000  0.000006   0.000003
0.980000  0.000006   0.000003 
1.000000  0.000006   0.000003
1.020000  0.000007   0.000003
1.040000  0.000007   0.000003
1.060000  0.000007   0.000004
1.080000  0.000007   0.000004
1.100000  0.000008   0.000004
1.120000  0.000008   0.000005
1.140000  0.000009   0.000005
1.160000  0.000009   0.000005
1.200000  0.000010   0.000007
1.220000  0.000011   0.000007
1.240000  0.000011   0.000007
1.260000  0.000012   0.000009
1.280000  0.000013   0.000010
1.300000  0.000013   0.000010
1.320000  0.000015   0.000012
1.340000  0.000016   0.000013
1.360000  0.000017   0.000015
1.380000  0.000019   0.000017
1.420000  0.000023   0.000021
1.460000  0.000030   0.000029
1.500000  0.000040   0.000039
1.520000  0.000047   0.000047
1.540000  0.000058   0.000058
1.560000  0.000075   0.000075
1.580000  0.000106   0.000106
1.600000  0.000177   0.000177
1.620000  0.000511   0.000511
1.640000  0.024879   0.024879
1.660000  0.045114   0.045114
1.680000  0.059398   0.059398
1.700000  0.071402   0.071402
1.720000  0.082111   0.082111
1.740000  0.091951   0.091951
1.760000  0.101146   0.101146
1.780000  0.109829   0.109828
1.800000  0.118084   0.118084
1.820000  0.125972   0.125971
1.840000  0.133532   0.133530
1.860000  0.140796   0.140794
1.880000  0.147790   0.147788
1.900000  0.154532   0.154530
1.920000  0.161041   0.161039
1.940000  0.167330   0.167327
1.960000  0.173413   0.173411
1.980000  0.179301   0.179298
2.000000  0.185004   0.185001
2.020000  0.190532   0.190529
2.040000  0.195893   0.195891
2.060000  0.201096   0.201094
2.080000  0.206147   0.206145
2.100000  0.211055   0.211053
2.120000  0.215824   0.215822
2.140000  0.220462   0.220460
2.160000  0.224973   0.224971
2.180000  0.229364   0.229362
2.200000  0.233638   0.233637
2.220000  0.237801   0.237800
2.240000  0.241858   0.241857
2.260000  0.245812   0.245811
2.280000  0.249667   0.249666
2.300000  0.253427   0.253426
2.320000  0.257096   0.257095
2.360000  0.264172   0.264172
2.380000  0.267586   0.267586
2.400000  0.270921   0.270921
2.420000  0.274180   0.274179
2.440000  0.277365   0.277364
2.460000  0.280478   0.280478
2.480000  0.283523   0.283523
2.500000  0.286501   0.286501
2.520000  0.289415   0.289414
2.540000  0.292266   0.292266
2.560000  0.295057   0.295056
2.580000  0.297789   0.297789
2.600000  0.300464   0.290073
