#T	β	c	e	chiz	chic	s
0.0278552	35.9	0.0197061	-0.440992	0.115299	0.0957317	0.0169
0.0277778	36	0.0196602	-0.440993	0.115247	0.0956376	0.0168453
0.0277008	36.1	0.0196147	-0.440995	0.115194	0.0955433	0.0167909
0.0276243	36.2	0.0195695	-0.440996	0.115141	0.0954489	0.0167367
0.0275482	36.3	0.0195247	-0.440998	0.115087	0.0953544	0.0166829
0.0274725	36.4	0.0194802	-0.440999	0.115033	0.0952597	0.0166293
0.0273973	36.5	0.0194361	-0.441001	0.114978	0.0951648	0.016576
0.0273224	36.6	0.0193923	-0.441002	0.114922	0.0950698	0.0165229
0.027248	36.7	0.0193489	-0.441003	0.114866	0.0949746	0.0164702
0.0271739	36.8	0.0193058	-0.441005	0.114809	0.0948792	0.0164176
0.0271003	36.9	0.019263	-0.441006	0.114752	0.0947837	0.0163654
0.027027	37	0.0192205	-0.441008	0.114694	0.094688	0.0163134
0.0269542	37.1	0.0191784	-0.441009	0.114636	0.0945922	0.0162616
0.0268817	37.2	0.0191366	-0.44101	0.114577	0.0944962	0.0162102
0.0268097	37.3	0.0190952	-0.441012	0.114517	0.0944	0.0161589
0.026738	37.4	0.019054	-0.441013	0.114457	0.0943037	0.0161079
0.0266667	37.5	0.0190132	-0.441015	0.114396	0.0942072	0.0160572
0.0265957	37.6	0.0189727	-0.441016	0.114335	0.0941105	0.0160067
0.0265252	37.7	0.0189325	-0.441017	0.114273	0.0940136	0.0159564
0.026455	37.8	0.0188926	-0.441019	0.11421	0.0939166	0.0159064
0.0263852	37.9	0.018853	-0.44102	0.114147	0.0938194	0.0158566
0.0263158	38	0.0188138	-0.441021	0.114083	0.093722	0.0158071
0.0262467	38.1	0.0187748	-0.441022	0.114019	0.0936245	0.0157578
0.026178	38.2	0.0187361	-0.441024	0.113954	0.0935268	0.0157087
0.0261097	38.3	0.0186978	-0.441025	0.113888	0.0934289	0.0156599
0.0260417	38.4	0.0186597	-0.441026	0.113822	0.0933308	0.0156113
0.025974	38.5	0.0186219	-0.441028	0.113755	0.0932326	0.0155629
0.0259067	38.6	0.0185844	-0.441029	0.113688	0.0931342	0.0155147
0.0258398	38.7	0.0185472	-0.44103	0.11362	0.0930356	0.0154668
0.0257732	38.8	0.0185103	-0.441031	0.113552	0.0929368	0.0154191
0.0257069	38.9	0.0184737	-0.441033	0.113483	0.0928378	0.0153716
0.025641	39	0.0184374	-0.441034	0.113413	0.0927387	0.0153243
0.0255754	39.1	0.0184013	-0.441035	0.113343	0.0926394	0.0152772
0.0255102	39.2	0.0183655	-0.441036	0.113272	0.0925399	0.0152304
0.0254453	39.3	0.01833	-0.441037	0.1132	0.0924402	0.0151837
0.0253807	39.4	0.0182948	-0.441038	0.113128	0.0923403	0.0151373
0.0253165	39.5	0.0182599	-0.44104	0.113056	0.0922403	0.0150911
0.0252525	39.6	0.0182252	-0.441041	0.112983	0.09214	0.0150451
0.0251889	39.7	0.0181908	-0.441042	0.112909	0.0920396	0.0149992
0.0251256	39.8	0.0181566	-0.441043	0.112834	0.091939	0.0149536
0.0250627	39.9	0.0181227	-0.441044	0.11276	0.0918382	0.0149082
0.025	40	0.0180891	-0.441045	0.112684	0.0917372	0.014863
0.0249377	40.1	0.0180557	-0.441047	0.112608	0.0916361	0.014818
0.0248756	40.2	0.0180226	-0.441048	0.112531	0.0915347	0.0147732
0.0248139	40.3	0.0179898	-0.441049	0.112454	0.0914332	0.0147286
0.0247525	40.4	0.0179571	-0.44105	0.112376	0.0913315	0.0146842
0.0246914	40.5	0.0179248	-0.441051	0.112298	0.0912296	0.01464
0.0246305	40.6	0.0178927	-0.441052	0.112219	0.0911275	0.0145959
0.02457	40.7	0.0178608	-0.441053	0.112139	0.0910252	0.0145521
0.0245098	40.8	0.0178292	-0.441054	0.112059	0.0909227	0.0145084
0.0244499	40.9	0.0177979	-0.441055	0.111978	0.09082	0.0144649
0.0243902	41	0.0177667	-0.441056	0.111897	0.0907172	0.0144216
0.0243309	41.1	0.0177358	-0.441057	0.111815	0.0906141	0.0143785
0.0242718	41.2	0.0177052	-0.441058	0.111732	0.0905109	0.0143356
0.0242131	41.3	0.0176748	-0.441059	0.111649	0.0904075	0.0142929
0.0241546	41.4	0.0176446	-0.44106	0.111566	0.0903039	0.0142503
0.0240964	41.5	0.0176146	-0.441061	0.111482	0.0902	0.0142079
0.0240385	41.6	0.0175849	-0.441062	0.111397	0.0900961	0.0141657
0.0239808	41.7	0.0175554	-0.441064	0.111311	0.0899919	0.0141236
0.0239234	41.8	0.0175261	-0.441065	0.111226	0.0898875	0.0140818
0.0238663	41.9	0.0174971	-0.441065	0.111139	0.0897829	0.0140401
0.0238095	42	0.0174682	-0.441066	0.111052	0.0896782	0.0139986
0.023753	42.1	0.0174396	-0.441067	0.110964	0.0895732	0.0139572
0.0236967	42.2	0.0174112	-0.441068	0.110876	0.0894681	0.013916
0.0236407	42.3	0.0173831	-0.441069	0.110788	0.0893627	0.013875
0.0235849	42.4	0.0173551	-0.44107	0.110698	0.0892572	0.0138342
0.0235294	42.5	0.0173273	-0.441071	0.110608	0.0891515	0.0137935
0.0234742	42.6	0.0172998	-0.441072	0.110518	0.0890456	0.0137529
0.0234192	42.7	0.0172725	-0.441073	0.110427	0.0889394	0.0137126
0.0233645	42.8	0.0172454	-0.441074	0.110336	0.0888332	0.0136724
0.02331	42.9	0.0172184	-0.441075	0.110244	0.0887267	0.0136323
0.0232558	43	0.0171917	-0.441076	0.110151	0.08862	0.0135924
0.0232019	43.1	0.0171652	-0.441077	0.110058	0.0885131	0.0135527
0.0231481	43.2	0.0171389	-0.441078	0.109964	0.088406	0.0135131
0.0230947	43.3	0.0171128	-0.441079	0.10987	0.0882988	0.0134737
0.0230415	43.4	0.0170869	-0.44108	0.109775	0.0881914	0.0134344
0.0229885	43.5	0.0170611	-0.441081	0.10968	0.0880837	0.0133953
0.0229358	43.6	0.0170356	-0.441081	0.109584	0.0879759	0.0133564
0.0228833	43.7	0.0170103	-0.441082	0.109487	0.0878679	0.0133176
0.0228311	43.8	0.0169851	-0.441083	0.10939	0.0877597	0.0132789
0.022779	43.9	0.0169601	-0.441084	0.109293	0.0876513	0.0132404
0.0227273	44	0.0169354	-0.441085	0.109195	0.0875427	0.013202
0.0226757	44.1	0.0169108	-0.441086	0.109096	0.0874339	0.0131638
0.0226244	44.2	0.0168864	-0.441087	0.108997	0.0873249	0.0131257
0.0225734	44.3	0.0168621	-0.441088	0.108898	0.0872158	0.0130878
0.0225225	44.4	0.0168381	-0.441088	0.108797	0.0871064	0.01305
0.0224719	44.5	0.0168142	-0.441089	0.108697	0.0869969	0.0130123
0.0224215	44.6	0.0167905	-0.44109	0.108596	0.0868872	0.0129748
0.0223714	44.7	0.016767	-0.441091	0.108494	0.0867773	0.0129375
0.0223214	44.8	0.0167437	-0.441092	0.108392	0.0866672	0.0129002
0.0222717	44.9	0.0167205	-0.441093	0.108289	0.0865569	0.0128631
0.0222222	45	0.0166975	-0.441093	0.108186	0.0864464	0.0128262
0.0221729	45.1	0.0166747	-0.441094	0.108082	0.0863358	0.0127894
0.0221239	45.2	0.016652	-0.441095	0.107977	0.0862249	0.0127527
0.0220751	45.3	0.0166295	-0.441096	0.107873	0.0861139	0.0127161
0.0220264	45.4	0.0166072	-0.441097	0.107767	0.0860027	0.0126797
0.021978	45.5	0.016585	-0.441098	0.107661	0.0858913	0.0126434
0.0219298	45.6	0.016563	-0.441098	0.107555	0.0857797	0.0126073
0.0218818	45.7	0.0165411	-0.441099	0.107448	0.085668	0.0125712
0.0218341	45.8	0.0165195	-0.4411	0.107341	0.085556	0.0125353
0.0217865	45.9	0.0164979	-0.441101	0.107233	0.0854439	0.0124996
0.0217391	46	0.0164765	-0.441101	0.107125	0.0853316	0.0124639
0.021692	46.1	0.0164553	-0.441102	0.107016	0.0852191	0.0124284
0.021645	46.2	0.0164342	-0.441103	0.106907	0.0851064	0.012393
0.0215983	46.3	0.0164133	-0.441104	0.106797	0.0849936	0.0123578
0.0215517	46.4	0.0163925	-0.441104	0.106687	0.0848806	0.0123226
0.0215054	46.5	0.0163719	-0.441105	0.106576	0.0847674	0.0122876
0.0214592	46.6	0.0163514	-0.441106	0.106464	0.084654	0.0122527
0.0214133	46.7	0.0163311	-0.441107	0.106353	0.0845404	0.012218
0.0213675	46.8	0.0163109	-0.441107	0.106241	0.0844267	0.0121833
0.021322	46.9	0.0162909	-0.441108	0.106128	0.0843128	0.0121488
0.0212766	47	0.016271	-0.441109	0.106015	0.0841987	0.0121144
0.0212314	47.1	0.0162512	-0.44111	0.105901	0.0840844	0.0120801
0.0211864	47.2	0.0162316	-0.44111	0.105787	0.08397	0.0120459
0.0211416	47.3	0.0162121	-0.441111	0.105672	0.0838554	0.0120118
0.021097	47.4	0.0161928	-0.441112	0.105557	0.0837406	0.0119779
0.0210526	47.5	0.0161735	-0.441113	0.105442	0.0836256	0.0119441
0.0210084	47.6	0.0161545	-0.441113	0.105326	0.0835105	0.0119104
0.0209644	47.7	0.0161355	-0.441114	0.10521	0.0833952	0.0118768
0.0209205	47.8	0.0161167	-0.441115	0.105093	0.0832798	0.0118433
0.0208768	47.9	0.016098	-0.441115	0.104975	0.0831642	0.0118099
0.0208333	48	0.0160794	-0.441116	0.104858	0.0830484	0.0117767
0.02079	48.1	0.016061	-0.441117	0.104739	0.0829324	0.0117435
0.0207469	48.2	0.0160427	-0.441117	0.104621	0.0828163	0.0117105
0.0207039	48.3	0.0160245	-0.441118	0.104502	0.0827	0.0116776
0.0206612	48.4	0.0160065	-0.441119	0.104382	0.0825835	0.0116447
0.0206186	48.5	0.0159885	-0.441119	0.104262	0.0824669	0.011612
0.0205761	48.6	0.0159707	-0.44112	0.104142	0.0823502	0.0115794
0.0205339	48.7	0.015953	-0.441121	0.104021	0.0822332	0.0115469
0.0204918	48.8	0.0159355	-0.441121	0.1039	0.0821161	0.0115145
0.0204499	48.9	0.015918	-0.441122	0.103778	0.0819989	0.0114823
0.0204082	49	0.0159007	-0.441123	0.103656	0.0818815	0.0114501
0.0203666	49.1	0.0158834	-0.441123	0.103533	0.0817639	0.011418
0.0203252	49.2	0.0158663	-0.441124	0.10341	0.0816462	0.011386
0.020284	49.3	0.0158493	-0.441125	0.103287	0.0815283	0.0113542
0.0202429	49.4	0.0158324	-0.441125	0.103163	0.0814103	0.0113224
0.020202	49.5	0.0158157	-0.441126	0.103039	0.0812921	0.0112908
0.0201613	49.6	0.015799	-0.441127	0.102914	0.0811738	0.0112592
0.0201207	49.7	0.0157824	-0.441127	0.102789	0.0810553	0.0112277
0.0200803	49.8	0.015766	-0.441128	0.102664	0.0809366	0.0111964
0.0200401	49.9	0.0157496	-0.441129	0.102538	0.0808179	0.0111651
0.02	50	0.0157334	-0.441129	0.102412	0.0806989	0.011134
0.0199601	50.1	0.0157173	-0.44113	0.102285	0.0805798	0.0111029
0.0199203	50.2	0.0157012	-0.44113	0.102158	0.0804606	0.0110719
0.0198807	50.3	0.0156853	-0.441131	0.102031	0.0803413	0.0110411
0.0198413	50.4	0.0156695	-0.441132	0.101903	0.0802217	0.0110103
0.019802	50.5	0.0156537	-0.441132	0.101775	0.0801021	0.0109796
0.0197628	50.6	0.0156381	-0.441133	0.101646	0.0799823	0.0109491
0.0197239	50.7	0.0156226	-0.441133	0.101517	0.0798624	0.0109186
0.019685	50.8	0.0156071	-0.441134	0.101388	0.0797423	0.0108882
0.0196464	50.9	0.0155918	-0.441135	0.101258	0.0796221	0.0108579
0.0196078	51	0.0155766	-0.441135	0.101128	0.0795017	0.0108277
0.0195695	51.1	0.0155614	-0.441136	0.100998	0.0793813	0.0107976
0.0195312	51.2	0.0155464	-0.441136	0.100867	0.0792606	0.0107676
0.0194932	51.3	0.0155314	-0.441137	0.100736	0.0791399	0.0107377
0.0194553	51.4	0.0155165	-0.441138	0.100605	0.079019	0.0107078
0.0194175	51.5	0.0155017	-0.441138	0.100473	0.078898	0.0106781
0.0193798	51.6	0.015487	-0.441139	0.10034	0.0787769	0.0106484
0.0193424	51.7	0.0154724	-0.441139	0.100208	0.0786556	0.0106189
0.019305	51.8	0.0154579	-0.44114	0.100075	0.0785342	0.0105894
0.0192678	51.9	0.0154435	-0.44114	0.0999416	0.0784127	0.01056
0.0192308	52	0.0154291	-0.441141	0.099808	0.078291	0.0105307
0.0191939	52.1	0.0154149	-0.441142	0.099674	0.0781693	0.0105015
0.0191571	52.2	0.0154007	-0.441142	0.0995397	0.0780474	0.0104724
0.0191205	52.3	0.0153866	-0.441143	0.099405	0.0779254	0.0104434
0.019084	52.4	0.0153726	-0.441143	0.0992701	0.0778032	0.0104145
0.0190476	52.5	0.0153586	-0.441144	0.0991347	0.077681	0.0103856
0.0190114	52.6	0.0153448	-0.441144	0.0989991	0.0775586	0.0103568
0.0189753	52.7	0.015331	-0.441145	0.0988631	0.0774361	0.0103282
0.0189394	52.8	0.0153173	-0.441145	0.0987268	0.0773135	0.0102996
0.0189036	52.9	0.0153037	-0.441146	0.0985902	0.0771908	0.010271
0.0188679	53	0.0152901	-0.441147	0.0984533	0.077068	0.0102426
0.0188324	53.1	0.0152767	-0.441147	0.0983161	0.0769451	0.0102143
0.018797	53.2	0.0152633	-0.441148	0.0981785	0.076822	0.010186
0.0187617	53.3	0.0152499	-0.441148	0.0980406	0.0766989	0.0101578
0.0187266	53.4	0.0152367	-0.441149	0.0979025	0.0765756	0.0101297
0.0186916	53.5	0.0152235	-0.441149	0.097764	0.0764523	0.0101017
0.0186567	53.6	0.0152104	-0.44115	0.0976252	0.0763288	0.0100738
0.018622	53.7	0.0151974	-0.44115	0.0974861	0.0762052	0.0100459
0.0185874	53.8	0.0151844	-0.441151	0.0973468	0.0760816	0.0100181
0.0185529	53.9	0.0151715	-0.441151	0.0972071	0.0759578	0.00999045
0.0185185	54	0.0151587	-0.441152	0.0970671	0.0758339	0.00996283
0.0184843	54.1	0.0151459	-0.441152	0.0969269	0.07571	0.0099353
0.0184502	54.2	0.0151332	-0.441153	0.0967864	0.0755859	0.00990785
0.0184162	54.3	0.0151206	-0.441153	0.0966456	0.0754617	0.00988047
0.0183824	54.4	0.015108	-0.441154	0.0965045	0.0753375	0.00985317
0.0183486	54.5	0.0150955	-0.441154	0.0963631	0.0752132	0.00982596
0.018315	54.6	0.0150831	-0.441155	0.0962215	0.0750887	0.00979881
0.0182815	54.7	0.0150707	-0.441155	0.0960795	0.0749642	0.00977175
0.0182482	54.8	0.0150584	-0.441156	0.0959374	0.0748396	0.00974476
0.0182149	54.9	0.0150462	-0.441156	0.0957949	0.0747149	0.00971785
0.0181818	55	0.015034	-0.441157	0.0956522	0.0745901	0.00969102
0.0181488	55.1	0.0150218	-0.441157	0.0955092	0.0744652	0.00966426
0.0181159	55.2	0.0150098	-0.441158	0.095366	0.0743403	0.00963758
0.0180832	55.3	0.0149978	-0.441158	0.0952225	0.0742152	0.00961097
0.0180505	55.4	0.0149858	-0.441159	0.0950788	0.0740901	0.00958444
0.018018	55.5	0.0149739	-0.441159	0.0949348	0.0739649	0.00955798
0.0179856	55.6	0.0149621	-0.44116	0.0947906	0.0738397	0.00953159
0.0179533	55.7	0.0149503	-0.44116	0.0946461	0.0737143	0.00950528
0.0179211	55.8	0.0149386	-0.441161	0.0945014	0.0735889	0.00947905
0.0178891	55.9	0.0149269	-0.441161	0.0943564	0.0734634	0.00945288
0.0178571	56	0.0149152	-0.441161	0.0942112	0.0733378	0.00942679
0.0178253	56.1	0.0149037	-0.441162	0.0940658	0.0732122	0.00940077
0.0177936	56.2	0.0148922	-0.441162	0.0939202	0.0730865	0.00937483
0.017762	56.3	0.0148807	-0.441163	0.0937743	0.0729607	0.00934895
0.0177305	56.4	0.0148693	-0.441163	0.0936282	0.0728349	0.00932315
0.0176991	56.5	0.0148579	-0.441164	0.0934819	0.072709	0.00929742
0.0176678	56.6	0.0148466	-0.441164	0.0933353	0.072583	0.00927176
0.0176367	56.7	0.0148353	-0.441165	0.0931885	0.072457	0.00924617
0.0176056	56.8	0.0148241	-0.441165	0.0930416	0.0723309	0.00922065
0.0175747	56.9	0.0148129	-0.441166	0.0928944	0.0722047	0.0091952
0.0175439	57	0.0148018	-0.441166	0.092747	0.0720785	0.00916982
0.0175131	57.1	0.0147907	-0.441166	0.0925993	0.0719522	0.0091445
0.0174825	57.2	0.0147797	-0.441167	0.0924515	0.0718259	0.00911926
0.017452	57.3	0.0147687	-0.441167	0.0923035	0.0716995	0.00909409
0.0174216	57.4	0.0147578	-0.441168	0.0921553	0.0715731	0.00906899
0.0173913	57.5	0.0147469	-0.441168	0.0920069	0.0714466	0.00904395
0.0173611	57.6	0.014736	-0.441169	0.0918583	0.0713201	0.00901898
0.017331	57.7	0.0147252	-0.441169	0.0917095	0.0711935	0.00899408
0.017301	57.8	0.0147144	-0.44117	0.0915605	0.0710668	0.00896925
0.0172712	57.9	0.0147037	-0.44117	0.0914114	0.0709402	0.00894448
0.0172414	58	0.014693	-0.44117	0.091262	0.0708134	0.00891978
0.0172117	58.1	0.0146824	-0.441171	0.0911125	0.0706867	0.00889515
0.0171821	58.2	0.0146718	-0.441171	0.0909628	0.0705599	0.00887058
0.0171527	58.3	0.0146612	-0.441172	0.0908129	0.070433	0.00884608
0.0171233	58.4	0.0146507	-0.441172	0.0906628	0.0703061	0.00882165
0.017094	58.5	0.0146402	-0.441172	0.0905126	0.0701792	0.00879728
0.0170648	58.6	0.0146297	-0.441173	0.0903622	0.0700522	0.00877297
0.0170358	58.7	0.0146193	-0.441173	0.0902116	0.0699252	0.00874874
0.0170068	58.8	0.014609	-0.441174	0.0900609	0.0697982	0.00872456
0.0169779	58.9	0.0145986	-0.441174	0.08991	0.0696711	0.00870045
0.0169492	59	0.0145883	-0.441175	0.089759	0.069544	0.00867641
0.0169205	59.1	0.0145781	-0.441175	0.0896078	0.0694169	0.00865243
0.0168919	59.2	0.0145678	-0.441175	0.0894565	0.0692897	0.00862851
0.0168634	59.3	0.0145576	-0.441176	0.089305	0.0691626	0.00860465
0.016835	59.4	0.0145475	-0.441176	0.0891533	0.0690354	0.00858086
0.0168067	59.5	0.0145373	-0.441177	0.0890015	0.0689081	0.00855714
0.0167785	59.6	0.0145272	-0.441177	0.0888496	0.0687809	0.00853347
0.0167504	59.7	0.0145172	-0.441177	0.0886976	0.0686536	0.00850987
0.0167224	59.8	0.0145072	-0.441178	0.0885453	0.0685263	0.00848633
0.0166945	59.9	0.0144972	-0.441178	0.088393	0.068399	0.00846285
0.0166667	60	0.0144872	-0.441179	0.0882405	0.0682716	0.00843943
0.0166389	60.1	0.0144773	-0.441179	0.0880879	0.0681443	0.00841608
0.0166113	60.2	0.0144673	-0.441179	0.0879352	0.0680169	0.00839279
0.0165837	60.3	0.0144575	-0.44118	0.0877824	0.0678895	0.00836955
0.0165563	60.4	0.0144476	-0.44118	0.0876294	0.0677621	0.00834638
0.0165289	60.5	0.0144378	-0.44118	0.0874763	0.0676347	0.00832327
0.0165017	60.6	0.014428	-0.441181	0.0873231	0.0675073	0.00830022
0.0164745	60.7	0.0144183	-0.441181	0.0871697	0.0673799	0.00827723
0.0164474	60.8	0.0144085	-0.441182	0.0870163	0.0672525	0.00825431
0.0164204	60.9	0.0143988	-0.441182	0.0868628	0.067125	0.00823144
0.0163934	61	0.0143892	-0.441182	0.0867091	0.0669976	0.00820863
0.0163666	61.1	0.0143795	-0.441183	0.0865553	0.0668702	0.00818588
0.0163399	61.2	0.0143699	-0.441183	0.0864015	0.0667427	0.00816319
0.0163132	61.3	0.0143603	-0.441183	0.0862475	0.0666153	0.00814055
0.0162866	61.4	0.0143507	-0.441184	0.0860934	0.0664878	0.00811798
0.0162602	61.5	0.0143412	-0.441184	0.0859393	0.0663604	0.00809547
0.0162338	61.6	0.0143316	-0.441185	0.085785	0.066233	0.00807301
0.0162075	61.7	0.0143221	-0.441185	0.0856307	0.0661055	0.00805061
0.0161812	61.8	0.0143127	-0.441185	0.0854762	0.0659781	0.00802827
0.0161551	61.9	0.0143032	-0.441186	0.0853217	0.0658507	0.00800599
0.016129	62	0.0142938	-0.441186	0.0851671	0.0657233	0.00798377
0.0161031	62.1	0.0142844	-0.441186	0.0850124	0.0655959	0.0079616
0.0160772	62.2	0.014275	-0.441187	0.0848577	0.0654685	0.00793949
0.0160514	62.3	0.0142657	-0.441187	0.0847028	0.0653411	0.00791744
0.0160256	62.4	0.0142563	-0.441187	0.0845479	0.0652138	0.00789544
0.016	62.5	0.014247	-0.441188	0.0843929	0.0650864	0.0078735
0.0159744	62.6	0.0142377	-0.441188	0.0842378	0.0649591	0.00785162
0.015949	62.7	0.0142284	-0.441188	0.0840827	0.0648318	0.00782979
0.0159236	62.8	0.0142192	-0.441189	0.0839275	0.0647045	0.00780802
0.0158983	62.9	0.01421	-0.441189	0.0837723	0.0645772	0.00778631
0.015873	63	0.0142007	-0.441189	0.0836169	0.06445	0.00776465
0.0158479	63.1	0.0141916	-0.44119	0.0834616	0.0643227	0.00774305
0.0158228	63.2	0.0141824	-0.44119	0.0833061	0.0641955	0.0077215
0.0157978	63.3	0.0141732	-0.441191	0.0831506	0.0640684	0.00770001
0.0157729	63.4	0.0141641	-0.441191	0.0829951	0.0639412	0.00767857
0.015748	63.5	0.014155	-0.441191	0.0828395	0.0638141	0.00765719
0.0157233	63.6	0.0141459	-0.441192	0.0826839	0.063687	0.00763586
0.0156986	63.7	0.0141368	-0.441192	0.0825282	0.0635599	0.00761459
0.015674	63.8	0.0141277	-0.441192	0.0823724	0.0634329	0.00759337
0.0156495	63.9	0.0141187	-0.441193	0.0822167	0.0633059	0.00757221
0.015625	64	0.0141097	-0.441193	0.0820608	0.0631789	0.0075511
0.0156006	64.1	0.0141007	-0.441193	0.081905	0.063052	0.00753004
0.0155763	64.2	0.0140917	-0.441194	0.0817491	0.0629251	0.00750904
0.0155521	64.3	0.0140827	-0.441194	0.0815932	0.0627983	0.00748809
0.015528	64.4	0.0140737	-0.441194	0.0814372	0.0626714	0.00746719
0.0155039	64.5	0.0140648	-0.441194	0.0812813	0.0625447	0.00744635
0.0154799	64.6	0.0140558	-0.441195	0.0811253	0.0624179	0.00742556
0.015456	64.7	0.0140469	-0.441195	0.0809692	0.0622912	0.00740482
0.0154321	64.8	0.014038	-0.441195	0.0808132	0.0621646	0.00738414
0.0154083	64.9	0.0140291	-0.441196	0.0806571	0.062038	0.00736351
0.0153846	65	0.0140203	-0.441196	0.080501	0.0619114	0.00734293
0.015361	65.1	0.0140114	-0.441196	0.0803449	0.0617849	0.0073224
0.0153374	65.2	0.0140026	-0.441197	0.0801888	0.0616584	0.00730193
0.0153139	65.3	0.0139937	-0.441197	0.0800327	0.061532	0.00728151
0.0152905	65.4	0.0139849	-0.441197	0.0798765	0.0614056	0.00726114
0.0152672	65.5	0.0139761	-0.441198	0.0797204	0.0612793	0.00724082
0.0152439	65.6	0.0139673	-0.441198	0.0795642	0.061153	0.00722055
0.0152207	65.7	0.0139586	-0.441198	0.079408	0.0610268	0.00720033
0.0151976	65.8	0.0139498	-0.441199	0.0792519	0.0609007	0.00718017
0.0151745	65.9	0.013941	-0.441199	0.0790957	0.0607746	0.00716005
0.0151515	66	0.0139323	-0.441199	0.0789395	0.0606485	0.00713999
0.0151286	66.1	0.0139236	-0.441199	0.0787834	0.0605225	0.00711998
0.0151057	66.2	0.0139149	-0.4412	0.0786272	0.0603966	0.00710002
0.015083	66.3	0.0139062	-0.4412	0.0784711	0.0602707	0.00708011
0.0150602	66.4	0.0138975	-0.4412	0.0783149	0.0601449	0.00706024
0.0150376	66.5	0.0138888	-0.441201	0.0781588	0.0600192	0.00704043
0.015015	66.6	0.0138801	-0.441201	0.0780027	0.0598935	0.00702067
0.0149925	66.7	0.0138715	-0.441201	0.0778466	0.0597679	0.00700096
0.0149701	66.8	0.0138628	-0.441202	0.0776905	0.0596423	0.0069813
0.0149477	66.9	0.0138542	-0.441202	0.0775345	0.0595168	0.00696169
0.0149254	67	0.0138456	-0.441202	0.0773784	0.0593914	0.00694213
0.0149031	67.1	0.0138369	-0.441202	0.0772224	0.0592661	0.00692262
0.014881	67.2	0.0138283	-0.441203	0.0770664	0.0591408	0.00690315
0.0148588	67.3	0.0138197	-0.441203	0.0769104	0.0590156	0.00688374
0.0148368	67.4	0.0138112	-0.441203	0.0767545	0.0588904	0.00686437
0.0148148	67.5	0.0138026	-0.441204	0.0765986	0.0587654	0.00684506
0.0147929	67.6	0.013794	-0.441204	0.0764427	0.0586404	0.00682579
0.014771	67.7	0.0137855	-0.441204	0.0762869	0.0585155	0.00680657
0.0147493	67.8	0.0137769	-0.441204	0.0761311	0.0583906	0.0067874
0.0147275	67.9	0.0137684	-0.441205	0.0759753	0.0582659	0.00676828
0.0147059	68	0.0137598	-0.441205	0.0758196	0.0581412	0.0067492
0.0146843	68.1	0.0137513	-0.441205	0.0756639	0.0580166	0.00673018
0.0146628	68.2	0.0137428	-0.441206	0.0755082	0.057892	0.0067112
0.0146413	68.3	0.0137343	-0.441206	0.0753526	0.0577676	0.00669227
0.0146199	68.4	0.0137258	-0.441206	0.0751971	0.0576432	0.00667339
0.0145985	68.5	0.0137173	-0.441206	0.0750416	0.057519	0.00665455
0.0145773	68.6	0.0137089	-0.441207	0.0748861	0.0573948	0.00663576
0.014556	68.7	0.0137004	-0.441207	0.0747307	0.0572707	0.00661702
0.0145349	68.8	0.0136919	-0.441207	0.0745753	0.0571466	0.00659833
0.0145138	68.9	0.0136835	-0.441207	0.07442	0.0570227	0.00657968
0.0144928	69	0.013675	-0.441208	0.0742648	0.0568988	0.00656109
0.0144718	69.1	0.0136666	-0.441208	0.0741096	0.0567751	0.00654253
0.0144509	69.2	0.0136581	-0.441208	0.0739545	0.0566514	0.00652403
0.01443	69.3	0.0136497	-0.441209	0.0737994	0.0565278	0.00650557
0.0144092	69.4	0.0136413	-0.441209	0.0736444	0.0564043	0.00648716
0.0143885	69.5	0.0136329	-0.441209	0.0734895	0.056281	0.00646879
0.0143678	69.6	0.0136245	-0.441209	0.0733346	0.0561577	0.00645047
0.0143472	69.7	0.0136161	-0.44121	0.0731798	0.0560344	0.0064322
0.0143266	69.8	0.0136077	-0.44121	0.073025	0.0559113	0.00641397
0.0143062	69.9	0.0135993	-0.44121	0.0728704	0.0557883	0.00639578
0.0142857	70	0.0135909	-0.44121	0.0727158	0.0556654	0.00637765
0.0142653	70.1	0.0135826	-0.441211	0.0725613	0.0555426	0.00635956
0.014245	70.2	0.0135742	-0.441211	0.0724068	0.0554199	0.00634151
0.0142248	70.3	0.0135658	-0.441211	0.0722525	0.0552973	0.00632351
0.0142045	70.4	0.0135575	-0.441211	0.0720982	0.0551747	0.00630556
0.0141844	70.5	0.0135491	-0.441212	0.071944	0.0550523	0.00628765
0.0141643	70.6	0.0135408	-0.441212	0.0717899	0.05493	0.00626978
0.0141443	70.7	0.0135325	-0.441212	0.0716358	0.0548078	0.00625197
0.0141243	70.8	0.0135241	-0.441212	0.0714819	0.0546857	0.00623419
0.0141044	70.9	0.0135158	-0.441213	0.071328	0.0545637	0.00621646
0.0140845	71	0.0135075	-0.441213	0.0711742	0.0544418	0.00619878
0.0140647	71.1	0.0134992	-0.441213	0.0710205	0.05432	0.00618114
0.0140449	71.2	0.0134909	-0.441213	0.0708669	0.0541983	0.00616354
0.0140252	71.3	0.0134826	-0.441214	0.0707134	0.0540768	0.00614599
0.0140056	71.4	0.0134743	-0.441214	0.07056	0.0539553	0.00612848
0.013986	71.5	0.013466	-0.441214	0.0704067	0.053834	0.00611102
0.0139665	71.6	0.0134577	-0.441214	0.0702535	0.0537127	0.0060936
0.013947	71.7	0.0134494	-0.441215	0.0701003	0.0535916	0.00607622
