#T	β	c	e	chiz	chic	s
0.0613497	16.3	0.0426274	-0.689956	0.11799	0.111545	0.0401281
0.0609756	16.4	0.0423609	-0.689972	0.117988	0.111487	0.0398682
0.0606061	16.5	0.0420978	-0.689987	0.117986	0.111429	0.0396115
0.060241	16.6	0.0418379	-0.690003	0.117984	0.111371	0.0393579
0.0598802	16.7	0.0415813	-0.690018	0.117983	0.111312	0.0391074
0.0595238	16.8	0.0413279	-0.690033	0.117981	0.111253	0.0388599
0.0591716	16.9	0.0410777	-0.690047	0.11798	0.111194	0.0386154
0.0588235	17	0.0408305	-0.690061	0.117979	0.111134	0.0383737
0.0584795	17.1	0.0405863	-0.690075	0.117978	0.111074	0.038135
0.0581395	17.2	0.0403451	-0.690089	0.117977	0.111013	0.037899
0.0578035	17.3	0.0401067	-0.690103	0.117976	0.110952	0.0376658
0.0574713	17.4	0.0398712	-0.690116	0.117976	0.110891	0.0374354
0.0571429	17.5	0.0396386	-0.690129	0.117975	0.110829	0.0372075
0.0568182	17.6	0.0394086	-0.690142	0.117975	0.110766	0.0369823
0.0564972	17.7	0.0391814	-0.690154	0.117975	0.110704	0.0367597
0.0561798	17.8	0.0389568	-0.690167	0.117975	0.110641	0.0365396
0.0558659	17.9	0.0387348	-0.690179	0.117975	0.110577	0.036322
0.0555556	18	0.0385154	-0.690191	0.117975	0.110513	0.0361068
0.0552486	18.1	0.0382985	-0.690203	0.117975	0.110449	0.035894
0.0549451	18.2	0.0380841	-0.690214	0.117975	0.110385	0.0356836
0.0546448	18.3	0.0378721	-0.690226	0.117976	0.11032	0.0354755
0.0543478	18.4	0.0376625	-0.690237	0.117976	0.110254	0.0352697
0.0540541	18.5	0.0374553	-0.690248	0.117977	0.110189	0.0350661
0.0537634	18.6	0.0372503	-0.690259	0.117978	0.110123	0.0348647
0.0534759	18.7	0.0370477	-0.690269	0.117978	0.110056	0.0346655
0.0531915	18.8	0.0368472	-0.69028	0.117979	0.109989	0.0344685
0.0529101	18.9	0.036649	-0.69029	0.11798	0.109922	0.0342735
0.0526316	19	0.0364529	-0.690301	0.117981	0.109855	0.0340807
0.052356	19.1	0.036259	-0.690311	0.117982	0.109787	0.0338898
0.0520833	19.2	0.0360671	-0.69032	0.117983	0.109719	0.033701
0.0518135	19.3	0.0358773	-0.69033	0.117984	0.10965	0.0335141
0.0515464	19.4	0.0356896	-0.69034	0.117985	0.109581	0.0333292
0.0512821	19.5	0.0355038	-0.690349	0.117986	0.109512	0.0331462
0.0510204	19.6	0.03532	-0.690358	0.117988	0.109442	0.032965
0.0507614	19.7	0.0351381	-0.690367	0.117989	0.109373	0.0327858
0.0505051	19.8	0.0349582	-0.690376	0.11799	0.109302	0.0326083
0.0502513	19.9	0.0347801	-0.690385	0.117991	0.109232	0.0324326
0.05	20	0.0346038	-0.690394	0.117993	0.109161	0.0322587
0.0497512	20.1	0.0344294	-0.690403	0.117994	0.10909	0.0320866
0.049505	20.2	0.0342567	-0.690411	0.117995	0.109018	0.0319162
0.0492611	20.3	0.0340858	-0.690419	0.117997	0.108946	0.0317474
0.0490196	20.4	0.0339167	-0.690428	0.117998	0.108874	0.0315803
0.0487805	20.5	0.0337493	-0.690436	0.117999	0.108802	0.0314149
0.0485437	20.6	0.0335835	-0.690444	0.118001	0.108729	0.0312511
0.0483092	20.7	0.0334194	-0.690452	0.118002	0.108656	0.0310888
0.0480769	20.8	0.033257	-0.690459	0.118003	0.108583	0.0309282
0.0478469	20.9	0.0330961	-0.690467	0.118004	0.10851	0.030769
0.047619	21	0.0329369	-0.690474	0.118006	0.108436	0.0306114
0.0473934	21.1	0.0327792	-0.690482	0.118007	0.108362	0.0304553
0.0471698	21.2	0.032623	-0.690489	0.118008	0.108287	0.0303007
0.0469484	21.3	0.0324684	-0.690496	0.118009	0.108213	0.0301476
0.046729	21.4	0.0323153	-0.690503	0.11801	0.108138	0.0299959
