#T	β	c	e	chiz	chic	s
0.0325733	30.7	1.91588e-06	-2.14215	1.3314e-11	-2.01032e-11	0.0300869
0.0324675	30.8	1.92541e-06	-2.14215	1.33205e-11	-2.01741e-11	0.0300869
0.0323625	30.9	1.93829e-06	-2.14215	1.33268e-11	-2.12044e-11	0.0300869
0.0322581	31	1.94802e-06	-2.14215	1.33379e-11	-2.22258e-11	0.0300869
0.0321543	31.1	1.95966e-06	-2.14215	1.33489e-11	-2.27617e-11	0.0300869
0.0320513	31.2	1.97088e-06	-2.14215	1.33603e-11	-2.33523e-11	0.0300869
0.0319489	31.3	1.98128e-06	-2.14215	1.33721e-11	-2.41415e-11	0.0300869
0.0318471	31.4	1.99224e-06	-2.14215	1.33859e-11	-2.48176e-11	0.0300869
0.031746	31.5	2.00305e-06	-2.14215	1.33978e-11	-2.53727e-11	0.0300869
0.0316456	31.6	2.01574e-06	-2.14215	1.34132e-11	-2.60754e-11	0.0300869
0.0315457	31.7	2.02592e-06	-2.14215	1.34274e-11	-2.71382e-11	0.0300869
0.0314465	31.8	2.03741e-06	-2.14215	1.34445e-11	-2.73041e-11	0.0300869
0.031348	31.9	2.04845e-06	-2.14215	1.3456e-11	-2.81329e-11	0.0300869
0.03125	32	2.05962e-06	-2.14215	1.34726e-11	-2.89096e-11	0.0300869
0.0311526	32.1	2.07181e-06	-2.14215	1.34901e-11	-2.97772e-11	0.0300869
0.0310559	32.2	2.08406e-06	-2.14215	1.35055e-11	-2.99555e-11	0.0300869
0.0309598	32.3	2.09448e-06	-2.14215	1.35202e-11	-3.14487e-11	0.0300869
0.0308642	32.4	2.10498e-06	-2.14215	1.35407e-11	-3.1374e-11	0.0300869
0.0307692	32.5	2.11755e-06	-2.14215	1.35547e-11	-3.23603e-11	0.0300869
0.0306748	32.6	2.12852e-06	-2.14215	1.35706e-11	-3.29529e-11	0.0300869
0.030581	32.7	2.14113e-06	-2.14215	1.35874e-11	-3.33567e-11	0.0300869
0.0304878	32.8	2.15137e-06	-2.14215	1.3607e-11	-3.41535e-11	0.0300869
0.0303951	32.9	2.16264e-06	-2.14215	1.36224e-11	-3.43987e-11	0.0300869
0.030303	33	2.17603e-06	-2.14215	1.36401e-11	-3.48104e-11	0.0300869
0.0302115	33.1	2.18697e-06	-2.14215	1.36588e-11	-3.48247e-11	0.0300869
0.0301205	33.2	2.19848e-06	-2.14215	1.36739e-11	-3.57319e-11	0.0300869
0.03003	33.3	2.20877e-06	-2.14215	1.36947e-11	-3.62515e-11	0.0300869
0.0299401	33.4	2.22152e-06	-2.14215	1.37116e-11	-3.60416e-11	0.0300869
0.0298507	33.5	2.23232e-06	-2.14215	1.37294e-11	-3.64262e-11	0.0300869
0.0297619	33.6	2.24477e-06	-2.14215	1.37466e-11	-3.69323e-11	0.0300869
0.0296736	33.7	2.25738e-06	-2.14215	1.37645e-11	-3.71768e-11	0.0300869
0.0295858	33.8	2.26692e-06	-2.14215	1.37828e-11	-3.66811e-11	0.0300869
0.0294985	33.9	2.27902e-06	-2.14215	1.38007e-11	-3.75422e-11	0.0300869
0.0294118	34	2.28953e-06	-2.14215	1.38171e-11	-3.70617e-11	0.0300869
0.0293255	34.1	2.30204e-06	-2.14215	1.38361e-11	-3.68134e-11	0.0300869
0.0292398	34.2	2.31386e-06	-2.14215	1.38511e-11	-3.72981e-11	0.0300869
0.0291545	34.3	2.32656e-06	-2.14215	1.38681e-11	-3.69869e-11	0.0300869
0.0290698	34.4	2.33689e-06	-2.14215	1.38845e-11	-3.69377e-11	0.0300869
0.0289855	34.5	2.34922e-06	-2.14215	1.38942e-11	-3.66092e-11	0.0300869
0.0289017	34.6	2.35937e-06	-2.14215	1.39074e-11	-3.61682e-11	0.0300869
0.0288184	34.7	2.37187e-06	-2.14215	1.39161e-11	-3.64727e-11	0.0300869
0.0287356	34.8	2.38264e-06	-2.14215	1.39285e-11	-3.59236e-11	0.0300869
0.0286533	34.9	2.39403e-06	-2.14215	1.39341e-11	-3.54705e-11	0.0300869
0.0285714	35	2.40434e-06	-2.14215	1.39404e-11	-3.49926e-11	0.0300869
0.02849	35.1	2.4151e-06	-2.14215	1.39395e-11	-3.46878e-11	0.0300869
0.0284091	35.2	2.42588e-06	-2.14215	1.39394e-11	-3.38826e-11	0.0300869
0.0283286	35.3	2.43677e-06	-2.14215	1.3936e-11	-3.3613e-11	0.0300869
0.0282486	35.4	2.4477e-06	-2.14215	1.39299e-11	-3.35482e-11	0.0300869
0.028169	35.5	2.45741e-06	-2.14215	1.3921e-11	-3.20244e-11	0.0300869
0.0280899	35.6	2.46893e-06	-2.14215	1.3906e-11	-3.15011e-11	0.0300869
0.0280112	35.7	2.48202e-06	-2.14215	1.38853e-11	-3.14459e-11	0.0300869
0.027933	35.8	2.49094e-06	-2.14215	1.38688e-11	-3.01962e-11	0.0300869
0.0278552	35.9	2.50214e-06	-2.14215	1.38426e-11	-2.98795e-11	0.0300869
0.0277778	36	2.51286e-06	-2.14215	1.38133e-11	-2.93358e-11	0.0300869
0.0277008	36.1	2.52441e-06	-2.14215	1.37856e-11	-2.84469e-11	0.0300869
0.0276243	36.2	2.53676e-06	-2.14215	1.37451e-11	-2.77717e-11	0.0300869
0.0275482	36.3	2.54636e-06	-2.14215	1.37048e-11	-2.64913e-11	0.0300869
0.0274725	36.4	2.55912e-06	-2.14215	1.36545e-11	-2.66937e-11	0.0300869
0.0273973	36.5	2.56939e-06	-2.14215	1.3604e-11	-2.60877e-11	0.0300869
0.0273224	36.6	2.58061e-06	-2.14215	1.35433e-11	-2.55666e-11	0.0300869
0.027248	36.7	2.59216e-06	-2.14215	1.34781e-11	-2.51737e-11	0.0300869
0.0271739	36.8	2.60456e-06	-2.14215	1.3411e-11	-2.43456e-11	0.0300869
0.0271003	36.9	2.61559e-06	-2.14215	1.33378e-11	-2.34564e-11	0.0300869
0.027027	37	2.62855e-06	-2.14215	1.32647e-11	-2.2836e-11	0.0300869
0.0269542	37.1	2.64074e-06	-2.14215	1.31887e-11	-2.27394e-11	0.0300869
0.0268817	37.2	2.65217e-06	-2.14215	1.31083e-11	-2.16729e-11	0.0300869
0.0268097	37.3	2.66517e-06	-2.14215	1.30272e-11	-2.132e-11	0.0300869
0.026738	37.4	2.67609e-06	-2.14215	1.29443e-11	-2.12002e-11	0.0300869
0.0266667	37.5	2.68737e-06	-2.14215	1.28629e-11	-1.99991e-11	0.0300869
0.0265957	37.6	2.70059e-06	-2.14215	1.27818e-11	-1.94184e-11	0.0300869
0.0265252	37.7	2.71248e-06	-2.14215	1.2702e-11	-1.89612e-11	0.0300869
0.026455	37.8	2.72367e-06	-2.14215	1.26236e-11	-1.81127e-11	0.0300869
0.0263852	37.9	2.73552e-06	-2.14215	1.25482e-11	-1.76068e-11	0.0300869
0.0263158	38	2.74802e-06	-2.14215	1.24763e-11	-1.68607e-11	0.0300869
0.0262467	38.1	2.76061e-06	-2.14215	1.24099e-11	-1.622e-11	0.0300869
0.026178	38.2	2.77502e-06	-2.14215	1.23486e-11	-1.56712e-11	0.0300869
0.0261097	38.3	2.78596e-06	-2.14215	1.22964e-11	-1.56768e-11	0.0300869
0.0260417	38.4	2.79591e-06	-2.14215	1.22531e-11	-1.54211e-11	0.0300869
0.025974	38.5	2.81359e-06	-2.14215	1.22165e-11	-1.49409e-11	0.0300869
0.0259067	38.6	2.82404e-06	-2.14215	1.2207e-11	-1.6016e-11	0.0300869
0.0258398	38.7	2.83861e-06	-2.14215	1.22196e-11	-1.74181e-11	0.0300869
0.0257732	38.8	2.84875e-06	-2.14215	1.22549e-11	-1.93854e-11	0.0300869
0.0257069	38.9	2.86184e-06	-2.14215	1.22934e-11	-2.1111e-11	0.0300869
0.025641	39	2.87443e-06	-2.14215	1.23054e-11	-2.03867e-11	0.0300869
0.0255754	39.1	2.88792e-06	-2.14215	1.22975e-11	-1.96896e-11	0.0300869
0.0255102	39.2	2.89926e-06	-2.14215	1.22736e-11	-1.8173e-11	0.0300869
0.0254453	39.3	2.91056e-06	-2.14215	1.22518e-11	-1.58601e-11	0.0300869
0.0253807	39.4	2.92681e-06	-2.14215	1.22406e-11	-1.37396e-11	0.0300869
0.0253165	39.5	2.93584e-06	-2.14215	1.22579e-11	-1.14014e-11	0.0300869
0.0252525	39.6	2.94641e-06	-2.14215	1.22942e-11	-9.76774e-12	0.0300869
0.0251889	39.7	2.96338e-06	-2.14215	1.23435e-11	-8.64145e-12	0.0300869
0.0251256	39.8	2.97615e-06	-2.14215	1.23929e-11	-7.53353e-12	0.0300869
0.0250627	39.9	2.98629e-06	-2.14215	1.24489e-11	-6.54534e-12	0.0300869
0.025	40	2.99605e-06	-2.14215	1.25208e-11	-5.22595e-12	0.0300869
0.0249377	40.1	3.00826e-06	-2.14215	1.26315e-11	-3.34244e-12	0.0300869
0.0248756	40.2	3.01836e-06	-2.14215	1.27868e-11	-4.02651e-13	0.0300869
0.0248139	40.3	3.02962e-06	-2.14215	1.29692e-11	2.8369e-12	0.0300869
0.0247525	40.4	3.03927e-06	-2.14215	1.3164e-11	5.4488e-12	0.0300869
0.0246914	40.5	3.05057e-06	-2.14215	1.33463e-11	8.47082e-12	0.0300869
0.0246305	40.6	3.06097e-06	-2.14215	1.35041e-11	1.07981e-11	0.0300869
0.02457	40.7	3.07066e-06	-2.14215	1.36415e-11	1.27518e-11	0.0300869
0.0245098	40.8	3.08855e-06	-2.14215	1.3754e-11	1.48837e-11	0.0300869
0.0244499	40.9	3.09998e-06	-2.14215	1.38466e-11	1.69246e-11	0.0300869
0.0243902	41	3.11185e-06	-2.14215	1.39235e-11	1.76101e-11	0.0300869
0.0243309	41.1	3.12417e-06	-2.14215	1.39906e-11	1.87799e-11	0.0300869
0.0242718	41.2	3.13756e-06	-2.14215	1.40482e-11	1.9276e-11	0.0300869
0.0242131	41.3	3.14982e-06	-2.14215	1.40941e-11	2.04034e-11	0.0300869
0.0241546	41.4	3.1627e-06	-2.14215	1.41381e-11	2.1181e-11	0.0300869
0.0240964	41.5	3.17888e-06	-2.14215	1.41678e-11	2.10834e-11	0.0300869
0.0240385	41.6	3.18893e-06	-2.14215	1.41915e-11	2.11388e-11	0.0300869
0.0239808	41.7	3.20471e-06	-2.14215	1.42113e-11	2.10746e-11	0.0300869
0.0239234	41.8	3.2183e-06	-2.14215	1.42174e-11	1.93603e-11	0.0300869
0.0238663	41.9	3.23003e-06	-2.14215	1.42185e-11	1.89627e-11	0.0300869
0.0238095	42	3.24436e-06	-2.14215	1.42129e-11	1.72341e-11	0.0300869
0.023753	42.1	3.25608e-06	-2.14215	1.41998e-11	1.58763e-11	0.0300869
0.0236967	42.2	3.26918e-06	-2.14215	1.41828e-11	1.44677e-11	0.0300869
0.0236407	42.3	3.28332e-06	-2.14215	1.41569e-11	1.24681e-11	0.0300869
0.0235849	42.4	3.29851e-06	-2.14215	1.41253e-11	1.14568e-11	0.0300869
0.0235294	42.5	3.31174e-06	-2.14215	1.40872e-11	9.82067e-12	0.0300869
0.0234742	42.6	3.32459e-06	-2.14215	1.40432e-11	7.90477e-12	0.0300869
0.0234192	42.7	3.33272e-06	-2.14215	1.39905e-11	7.11139e-12	0.0300869
0.0233645	42.8	3.34824e-06	-2.14215	1.39342e-11	5.77178e-12	0.0300869
0.02331	42.9	3.36082e-06	-2.14215	1.38813e-11	5.51569e-12	0.0300869
0.0232558	43	3.37302e-06	-2.14215	1.38142e-11	4.68289e-12	0.0300869
0.0232019	43.1	3.38699e-06	-2.14215	1.37445e-11	3.95828e-12	0.0300869
0.0231481	43.2	3.4017e-06	-2.14215	1.36718e-11	3.14193e-12	0.0300869
0.0230947	43.3	3.41529e-06	-2.14215	1.3599e-11	3.14112e-12	0.0300869
0.0230415	43.4	3.43041e-06	-2.14215	1.35247e-11	3.31737e-12	0.0300869
0.0229885	43.5	3.44167e-06	-2.14215	1.34384e-11	2.88058e-12	0.0300869
0.0229358	43.6	3.45265e-06	-2.14215	1.33299e-11	2.71502e-12	0.0300869
0.0228833	43.7	3.46724e-06	-2.14215	1.31964e-11	2.67074e-12	0.0300869
0.0228311	43.8	3.48437e-06	-2.14215	1.30506e-11	2.8941e-12	0.0300869
0.022779	43.9	3.49949e-06	-2.14215	1.28929e-11	3.40634e-12	0.0300869
0.0227273	44	3.51164e-06	-2.14215	1.27363e-11	2.95305e-12	0.0300869
0.0226757	44.1	3.52749e-06	-2.14215	1.25716e-11	2.8932e-12	0.0300869
0.0226244	44.2	3.54281e-06	-2.14215	1.24058e-11	3.49125e-12	0.0300869
0.0225734	44.3	3.55456e-06	-2.14215	1.22384e-11	3.46998e-12	0.0300869
0.0225225	44.4	3.56975e-06	-2.14215	1.20689e-11	3.33779e-12	0.0300869
0.0224719	44.5	3.58934e-06	-2.14215	1.18905e-11	3.56906e-12	0.0300869
0.0224215	44.6	3.60014e-06	-2.14215	1.17096e-11	3.92509e-12	0.0300869
0.0223714	44.7	3.6172e-06	-2.14215	1.1525e-11	4.00354e-12	0.0300869
0.0223214	44.8	3.62987e-06	-2.14215	1.13389e-11	4.07087e-12	0.0300869
0.0222717	44.9	3.64606e-06	-2.14215	1.1147e-11	3.57836e-12	0.0300869
0.0222222	45	3.66035e-06	-2.14215	1.09592e-11	4.21376e-12	0.0300869
0.0221729	45.1	3.6712e-06	-2.14215	1.07652e-11	4.01233e-12	0.0300869
0.0221239	45.2	3.69076e-06	-2.14215	1.05773e-11	4.75447e-12	0.0300869
0.0220751	45.3	3.70298e-06	-2.14215	1.03956e-11	4.92528e-12	0.0300869
0.0220264	45.4	3.71821e-06	-2.14215	1.02085e-11	4.85506e-12	0.0300869
0.021978	45.5	3.73652e-06	-2.14215	1.00308e-11	4.86124e-12	0.0300869
0.0219298	45.6	3.74985e-06	-2.14215	9.85862e-12	5.78145e-12	0.0300869
0.0218818	45.7	3.76469e-06	-2.14215	9.69031e-12	5.34839e-12	0.0300869
0.0218341	45.8	3.7786e-06	-2.14215	9.52919e-12	6.01963e-12	0.0300869
0.0217865	45.9	3.79529e-06	-2.14215	9.37143e-12	5.96113e-12	0.0300869
0.0217391	46	3.80736e-06	-2.14215	9.22153e-12	5.62957e-12	0.0300869
0.021692	46.1	3.82166e-06	-2.14215	9.07648e-12	5.38616e-12	0.0300869
0.021645	46.2	3.84048e-06	-2.14215	8.93817e-12	6.2666e-12	0.0300869
0.0215983	46.3	3.85492e-06	-2.14215	8.80493e-12	5.54828e-12	0.0300869
0.0215517	46.4	3.87478e-06	-2.14215	8.67743e-12	6.56842e-12	0.0300869
0.0215054	46.5	3.88815e-06	-2.14215	8.55341e-12	6.19065e-12	0.0300869
0.0214592	46.6	3.90232e-06	-2.14215	8.43726e-12	5.96416e-12	0.0300869
0.0214133	46.7	3.91785e-06	-2.14215	8.3244e-12	6.91134e-12	0.0300869
0.0213675	46.8	3.93115e-06	-2.14215	8.21763e-12	6.06273e-12	0.0300869
0.021322	46.9	3.94863e-06	-2.14215	8.11687e-12	5.95901e-12	0.0300869
0.0212766	47	3.9626e-06	-2.14215	8.02205e-12	6.07266e-12	0.0300869
0.0212314	47.1	3.98108e-06	-2.14215	7.93351e-12	6.68521e-12	0.0300869
0.0211864	47.2	3.99543e-06	-2.14215	7.84883e-12	6.9228e-12	0.0300869
0.0211416	47.3	4.01079e-06	-2.14215	7.7737e-12	7.03589e-12	0.0300869
0.021097	47.4	4.02534e-06	-2.14215	7.70178e-12	7.71667e-12	0.0300869
0.0210526	47.5	4.04072e-06	-2.14215	7.64026e-12	7.86142e-12	0.0300869
0.0210084	47.6	4.06028e-06	-2.14215	7.58024e-12	8.08005e-12	0.0300869
0.0209644	47.7	4.07278e-06	-2.14215	7.53086e-12	9.00254e-12	0.0300869
0.0209205	47.8	4.09142e-06	-2.14215	7.48923e-12	9.14483e-12	0.0300869
0.0208768	47.9	4.10309e-06	-2.14215	7.44941e-12	9.8199e-12	0.0300869
0.0208333	48	4.12113e-06	-2.14215	7.41891e-12	1.00893e-11	0.0300869
0.02079	48.1	4.13893e-06	-2.14215	7.39283e-12	1.05185e-11	0.0300869
0.0207469	48.2	4.15538e-06	-2.14215	7.37721e-12	1.09944e-11	0.0300869
0.0207039	48.3	4.17017e-06	-2.14215	7.36568e-12	1.10641e-11	0.0300869
0.0206612	48.4	4.18354e-06	-2.14215	7.36064e-12	1.18879e-11	0.0300869
0.0206186	48.5	4.20272e-06	-2.14215	7.35902e-12	1.24607e-11	0.0300869
0.0205761	48.6	4.21684e-06	-2.14215	7.36109e-12	1.27879e-11	0.0300869
0.0205339	48.7	4.23521e-06	-2.14215	7.37061e-12	1.28151e-11	0.0300869
0.0204918	48.8	4.24617e-06	-2.14215	7.37894e-12	1.40394e-11	0.0300869
0.0204499	48.9	4.26502e-06	-2.14215	7.39031e-12	1.38612e-11	0.0300869
0.0204082	49	4.28334e-06	-2.14215	7.40715e-12	1.42987e-11	0.0300869
0.0203666	49.1	4.29657e-06	-2.14215	7.42012e-12	1.48323e-11	0.0300869
0.0203252	49.2	4.31212e-06	-2.14215	7.43774e-12	1.53052e-11	0.0300869
0.020284	49.3	4.33274e-06	-2.14215	7.45348e-12	1.53806e-11	0.0300869
0.0202429	49.4	4.34757e-06	-2.14215	7.46829e-12	1.64307e-11	0.0300869
0.020202	49.5	4.36396e-06	-2.14215	7.48094e-12	1.64577e-11	0.0300869
0.0201613	49.6	4.3788e-06	-2.14215	7.4991e-12	1.6317e-11	0.0300869
0.0201207	49.7	4.39671e-06	-2.14215	7.5086e-12	1.58377e-11	0.0300869
0.0200803	49.8	4.4121e-06	-2.14215	7.52223e-12	1.60923e-11	0.0300869
0.0200401	49.9	4.42624e-06	-2.14215	7.53323e-12	1.601e-11	0.0300869
0.02	50	4.44554e-06	-2.14215	7.54431e-12	1.66966e-11	0.0300869
0.0199601	50.1	4.4618e-06	-2.14215	7.5534e-12	1.67651e-11	0.0300869
0.0199203	50.2	4.479e-06	-2.14215	7.56646e-12	1.69749e-11	0.0300869
0.0198807	50.3	4.49646e-06	-2.14215	7.57762e-12	1.69219e-11	0.0300869
0.0198413	50.4	4.51182e-06	-2.14215	7.5882e-12	1.66472e-11	0.0300869
0.019802	50.5	4.52826e-06	-2.14215	7.60093e-12	1.62742e-11	0.0300869
0.0197628	50.6	4.54725e-06	-2.14215	7.61639e-12	1.62312e-11	0.0300869
0.0197239	50.7	4.56192e-06	-2.14215	7.63146e-12	1.64106e-11	0.0300869
0.019685	50.8	4.58261e-06	-2.14215	7.64831e-12	1.63492e-11	0.0300869
0.0196464	50.9	4.5986e-06	-2.14215	7.66906e-12	1.56892e-11	0.0300869
0.0196078	51	4.61086e-06	-2.14215	7.69211e-12	1.59128e-11	0.0300869
0.0195695	51.1	4.6287e-06	-2.14215	7.71345e-12	1.54973e-11	0.0300869
0.0195312	51.2	4.64937e-06	-2.14215	7.73642e-12	1.5496e-11	0.0300869
0.0194932	51.3	4.66417e-06	-2.14215	7.7633e-12	1.65267e-11	0.0300869
0.0194553	51.4	4.68274e-06	-2.14215	7.78936e-12	1.53518e-11	0.0300869
0.0194175	51.5	4.70013e-06	-2.14215	7.81297e-12	1.51803e-11	0.0300869
0.0193798	51.6	4.71355e-06	-2.14215	7.84041e-12	1.52278e-11	0.0300869
0.0193424	51.7	4.73379e-06	-2.14215	7.86982e-12	1.5321e-11	0.0300869
0.019305	51.8	4.75228e-06	-2.14215	7.88894e-12	1.46803e-11	0.0300869
0.0192678	51.9	4.76883e-06	-2.14215	7.91759e-12	1.38545e-11	0.0300869
0.0192308	52	4.78434e-06	-2.14215	7.93633e-12	1.45331e-11	0.0300869
0.0191939	52.1	4.79961e-06	-2.14215	7.9577e-12	1.44978e-11	0.0300869
0.0191571	52.2	4.81775e-06	-2.14215	7.97642e-12	1.41196e-11	0.0300869
0.0191205	52.3	4.83539e-06	-2.14215	7.98857e-12	1.44474e-11	0.0300869
0.019084	52.4	4.85381e-06	-2.14215	8.00317e-12	1.2987e-11	0.0300869
0.0190476	52.5	4.8711e-06	-2.14215	8.00703e-12	1.38098e-11	0.0300869
0.0190114	52.6	4.88883e-06	-2.14215	8.01453e-12	1.21772e-11	0.0300869
0.0189753	52.7	4.90826e-06	-2.14215	8.02152e-12	1.21345e-11	0.0300869
0.0189394	52.8	4.92605e-06	-2.14215	8.02242e-12	1.21414e-11	0.0300869
0.0189036	52.9	4.94002e-06	-2.14215	8.02444e-12	1.16893e-11	0.0300869
0.0188679	53	4.95988e-06	-2.14215	8.02738e-12	1.10233e-11	0.0300869
0.0188324	53.1	4.97807e-06	-2.14215	8.03131e-12	1.06648e-11	0.0300869
0.018797	53.2	4.99472e-06	-2.14215	8.03167e-12	1.01074e-11	0.0300869
0.0187617	53.3	5.01598e-06	-2.14215	8.03255e-12	9.8899e-12	0.0300869
0.0187266	53.4	5.03151e-06	-2.14215	8.03802e-12	8.67172e-12	0.0300869
0.0186916	53.5	5.04787e-06	-2.14215	8.04314e-12	8.63642e-12	0.0300869
0.0186567	53.6	5.06963e-06	-2.14215	8.05035e-12	7.87468e-12	0.0300869
0.018622	53.7	5.07947e-06	-2.14215	8.05711e-12	7.83968e-12	0.0300869
0.0185874	53.8	5.10387e-06	-2.14215	8.06873e-12	7.26397e-12	0.0300869
0.0185529	53.9	5.11774e-06	-2.14215	8.08416e-12	7.23473e-12	0.0300869
0.0185185	54	5.13618e-06	-2.14215	8.09779e-12	7.23848e-12	0.0300869
0.0184843	54.1	5.15447e-06	-2.14215	8.11402e-12	7.05427e-12	0.0300869
0.0184502	54.2	5.17821e-06	-2.14215	8.13318e-12	6.72582e-12	0.0300869
0.0184162	54.3	5.19039e-06	-2.14215	8.15321e-12	6.69658e-12	0.0300869
0.0183824	54.4	5.21147e-06	-2.14215	8.17803e-12	6.44689e-12	0.0300869
0.0183486	54.5	5.22655e-06	-2.14215	8.19962e-12	5.68819e-12	0.0300869
0.018315	54.6	5.247e-06	-2.14215	8.22137e-12	4.97355e-12	0.0300869
0.0182815	54.7	5.26698e-06	-2.14215	8.24767e-12	5.30692e-12	0.0300869
0.0182482	54.8	5.28018e-06	-2.14215	8.27451e-12	5.12139e-12	0.0300869
0.0182149	54.9	5.30297e-06	-2.14215	8.30525e-12	4.64805e-12	0.0300869
0.0181818	55	5.31989e-06	-2.14215	8.33284e-12	4.53641e-12	0.0300869
0.0181488	55.1	5.33302e-06	-2.14215	8.36441e-12	4.57781e-12	0.0300869
0.0181159	55.2	5.35553e-06	-2.14215	8.39433e-12	4.23172e-12	0.0300869
0.0180832	55.3	5.37365e-06	-2.14215	8.4239e-12	3.8347e-12	0.0300869
0.0180505	55.4	5.39003e-06	-2.14215	8.45713e-12	3.29426e-12	0.0300869
0.018018	55.5	5.40687e-06	-2.14215	8.48894e-12	3.23332e-12	0.0300869
0.0179856	55.6	5.42978e-06	-2.14215	8.51967e-12	3.46773e-12	0.0300869
0.0179533	55.7	5.44676e-06	-2.14215	8.55076e-12	3.50471e-12	0.0300869
0.0179211	55.8	5.46407e-06	-2.14215	8.5852e-12	2.84902e-12	0.0300869
0.0178891	55.9	5.48331e-06	-2.14215	8.61927e-12	2.61884e-12	0.0300869
0.0178571	56	5.50475e-06	-2.14215	8.65026e-12	2.08637e-12	0.0300869
0.0178253	56.1	5.5208e-06	-2.14215	8.68221e-12	1.78413e-12	0.0300869
0.0177936	56.2	5.5415e-06	-2.14215	8.71469e-12	2.05835e-12	0.0300869
0.017762	56.3	5.55636e-06	-2.14215	8.74971e-12	1.34719e-12	0.0300869
0.0177305	56.4	5.57528e-06	-2.14215	8.78366e-12	1.56701e-12	0.0300869
0.0176991	56.5	5.5936e-06	-2.14215	8.81249e-12	1.47178e-12	0.0300869
0.0176678	56.6	5.61169e-06	-2.14215	8.84365e-12	8.39854e-13	0.0300869
0.0176367	56.7	5.63198e-06	-2.14215	8.87832e-12	-1.23459e-13	0.0300869
0.0176056	56.8	5.64983e-06	-2.14215	8.9079e-12	1.85399e-13	0.0300869
0.0175747	56.9	5.66444e-06	-2.14215	8.93776e-12	-4.54856e-13	0.0300869
0.0175439	57	5.68525e-06	-2.14215	8.96498e-12	-1.07879e-13	0.0300869
0.0175131	57.1	5.70253e-06	-2.14215	8.99117e-12	-1.79372e-13	0.0300869
0.0174825	57.2	5.72496e-06	-2.14215	9.01854e-12	-3.19799e-13	0.0300869
0.017452	57.3	5.74323e-06	-2.14215	9.04387e-12	-4.44682e-13	0.0300869
0.0174216	57.4	5.76235e-06	-2.14215	9.06592e-12	-1.28586e-13	0.0300869
0.0173913	57.5	5.78561e-06	-2.14215	9.08883e-12	1.88966e-13	0.0300869
0.0173611	57.6	5.80225e-06	-2.14215	9.10881e-12	8.46378e-13	0.0300869
0.017331	57.7	5.82143e-06	-2.14215	9.12655e-12	7.10786e-13	0.0300869
0.017301	57.8	5.8394e-06	-2.14215	9.14884e-12	8.73511e-13	0.0300869
0.0172712	57.9	5.855e-06	-2.14215	9.16417e-12	1.38867e-12	0.0300869
0.0172414	58	5.87305e-06	-2.14215	9.17953e-12	2.52135e-12	0.0300869
0.0172117	58.1	5.89394e-06	-2.14215	9.20053e-12	2.21954e-12	0.0300869
0.0171821	58.2	5.91641e-06	-2.14215	9.21403e-12	3.30183e-12	0.0300869
0.0171527	58.3	5.9343e-06	-2.14215	9.23352e-12	3.00019e-12	0.0300869
0.0171233	58.4	5.95674e-06	-2.14215	9.24921e-12	4.57251e-12	0.0300869
0.017094	58.5	5.96976e-06	-2.14215	9.26999e-12	4.58253e-12	0.0300869
0.0170648	58.6	5.98844e-06	-2.14215	9.29148e-12	4.77596e-12	0.0300869
0.0170358	58.7	6.01091e-06	-2.14215	9.31215e-12	5.15398e-12	0.0300869
0.0170068	58.8	6.02702e-06	-2.14215	9.34019e-12	5.49654e-12	0.0300869
0.0169779	58.9	6.05197e-06	-2.14215	9.368e-12	5.74332e-12	0.0300869
0.0169492	59	6.07897e-06	-2.14215	9.39873e-12	6.55684e-12	0.0300869
0.0169205	59.1	6.0893e-06	-2.14215	9.4345e-12	5.2594e-12	0.0300869
0.0168919	59.2	6.10435e-06	-2.14215	9.47236e-12	5.78962e-12	0.0300869
0.0168634	59.3	6.12139e-06	-2.14215	9.51015e-12	6.16283e-12	0.0300869
0.016835	59.4	6.14239e-06	-2.14215	9.55175e-12	6.51462e-12	0.0300869
0.0168067	59.5	6.15931e-06	-2.14215	9.59718e-12	6.05244e-12	0.0300869
0.0167785	59.6	6.18515e-06	-2.14215	9.64335e-12	6.21874e-12	0.0300869
0.0167504	59.7	6.20478e-06	-2.14215	9.69626e-12	6.37325e-12	0.0300869
0.0167224	59.8	6.2222e-06	-2.14215	9.75134e-12	5.00005e-12	0.0300869
0.0166945	59.9	6.2415e-06	-2.14215	9.80958e-12	5.2923e-12	0.0300869
0.0166667	60	6.26121e-06	-2.14215	9.87249e-12	5.05909e-12	0.0300869
0.0166389	60.1	6.27887e-06	-2.14215	9.93505e-12	4.72081e-12	0.0300869
0.0166113	60.2	6.30343e-06	-2.14215	1.00025e-11	4.50521e-12	0.0300869
0.0165837	60.3	6.32209e-06	-2.14215	1.0077e-11	4.30183e-12	0.0300869
0.0165563	60.4	6.34169e-06	-2.14215	1.01436e-11	4.87253e-12	0.0300869
0.0165289	60.5	6.36199e-06	-2.14215	1.02212e-11	4.12417e-12	0.0300869
0.0165017	60.6	6.37954e-06	-2.14215	1.03034e-11	4.14397e-12	0.0300869
0.0164745	60.7	6.39329e-06	-2.14215	1.03865e-11	3.71734e-12	0.0300869
0.0164474	60.8	6.42148e-06	-2.14215	1.04737e-11	2.91742e-12	0.0300869
0.0164204	60.9	6.44172e-06	-2.14215	1.0565e-11	2.75359e-12	0.0300869
0.0163934	61	6.46184e-06	-2.14215	1.06556e-11	2.60105e-12	0.0300869
