#T	β	c	e	chiz	chic	s
0.0310559	32.2	0.000460794	-1.35756	1.48611e-06	2.1989e-06	0.0162179
0.0309598	32.3	0.000462849	-1.35756	1.42873e-06	2.11562e-06	0.0162178
0.0308642	32.4	0.000464931	-1.35756	1.37364e-06	2.03559e-06	0.0162178
0.0307692	32.5	0.000467039	-1.35756	1.32074e-06	1.95869e-06	0.0162177
0.0306748	32.6	0.000469173	-1.35756	1.26996e-06	1.88479e-06	0.0162177
0.030581	32.7	0.000471331	-1.35756	1.2212e-06	1.81378e-06	0.0162177
0.0304878	32.8	0.000473513	-1.35756	1.17438e-06	1.74554e-06	0.0162176
0.0303951	32.9	0.000475719	-1.35756	1.12943e-06	1.67997e-06	0.0162176
0.030303	33	0.000477947	-1.35756	1.08628e-06	1.61696e-06	0.0162176
0.0302115	33.1	0.000480198	-1.35756	1.04484e-06	1.55641e-06	0.0162175
0.0301205	33.2	0.00048247	-1.35756	1.00506e-06	1.49822e-06	0.0162175
0.03003	33.3	0.000484763	-1.35756	9.66868e-07	1.4423e-06	0.0162175
0.0299401	33.4	0.000487077	-1.35756	9.302e-07	1.38856e-06	0.0162174
0.0298507	33.5	0.000489411	-1.35756	8.94995e-07	1.33691e-06	0.0162174
0.0297619	33.6	0.000491764	-1.35756	8.61196e-07	1.28728e-06	0.0162174
0.0296736	33.7	0.000494136	-1.35756	8.28746e-07	1.23958e-06	0.0162174
0.0295858	33.8	0.000496527	-1.35756	7.97592e-07	1.19372e-06	0.0162173
0.0294985	33.9	0.000498936	-1.35756	7.67683e-07	1.14967e-06	0.0162173
0.0294118	34	0.000501362	-1.35756	7.38969e-07	1.10729e-06	0.0162173
0.0293255	34.1	0.000503806	-1.35756	7.11402e-07	1.06656e-06	0.0162173
0.0292398	34.2	0.000506267	-1.35756	6.84937e-07	1.02741e-06	0.0162172
0.0291545	34.3	0.000508743	-1.35756	6.59529e-07	9.89736e-07	0.0162172
0.0290698	34.4	0.000511236	-1.35756	6.35137e-07	9.53491e-07	0.0162172
0.0289855	34.5	0.000513744	-1.35756	6.11718e-07	9.18692e-07	0.0162172
0.0289017	34.6	0.000516267	-1.35756	5.89232e-07	8.85486e-07	0.0162172
0.0288184	34.7	0.000518805	-1.35756	5.67647e-07	8.53597e-07	0.0162172
0.0287356	34.8	0.000521357	-1.35756	5.46927e-07	8.22965e-07	0.0162171
0.0286533	34.9	0.000523922	-1.35756	5.27038e-07	7.93542e-07	0.0162171
0.0285714	35	0.000526501	-1.35756	5.07946e-07	7.65279e-07	0.0162171
0.02849	35.1	0.000529092	-1.35756	4.8962e-07	7.38133e-07	0.0162171
0.0284091	35.2	0.000531695	-1.35756	4.72029e-07	7.12059e-07	0.0162171
0.0283286	35.3	0.000534311	-1.35756	4.55143e-07	6.87016e-07	0.0162171
0.0282486	35.4	0.00053694	-1.35756	4.38935e-07	6.62964e-07	0.016217
0.028169	35.5	0.000539581	-1.35756	4.23377e-07	6.39863e-07	0.016217
0.0280899	35.6	0.000542234	-1.35756	4.08443e-07	6.17677e-07	0.016217
0.0280112	35.7	0.0005449	-1.35756	3.94107e-07	5.9637e-07	0.016217
0.027933	35.8	0.000547579	-1.35756	3.80347e-07	5.75908e-07	0.016217
0.0278552	35.9	0.00055027	-1.35756	3.67138e-07	5.56258e-07	0.016217
0.0277778	36	0.000552975	-1.35756	3.5446e-07	5.37387e-07	0.016217
0.0277008	36.1	0.000555692	-1.35756	3.4229e-07	5.19266e-07	0.016217
0.0276243	36.2	0.000558421	-1.35756	3.3061e-07	5.01864e-07	0.016217
0.0275482	36.3	0.000561162	-1.35756	3.194e-07	4.85155e-07	0.0162169
0.0274725	36.4	0.000563914	-1.35756	3.0864e-07	4.69111e-07	0.0162169
0.0273973	36.5	0.000566677	-1.35756	2.98315e-07	4.53705e-07	0.0162169
0.0273224	36.6	0.000569449	-1.35756	2.88405e-07	4.38914e-07	0.0162169
0.027248	36.7	0.000572231	-1.35756	2.78896e-07	4.24713e-07	0.0162169
0.0271739	36.8	0.000575022	-1.35756	2.6977e-07	4.11078e-07	0.0162169
0.0271003	36.9	0.000577822	-1.35756	2.61014e-07	3.97989e-07	0.0162169
0.027027	37	0.000580629	-1.35756	2.52611e-07	3.85424e-07	0.0162169
0.0269542	37.1	0.000583445	-1.35756	2.44549e-07	3.73361e-07	0.0162169
0.0268817	37.2	0.000586269	-1.35756	2.36813e-07	3.61783e-07	0.0162169
0.0268097	37.3	0.000589101	-1.35756	2.2939e-07	3.50669e-07	0.0162169
0.026738	37.4	0.000591941	-1.35756	2.22267e-07	3.40001e-07	0.0162169
0.0266667	37.5	0.000594789	-1.35756	2.15432e-07	3.29764e-07	0.0162169
0.0265957	37.6	0.000597647	-1.35756	2.08874e-07	3.19938e-07	0.0162168
0.0265252	37.7	0.000600514	-1.35756	2.0258e-07	3.10509e-07	0.0162168
0.026455	37.8	0.000603391	-1.35756	1.96541e-07	3.01461e-07	0.0162168
0.0263852	37.9	0.000606278	-1.35756	1.90746e-07	2.92779e-07	0.0162168
0.0263158	38	0.000609175	-1.35756	1.85186e-07	2.84449e-07	0.0162168
0.0262467	38.1	0.000612081	-1.35756	1.79852e-07	2.76458e-07	0.0162168
0.026178	38.2	0.000614998	-1.35756	1.74735e-07	2.68791e-07	0.0162168
0.0261097	38.3	0.000617925	-1.35756	1.69826e-07	2.61437e-07	0.0162168
0.0260417	38.4	0.00062086	-1.35756	1.65118e-07	2.54384e-07	0.0162168
0.025974	38.5	0.000623805	-1.35756	1.60602e-07	2.47618e-07	0.0162168
0.0259067	38.6	0.000626759	-1.35756	1.56272e-07	2.41131e-07	0.0162168
0.0258398	38.7	0.000629722	-1.35756	1.52121e-07	2.3491e-07	0.0162168
0.0257732	38.8	0.000632692	-1.35756	1.48142e-07	2.28945e-07	0.0162168
0.0257069	38.9	0.000635671	-1.35756	1.44329e-07	2.23226e-07	0.0162168
0.025641	39	0.000638658	-1.35756	1.40676e-07	2.17745e-07	0.0162168
0.0255754	39.1	0.000641651	-1.35756	1.37178e-07	2.12491e-07	0.0162168
0.0255102	39.2	0.00064465	-1.35756	1.33829e-07	2.07457e-07	0.0162168
0.0254453	39.3	0.000647656	-1.35756	1.30623e-07	2.02632e-07	0.0162168
0.0253807	39.4	0.000650668	-1.35756	1.27557e-07	1.98011e-07	0.0162168
0.0253165	39.5	0.000653685	-1.35756	1.24623e-07	1.93584e-07	0.0162167
0.0252525	39.6	0.000656708	-1.35756	1.21819e-07	1.89344e-07	0.0162167
0.0251889	39.7	0.000659737	-1.35756	1.19137e-07	1.85283e-07	0.0162167
0.0251256	39.8	0.000662772	-1.35756	1.16574e-07	1.81396e-07	0.0162167
0.0250627	39.9	0.000665815	-1.35756	1.14125e-07	1.77675e-07	0.0162167
0.025	40	0.000668864	-1.35756	1.11784e-07	1.74114e-07	0.0162167
0.0249377	40.1	0.000671921	-1.35756	1.09548e-07	1.70707e-07	0.0162167
0.0248756	40.2	0.000674986	-1.35756	1.07412e-07	1.67449e-07	0.0162167
0.0248139	40.3	0.000678058	-1.35756	1.05372e-07	1.64334e-07	0.0162167
0.0247525	40.4	0.000681136	-1.35756	1.03424e-07	1.61357e-07	0.0162167
0.0246914	40.5	0.00068422	-1.35756	1.01564e-07	1.58513e-07	0.0162167
0.0246305	40.6	0.000687307	-1.35756	9.97907e-08	1.55796e-07	0.0162167
0.02457	40.7	0.000690397	-1.35756	9.80992e-08	1.53204e-07	0.0162167
0.0245098	40.8	0.00069349	-1.35756	9.64869e-08	1.50729e-07	0.0162167
0.0244499	40.9	0.000696583	-1.35756	9.49511e-08	1.48369e-07	0.0162167
0.0243902	41	0.000699678	-1.35756	9.34889e-08	1.4612e-07	0.0162167
0.0243309	41.1	0.000702774	-1.35756	9.20975e-08	1.43977e-07	0.0162167
0.0242718	41.2	0.00070587	-1.35756	9.07746e-08	1.41936e-07	0.0162167
0.0242131	41.3	0.000708969	-1.35756	8.95177e-08	1.39994e-07	0.0162167
0.0241546	41.4	0.000712072	-1.35756	8.83247e-08	1.38148e-07	0.0162167
0.0240964	41.5	0.000715177	-1.35756	8.71938e-08	1.36394e-07	0.0162167
0.0240385	41.6	0.000718284	-1.35756	8.61231e-08	1.34729e-07	0.0162167
0.0239808	41.7	0.000721395	-1.35756	8.5111e-08	1.33151e-07	0.0162167
0.0239234	41.8	0.000724509	-1.35756	8.41559e-08	1.31655e-07	0.0162167
0.0238663	41.9	0.000727625	-1.35756	8.32561e-08	1.30241e-07	0.0162167
0.0238095	42	0.00073074	-1.35756	8.24103e-08	1.28906e-07	0.0162167
0.023753	42.1	0.000733857	-1.35756	8.16172e-08	1.27648e-07	0.0162167
0.0236967	42.2	0.000736973	-1.35756	8.08762e-08	1.26464e-07	0.0162167
0.0236407	42.3	0.000740088	-1.35756	8.0187e-08	1.25354e-07	0.0162167
0.0235849	42.4	0.0007432	-1.35756	7.955e-08	1.24314e-07	0.0162167
0.0235294	42.5	0.000746308	-1.35756	7.89657e-08	1.23345e-07	0.0162167
0.0234742	42.6	0.000749411	-1.35756	7.84347e-08	1.22445e-07	0.0162167
0.0234192	42.7	0.000752508	-1.35756	7.79577e-08	1.21612e-07	0.0162166
0.0233645	42.8	0.000755594	-1.35756	7.75348e-08	1.20847e-07	0.0162166
0.02331	42.9	0.000758668	-1.35756	7.71656e-08	1.20147e-07	0.0162166
0.0232558	43	0.000761729	-1.35756	7.68497e-08	1.19513e-07	0.0162166
0.0232019	43.1	0.000764774	-1.35756	7.65863e-08	1.18945e-07	0.0162166
0.0231481	43.2	0.000767801	-1.35756	7.63747e-08	1.18442e-07	0.0162166
0.0230947	43.3	0.000770811	-1.35756	7.62145e-08	1.18004e-07	0.0162166
0.0230415	43.4	0.000773802	-1.35756	7.61057e-08	1.17632e-07	0.0162166
0.0229885	43.5	0.000776775	-1.35756	7.60489e-08	1.17323e-07	0.0162166
0.0229358	43.6	0.000779727	-1.35756	7.60449e-08	1.1708e-07	0.0162166
0.0228833	43.7	0.00078266	-1.35756	7.60951e-08	1.169e-07	0.0162166
0.0228311	43.8	0.000785568	-1.35756	7.62004e-08	1.16784e-07	0.0162166
0.022779	43.9	0.000788452	-1.35756	7.6362e-08	1.16733e-07	0.0162166
0.0227273	44	0.000791306	-1.35756	7.65802e-08	1.16745e-07	0.0162166
0.0226757	44.1	0.000794127	-1.35756	7.6855e-08	1.16823e-07	0.0162166
0.0226244	44.2	0.00079691	-1.35756	7.71859e-08	1.16966e-07	0.0162166
0.0225734	44.3	0.000799651	-1.35756	7.75719e-08	1.17178e-07	0.0162166
0.0225225	44.4	0.000802342	-1.35756	7.80112e-08	1.17459e-07	0.0162166
0.0224719	44.5	0.000804983	-1.35756	7.85018e-08	1.17812e-07	0.0162166
0.0224215	44.6	0.000807566	-1.35756	7.90412e-08	1.18239e-07	0.0162166
0.0223714	44.7	0.000810091	-1.35756	7.96266e-08	1.18743e-07	0.0162166
0.0223214	44.8	0.000812556	-1.35756	8.02553e-08	1.19326e-07	0.0162166
0.0222717	44.9	0.000814958	-1.35756	8.0925e-08	1.19993e-07	0.0162166
0.0222222	45	0.0008173	-1.35756	8.16341e-08	1.20745e-07	0.0162166
0.0221729	45.1	0.000819581	-1.35756	8.2382e-08	1.21588e-07	0.0162165
0.0221239	45.2	0.000821804	-1.35756	8.31693e-08	1.22524e-07	0.0162165
0.0220751	45.3	0.000823968	-1.35756	8.39976e-08	1.23558e-07	0.0162165
0.0220264	45.4	0.000826079	-1.35756	8.48696e-08	1.24694e-07	0.0162165
0.021978	45.5	0.000828134	-1.35756	8.57881e-08	1.25936e-07	0.0162165
0.0219298	45.6	0.000830136	-1.35756	8.67553e-08	1.27287e-07	0.0162165
0.0218818	45.7	0.000832087	-1.35756	8.7773e-08	1.28751e-07	0.0162165
0.0218341	45.8	0.00083399	-1.35756	8.88424e-08	1.3033e-07	0.0162165
0.0217865	45.9	0.000835846	-1.35756	8.99637e-08	1.32025e-07	0.0162165
0.0217391	46	0.000837656	-1.35756	9.11366e-08	1.33838e-07	0.0162165
0.021692	46.1	0.000839421	-1.35756	9.23603e-08	1.35768e-07	0.0162165
0.021645	46.2	0.00084114	-1.35756	9.36328e-08	1.37813e-07	0.0162165
0.0215983	46.3	0.00084281	-1.35756	9.49513e-08	1.39967e-07	0.0162164
0.0215517	46.4	0.000844427	-1.35756	9.63115e-08	1.42225e-07	0.0162164
0.0215054	46.5	0.000845991	-1.35756	9.77071e-08	1.44576e-07	0.0162164
0.0214592	46.6	0.0008475	-1.35756	9.91295e-08	1.47006e-07	0.0162164
0.0214133	46.7	0.000848951	-1.35756	1.00567e-07	1.49499e-07	0.0162164
0.0213675	46.8	0.000850354	-1.35756	1.02007e-07	1.52032e-07	0.0162164
0.021322	46.9	0.000851716	-1.35756	1.03433e-07	1.54583e-07	0.0162164
0.0212766	47	0.000853049	-1.35756	1.04828e-07	1.57124e-07	0.0162164
0.0212314	47.1	0.000854369	-1.35756	1.06174e-07	1.59627e-07	0.0162163
0.0211864	47.2	0.000855693	-1.35756	1.07453e-07	1.62064e-07	0.0162163
0.0211416	47.3	0.000857041	-1.35756	1.08651e-07	1.64409e-07	0.0162163
0.021097	47.4	0.000858427	-1.35756	1.09756e-07	1.66639e-07	0.0162163
0.0210526	47.5	0.000859867	-1.35756	1.10757e-07	1.68733e-07	0.0162163
0.0210084	47.6	0.000861368	-1.35756	1.1165e-07	1.70676e-07	0.0162163
0.0209644	47.7	0.000862935	-1.35756	1.12431e-07	1.72457e-07	0.0162163
0.0209205	47.8	0.000864564	-1.35756	1.131e-07	1.74068e-07	0.0162163
0.0208768	47.9	0.000866248	-1.35756	1.13659e-07	1.75504e-07	0.0162162
0.0208333	48	0.000867978	-1.35756	1.14111e-07	1.76762e-07	0.0162162
0.02079	48.1	0.000869739	-1.35756	1.14457e-07	1.77839e-07	0.0162162
0.0207469	48.2	0.000871519	-1.35756	1.14698e-07	1.78732e-07	0.0162162
0.0207039	48.3	0.000873305	-1.35756	1.14834e-07	1.79435e-07	0.0162162
0.0206612	48.4	0.000875086	-1.35756	1.14865e-07	1.7994e-07	0.0162162
0.0206186	48.5	0.000876854	-1.35756	1.14788e-07	1.80237e-07	0.0162162
0.0205761	48.6	0.000878606	-1.35756	1.14599e-07	1.80313e-07	0.0162162
0.0205339	48.7	0.00088034	-1.35756	1.14296e-07	1.80154e-07	0.0162162
0.0204918	48.8	0.000882064	-1.35756	1.13875e-07	1.79748e-07	0.0162162
0.0204499	48.9	0.000883785	-1.35756	1.13336e-07	1.79084e-07	0.0162161
0.0204082	49	0.000885521	-1.35756	1.1268e-07	1.78158e-07	0.0162161
0.0203666	49.1	0.000887289	-1.35756	1.11914e-07	1.76975e-07	0.0162161
0.0203252	49.2	0.000889113	-1.35756	1.11047e-07	1.75552e-07	0.0162161
0.020284	49.3	0.000891015	-1.35756	1.10095e-07	1.73917e-07	0.0162161
0.0202429	49.4	0.000893019	-1.35756	1.09078e-07	1.72111e-07	0.0162161
0.020202	49.5	0.000895143	-1.35756	1.08017e-07	1.70184e-07	0.0162161
0.0201613	49.6	0.000897403	-1.35756	1.06935e-07	1.68192e-07	0.0162161
0.0201207	49.7	0.000899807	-1.35756	1.05855e-07	1.66192e-07	0.0162161
0.0200803	49.8	0.000902356	-1.35756	1.04799e-07	1.64234e-07	0.0162161
0.0200401	49.9	0.000905048	-1.35756	1.03783e-07	1.62361e-07	0.016216
0.02	50	0.000907876	-1.35756	1.02819e-07	1.60604e-07	0.016216
0.0199601	50.1	0.000910824	-1.35756	1.01916e-07	1.58985e-07	0.016216
0.0199203	50.2	0.000913879	-1.35756	1.01079e-07	1.57511e-07	0.016216
0.0198807	50.3	0.000917029	-1.35756	1.00306e-07	1.56184e-07	0.016216
0.0198413	50.4	0.000920256	-1.35756	9.95976e-08	1.54997e-07	0.016216
0.019802	50.5	0.000923551	-1.35756	9.89484e-08	1.53942e-07	0.016216
0.0197628	50.6	0.0009269	-1.35756	9.83542e-08	1.53004e-07	0.016216
0.0197239	50.7	0.000930296	-1.35756	9.78099e-08	1.52173e-07	0.016216
0.019685	50.8	0.000933731	-1.35756	9.73102e-08	1.51434e-07	0.016216
0.0196464	50.9	0.000937196	-1.35756	9.68498e-08	1.50775e-07	0.016216
0.0196078	51	0.000940687	-1.35756	9.6424e-08	1.50186e-07	0.016216
0.0195695	51.1	0.000944201	-1.35756	9.60284e-08	1.49657e-07	0.016216
0.0195312	51.2	0.000947729	-1.35756	9.56593e-08	1.49179e-07	0.016216
0.0194932	51.3	0.000951275	-1.35756	9.53133e-08	1.48745e-07	0.016216
0.0194553	51.4	0.000954832	-1.35756	9.49876e-08	1.48348e-07	0.016216
0.0194175	51.5	0.000958397	-1.35756	9.46797e-08	1.47984e-07	0.016216
0.0193798	51.6	0.000961969	-1.35756	9.43875e-08	1.47648e-07	0.016216
0.0193424	51.7	0.000965545	-1.35756	9.41087e-08	1.47335e-07	0.016216
0.019305	51.8	0.000969122	-1.35756	9.38405e-08	1.47043e-07	0.016216
0.0192678	51.9	0.000972706	-1.35756	9.35802e-08	1.4677e-07	0.016216
0.0192308	52	0.000976303	-1.35756	9.33258e-08	1.46513e-07	0.016216
0.0191939	52.1	0.000979914	-1.35756	9.30772e-08	1.4627e-07	0.016216
0.0191571	52.2	0.000983539	-1.35756	9.28348e-08	1.46039e-07	0.016216
0.0191205	52.3	0.000987175	-1.35756	9.25987e-08	1.45818e-07	0.016216
0.019084	52.4	0.000990821	-1.35756	9.23684e-08	1.45607e-07	0.016216
0.0190476	52.5	0.000994477	-1.35756	9.21432e-08	1.45404e-07	0.016216
0.0190114	52.6	0.00099814	-1.35756	9.19224e-08	1.45208e-07	0.016216
0.0189753	52.7	0.00100181	-1.35756	9.17054e-08	1.45019e-07	0.016216
0.0189394	52.8	0.00100549	-1.35756	9.14917e-08	1.44835e-07	0.016216
0.0189036	52.9	0.00100917	-1.35756	9.12808e-08	1.44656e-07	0.016216
0.0188679	53	0.00101286	-1.35756	9.10724e-08	1.44482e-07	0.016216
0.0188324	53.1	0.00101656	-1.35756	9.0866e-08	1.44312e-07	0.016216
0.018797	53.2	0.00102027	-1.35756	9.06615e-08	1.44145e-07	0.016216
0.0187617	53.3	0.00102398	-1.35756	9.04584e-08	1.43982e-07	0.016216
0.0187266	53.4	0.0010277	-1.35756	9.02567e-08	1.43821e-07	0.016216
0.0186916	53.5	0.00103142	-1.35756	9.00561e-08	1.43663e-07	0.016216
0.0186567	53.6	0.00103515	-1.35756	8.98565e-08	1.43507e-07	0.016216
0.018622	53.7	0.00103889	-1.35756	8.96577e-08	1.43353e-07	0.016216
0.0185874	53.8	0.00104264	-1.35756	8.94596e-08	1.432e-07	0.016216
0.0185529	53.9	0.00104639	-1.35756	8.9262e-08	1.43049e-07	0.016216
0.0185185	54	0.00105015	-1.35756	8.90648e-08	1.42898e-07	0.016216
0.0184843	54.1	0.00105392	-1.35756	8.88679e-08	1.42749e-07	0.016216
0.0184502	54.2	0.00105769	-1.35756	8.86713e-08	1.426e-07	0.016216
0.0184162	54.3	0.00106147	-1.35756	8.84746e-08	1.42452e-07	0.016216
0.0183824	54.4	0.00106526	-1.35756	8.82779e-08	1.42304e-07	0.016216
0.0183486	54.5	0.00106906	-1.35756	8.80812e-08	1.42156e-07	0.016216
0.018315	54.6	0.00107286	-1.35756	8.78841e-08	1.42009e-07	0.016216
0.0182815	54.7	0.00107666	-1.35756	8.76866e-08	1.41861e-07	0.016216
0.0182482	54.8	0.00108048	-1.35756	8.74889e-08	1.41712e-07	0.016216
0.0182149	54.9	0.0010843	-1.35756	8.72908e-08	1.41564e-07	0.016216
0.0181818	55	0.00108813	-1.35756	8.70924e-08	1.41414e-07	0.016216
0.0181488	55.1	0.00109197	-1.35756	8.68934e-08	1.41264e-07	0.016216
0.0181159	55.2	0.00109581	-1.35756	8.6694e-08	1.41113e-07	0.016216
0.0180832	55.3	0.00109966	-1.35756	8.6494e-08	1.40961e-07	0.016216
0.0180505	55.4	0.00110352	-1.35756	8.62934e-08	1.40807e-07	0.016216
0.018018	55.5	0.00110738	-1.35756	8.60921e-08	1.40653e-07	0.016216
0.0179856	55.6	0.00111125	-1.35756	8.589e-08	1.40497e-07	0.016216
0.0179533	55.7	0.00111513	-1.35756	8.56873e-08	1.40339e-07	0.016216
0.0179211	55.8	0.00111901	-1.35756	8.54837e-08	1.4018e-07	0.016216
0.0178891	55.9	0.00112291	-1.35756	8.52793e-08	1.4002e-07	0.016216
0.0178571	56	0.0011268	-1.35756	8.5074e-08	1.39857e-07	0.016216
0.0178253	56.1	0.00113071	-1.35756	8.48678e-08	1.39693e-07	0.016216
0.0177936	56.2	0.00113462	-1.35756	8.46606e-08	1.39526e-07	0.016216
0.017762	56.3	0.00113854	-1.35756	8.44525e-08	1.39358e-07	0.016216
0.0177305	56.4	0.00114247	-1.35756	8.42434e-08	1.39187e-07	0.016216
0.0176991	56.5	0.0011464	-1.35756	8.40333e-08	1.39014e-07	0.016216
0.0176678	56.6	0.00115035	-1.35756	8.38221e-08	1.38838e-07	0.016216
0.0176367	56.7	0.00115429	-1.35756	8.36098e-08	1.3866e-07	0.016216
0.0176056	56.8	0.00115825	-1.35756	8.33965e-08	1.3848e-07	0.016216
0.0175747	56.9	0.00116221	-1.35756	8.31821e-08	1.38297e-07	0.016216
0.0175439	57	0.00116618	-1.35756	8.29666e-08	1.38111e-07	0.016216
0.0175131	57.1	0.00117016	-1.35756	8.27499e-08	1.37922e-07	0.016216
0.0174825	57.2	0.00117414	-1.35756	8.25321e-08	1.3773e-07	0.016216
0.017452	57.3	0.00117813	-1.35756	8.23132e-08	1.37536e-07	0.016216
0.0174216	57.4	0.00118213	-1.35756	8.20931e-08	1.37338e-07	0.016216
0.0173913	57.5	0.00118614	-1.35756	8.18719e-08	1.37137e-07	0.016216
0.0173611	57.6	0.00119014	-1.35756	8.16495e-08	1.36933e-07	0.016216
0.017331	57.7	0.00119416	-1.35756	8.1426e-08	1.36726e-07	0.016216
0.017301	57.8	0.00119819	-1.35756	8.12014e-08	1.36516e-07	0.0162159
0.0172712	57.9	0.00120222	-1.35756	8.09756e-08	1.36302e-07	0.0162159
0.0172414	58	0.00120626	-1.35756	8.07487e-08	1.36085e-07	0.0162159
0.0172117	58.1	0.00121031	-1.35756	8.05207e-08	1.35864e-07	0.0162159
0.0171821	58.2	0.00121437	-1.35756	8.02915e-08	1.3564e-07	0.0162159
0.0171527	58.3	0.00121843	-1.35756	8.00612e-08	1.35412e-07	0.0162159
0.0171233	58.4	0.00122249	-1.35756	7.98299e-08	1.3518e-07	0.0162159
0.017094	58.5	0.00122657	-1.35756	7.95975e-08	1.34945e-07	0.0162159
0.0170648	58.6	0.00123065	-1.35756	7.9364e-08	1.34706e-07	0.0162159
0.0170358	58.7	0.00123474	-1.35756	7.91295e-08	1.34464e-07	0.0162159
0.0170068	58.8	0.00123884	-1.35756	7.8894e-08	1.34217e-07	0.0162159
0.0169779	58.9	0.00124294	-1.35756	7.86575e-08	1.33967e-07	0.0162159
0.0169492	59	0.00124705	-1.35756	7.842e-08	1.33713e-07	0.0162159
0.0169205	59.1	0.00125117	-1.35756	7.81816e-08	1.33455e-07	0.0162159
0.0168919	59.2	0.0012553	-1.35756	7.79423e-08	1.33193e-07	0.0162159
0.0168634	59.3	0.00125943	-1.35756	7.7702e-08	1.32927e-07	0.0162159
0.016835	59.4	0.00126356	-1.35756	7.74609e-08	1.32657e-07	0.0162159
0.0168067	59.5	0.00126771	-1.35756	7.7219e-08	1.32383e-07	0.0162159
0.0167785	59.6	0.00127186	-1.35756	7.69762e-08	1.32105e-07	0.0162159
0.0167504	59.7	0.00127603	-1.35756	7.67326e-08	1.31823e-07	0.0162159
0.0167224	59.8	0.00128019	-1.35756	7.64883e-08	1.31537e-07	0.0162159
0.0166945	59.9	0.00128437	-1.35756	7.62431e-08	1.31247e-07	0.0162159
0.0166667	60	0.00128855	-1.35756	7.59973e-08	1.30953e-07	0.0162159
0.0166389	60.1	0.00129273	-1.35756	7.57508e-08	1.30655e-07	0.0162159
0.0166113	60.2	0.00129693	-1.35756	7.55036e-08	1.30353e-07	0.0162159
0.0165837	60.3	0.00130113	-1.35756	7.52557e-08	1.30046e-07	0.0162159
0.0165563	60.4	0.00130534	-1.35756	7.50072e-08	1.29736e-07	0.0162159
0.0165289	60.5	0.00130956	-1.35756	7.47581e-08	1.29421e-07	0.0162159
0.0165017	60.6	0.00131378	-1.35756	7.45084e-08	1.29103e-07	0.0162159
0.0164745	60.7	0.00131801	-1.35756	7.42581e-08	1.2878e-07	0.0162159
0.0164474	60.8	0.00132225	-1.35756	7.40072e-08	1.28454e-07	0.0162159
0.0164204	60.9	0.0013265	-1.35756	7.37557e-08	1.28124e-07	0.0162159
0.0163934	61	0.00133075	-1.35756	7.35038e-08	1.27789e-07	0.0162159
0.0163666	61.1	0.001335	-1.35756	7.32513e-08	1.27451e-07	0.0162159
0.0163399	61.2	0.00133927	-1.35756	7.29984e-08	1.27108e-07	0.0162159
0.0163132	61.3	0.00134354	-1.35756	7.27449e-08	1.26762e-07	0.0162159
0.0162866	61.4	0.00134782	-1.35756	7.2491e-08	1.26412e-07	0.0162159
0.0162602	61.5	0.00135211	-1.35756	7.22367e-08	1.26058e-07	0.0162159
0.0162338	61.6	0.0013564	-1.35756	7.19819e-08	1.257e-07	0.0162159
0.0162075	61.7	0.0013607	-1.35756	7.17266e-08	1.25339e-07	0.0162159
0.0161812	61.8	0.00136501	-1.35756	7.14709e-08	1.24973e-07	0.0162159
0.0161551	61.9	0.00136932	-1.35756	7.12148e-08	1.24605e-07	0.0162159
0.016129	62	0.00137364	-1.35756	7.09582e-08	1.24232e-07	0.0162159
0.0161031	62.1	0.00137797	-1.35756	7.07012e-08	1.23856e-07	0.0162159
0.0160772	62.2	0.00138231	-1.35756	7.04438e-08	1.23477e-07	0.0162159
0.0160514	62.3	0.00138665	-1.35756	7.0186e-08	1.23094e-07	0.0162159
0.0160256	62.4	0.001391	-1.35756	6.99277e-08	1.22707e-07	0.0162159
0.016	62.5	0.00139535	-1.35756	6.96691e-08	1.22318e-07	0.0162159
0.0159744	62.6	0.00139972	-1.35756	6.941e-08	1.21925e-07	0.0162159
0.015949	62.7	0.00140408	-1.35756	6.91505e-08	1.21528e-07	0.0162159
0.0159236	62.8	0.00140846	-1.35756	6.88906e-08	1.21129e-07	0.0162159
0.0158983	62.9	0.00141284	-1.35756	6.86303e-08	1.20727e-07	0.0162159
0.015873	63	0.00141723	-1.35756	6.83695e-08	1.20321e-07	0.0162159
0.0158479	63.1	0.00142163	-1.35756	6.81083e-08	1.19913e-07	0.0162159
0.0158228	63.2	0.00142603	-1.35756	6.78467e-08	1.19502e-07	0.0162159
0.0157978	63.3	0.00143044	-1.35756	6.75847e-08	1.19088e-07	0.0162159
0.0157729	63.4	0.00143486	-1.35756	6.73223e-08	1.18672e-07	0.0162159
0.015748	63.5	0.00143929	-1.35756	6.70594e-08	1.18252e-07	0.0162159
0.0157233	63.6	0.00144371	-1.35756	6.67962e-08	1.17831e-07	0.0162159
0.0156986	63.7	0.00144815	-1.35756	6.65325e-08	1.17407e-07	0.0162159
0.015674	63.8	0.00145259	-1.35756	6.62684e-08	1.1698e-07	0.0162159
0.0156495	63.9	0.00145705	-1.35756	6.6004e-08	1.16551e-07	0.0162159
0.015625	64	0.0014615	-1.35756	6.57391e-08	1.1612e-07	0.0162159
0.0156006	64.1	0.00146596	-1.35756	6.5474e-08	1.15687e-07	0.0162159
0.0155763	64.2	0.00147043	-1.35756	6.52084e-08	1.15252e-07	0.0162159
0.0155521	64.3	0.00147491	-1.35756	6.49426e-08	1.14815e-07	0.0162159
