4 -18.0594046832 0
5 -28.0643154794 0
6 -40.0653241614 0
7 -54.0618559764 0
8 -70.0535676745 0
9 -88.0410083332 0
10 -108.024049743 0
  
11 -105.0300638035449 1
12 -108.0218210398531 1
13 -113.0100493448271 1
14 -119.9940191646672 1
15 -128.9736149422682 1
  
16 -139.9492138793992 1
15 -128.9734622478331 1
14 -119.9932131021447 1
13 -113.0085855876964 1
12 -108.0201291004444 1
11 -105.0279023596696 1
10 -104.0318735700459 1
9 -105.0317254761029 1
8 -108.026759388694 1
7 -113.0171013803289 1
6 -120.0032544041963 1
5 -128.9850440085065 1
  
4 -139.9622450714152 1
5 -128.984887222129 1
6 -120.00293421643 1
7 -113.0167727697041 1
8 -108.0264665319536 1
9 -105.031950208635 1
10 -104.0331626870668 1
  
11 -105.0302055020528 2
12 -108.0236751356234 2
13 -113.0132269120748 2
14 -119.9985487628084 2
15 -128.9793722525615 2
  
16 -139.9562163935686 2
15 -128.9793961398723 2
14 -119.9991968981642 2
13 -113.0146427185631 2
12 -108.0259917398879 2
11 -105.0334902917488 2
10 -104.0372293777822 2
9 -105.0373393881794 2
8 -108.033499841595 2
7 -113.0252539992214 2
6 -120.0121642917721 2
5 -128.9944033667575 2
  
4 -139.9726614228915 2
5 -128.9950278096827 2
6 -120.0142791911943 2
7 -113.0296248354297 2
8 -108.0404659331872 2
9 -105.0470310481985 2
10 -104.0498966895202 2
  
11 -105.0489926276519 3
12 -108.0442793722966 3
13 -113.0356468288181 3
14 -120.0227842451092 3
15 -129.0056757909101 3
  
16 -139.9846890380856 3
15 -129.0053470954526 3
14 -120.0218895469065 3
13 -113.0343057074678 3
12 -108.0420852410421 3
11 -105.0460979682091 3
10 -104.0464972844326 3
9 -105.0426964939121 3
8 -108.0349372977769 3
7 -113.0234068078648 3
6 -120.0080613415431 3
5 -128.9890080036122 3
  
4 -139.9661373143538 3
5 -128.9884600052466 3
6 -120.0062732905581 3
7 -113.019717102467 3
8 -108.029275495282 3
9 -105.0346904560351 3
10 -104.0360361941936 3
  
11 -105.0333091135584 4
12 -108.0262204930075 4
13 -113.0149076694646 4
14 -119.9990904994549 4
15 -128.9790747349109 4
  
16 -139.954930938551 4
15 -128.9794347065394 4
14 -120.0001847268586 4
13 -113.0166693119101 4
12 -108.0285144049156 4
11 -105.0355815319575 4
10 -104.0379105651748 4
9 -105.0365831482655 4
8 -108.0315103278716 4
7 -113.0217515675833 4
6 -120.0077722389479 4
5 -128.9895568435616 4
  
4 -139.966926721246 4
5 -128.9895503202799 4
6 -120.0074902644783 4
7 -113.0215532713563 4
8 -108.0322216658794 4
9 -105.0386075771956 4
10 -104.0408955532746 4
  
11 -105.0398583644965 4
12 -108.0347019121554 4
13 -113.025280094125 4
14 -120.0114175863578 4
15 -128.9936703214541 4
