15	0	-0.24759
14	0	-0.2476
13	0	-0.2476
12	0	-0.2476
11	0	-0.2476
10	0	-0.2476
9	0	-0.24759
8	0	-0.24759
7	0	-0.2476
6	0	-0.2476
5	0	-0.24759
4	0	-0.2476
3	0	-0.24759
15	0	-0.2476
14	0	-0.2476
13	0	-0.2476
12	0	-0.24759
11	0	-0.2476
10	0	-0.2476
9	0	-0.2476
8	0	-0.2476
7	0	-0.2476
6	0	-0.24759
5	0	-0.2476
4	0	-0.2476
3	0	-0.24759
15	0	-0.24759
14	0	-0.24759
13	0	-0.2476
12	0	-0.2476
11	0	-0.24759
10	0	-0.24759
9	0	-0.24759
8	0	-0.2476
7	0	-0.2476
6	0	-0.2476
5	0	-0.2476
4	0	-0.24759
3	0	-0.2476
15	0	-0.2476
14	0	-0.2476
13	0	-0.2476
12	0	-0.2476
11	0	-0.2476
10	0	-0.24759
9	0	-0.2476
8	0	-0.2476
7	0	-0.2476
6	0	-0.24759
5	0	-0.24759
4	0	-0.2476
3	0	-0.24759
