45	0	-0.24759
44	0	-0.2476
43	0	-0.2476
42	0	-0.2476
41	0	-0.2476
40	0	-0.2476
39	0	-0.24759
38	0	-0.2476
37	0	-0.2476
36	0	-0.2476
35	0	-0.24759
34	0	-0.24759
33	0	-0.2476
32	0	-0.24759
31	0	-0.2476
30	0	-0.24759
29	0	-0.2476
28	0	-0.2476
27	0	-0.24759
26	0	-0.24759
25	0	-0.2476
24	0	-0.2476
23	0	-0.24759
22	0	-0.24759
21	0	-0.2476
20	0	-0.24759
19	0	-0.24759
18	0	-0.2476
17	0	-0.2476
16	0	-0.2476
15	0	-0.24759
14	0	-0.24759
13	0	-0.2476
12	0	-0.24759
11	0	-0.2476
10	0	-0.2476
9	0	-0.24759
8	0	-0.2476
7	0	-0.24759
6	0	-0.2476
5	0	-0.2476
4	0	-0.2476
3	0	-0.2476
